"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
5.0464,0.00072531,0.003414,0.62003,1055.8,-9.7436e-10,-1.7198e-09,-2.3947e-10,1.21,0.89875,1.955e-05,1
