"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
1.2601,0.0025917,0.0069553,0.31131,1018.3,-4.9046e-10,-7.374e-11,1.6736e-10,1.21,0.89875,1.955e-05,1
