"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
5.0504,0.00072515,0.0034139,0.62003,1055.8,-1.3543e-09,-6.9734e-10,3.1189e-10,1.21,0.89875,1.955e-05,1
