"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
15928,0,0,0.2,5.0992e-05,-9.0359e-06,5.6569e-06,164.2,1.21,1,5
15443,0,0,0.2,-5.6873e-05,1.6654e-05,5.042e-05,157.16,1.21,1,5
14476,0,0,0.2,-5.3093e-05,2.3044e-07,-3.7087e-05,178.33,1.21,1,9
14958,0,0,0.2,2.174e-05,-4.2866e-06,-9.8172e-06,183.13,1.21,1,9
15264,0,0,0.2,-8.2892e-05,-5.3332e-05,-1.8014e-05,163.26,1.21,1,9
14825,0,0,0.2,-1.4889e-05,2.8508e-05,-3.8749e-05,180.15,1.21,1,9
14820,0,0,0.2,3.7465e-06,-3.4204e-06,4.3658e-06,193.68,1.21,1,9
14703,0,0,0.2,-2.4294e-06,1.4942e-05,-1.0606e-05,194.28,1.21,1,9
15099,0,0,0.2,2.0696e-06,-1.467e-06,1.2245e-05,183.36,1.21,1,9
15374,0,0,0.2,-7.7233e-05,-6.6873e-06,-2.4885e-05,160.39,1.21,1,9
13993,0,0,0.2,7.6297e-05,-3.6977e-05,-1.1319e-05,162.13,1.21,1,5
14903,0,0,0.2,-3.5241e-05,9.9956e-06,1.8418e-06,184.08,1.21,1,9
14986,0,0,0.2,1.9689e-06,-1.3265e-05,4.5906e-07,195.41,1.21,1,9
14683,0,0,0.2,1.2113e-07,-1.5609e-05,1.4113e-05,195.6,1.21,1,9
14507,0,0,0.2,-6.0922e-06,1.3429e-05,-4.8837e-06,185.79,1.21,1,9
15492,0,0,0.2,-1.9303e-05,8.327e-05,-2.092e-05,165.39,1.21,1,9
15037,0,0,0.2,-2.6275e-05,1.9139e-05,-2.655e-05,165.5,1.21,1,9
14902,0,0,0.2,-1.5768e-05,1.3395e-05,1.247e-05,183.94,1.21,1,9
14846,0,0,0.2,2.8666e-05,-4.5247e-06,-8.3241e-06,186.06,1.21,1,9
14843,0,0,0.2,3.5143e-05,-2.1534e-05,1.2349e-05,174.21,1.21,1,9
14836,0,0,0.2,3.6854e-05,-2.5342e-05,-1.5384e-05,151.87,1.21,1,5
15056,0,0,0.2,-3.2854e-05,-7.9052e-05,7.5249e-05,159.75,1.21,1,9
15163,0,0,0.2,7.3122e-06,8.1048e-05,-2.9349e-05,163.78,1.21,1,9
14427,0,0,0.2,3.3898e-05,8.2872e-05,-6.8157e-05,151.27,1.21,1,5
14498,0,0,0.2,9.599e-05,-6.1209e-05,-7.7276e-06,158.45,1.21,1,5
15250,0,0,0.2,8.7605e-05,1.4652e-05,1.2724e-06,163.38,1.21,1,5
14694,0,0,0.2,-5.0463e-05,-6.0704e-05,2.8725e-05,166.06,1.21,1,9
14646,0,0,0.2,4.0242e-05,1.0887e-05,1.22e-05,170.02,1.21,1,9
15976,0,0,0.2,6.4792e-05,1.626e-05,-1.5014e-05,170.84,1.21,1,9
15229,0,0,0.2,3.865e-06,-3.9454e-05,2.6516e-05,164.68,1.21,1,9
14819,0,0,0.2,2.981e-05,7.4177e-06,-1.1259e-05,155.75,1.21,1,5
15533,0,0,0.2,-1.6212e-05,1.3469e-05,7.985e-06,159.98,1.21,1,5
15195,0,0,0.2,-4.4792e-05,-3.3177e-05,-5.785e-06,167.7,1.21,1,9
15434,0,0,0.2,8.2008e-06,-3.5587e-05,6.1236e-06,168.83,1.21,1,9
14812,0,0,0.2,-1.9073e-05,-3.2157e-05,-1.9598e-05,181.47,1.21,1,9
14517,0,0,0.2,-1.4207e-05,-5.5655e-08,-1.6898e-05,182.96,1.21,1,9
14945,0,0,0.2,1.2831e-05,1.4656e-05,-3.0296e-06,188.73,1.21,1,9
14472,0,0,0.2,4.3408e-06,-1.1394e-05,-5.0669e-07,191.58,1.21,1,9
