"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
15925,0,0,0.2,-9.4308e-06,4.9051e-05,1.5572e-05,164.18,1.21,1,5
15438,0,0,0.2,2.3698e-05,-4.126e-05,-1.8703e-05,157.15,1.21,1,5
14478,0,0,0.2,-2.0366e-05,3.7221e-05,-1.9799e-05,178.32,1.21,1,9
14949,0,0,0.2,1.8179e-05,-6.9683e-06,-4.8949e-06,183.1,1.21,1,9
15262,0,0,0.2,-2.0898e-05,2.9444e-05,5.4909e-05,163.25,1.21,1,9
14815,0,0,0.2,-2.9527e-05,3.3647e-06,-4.2753e-06,180.12,1.21,1,9
14823,0,0,0.2,-6.036e-07,-5.0304e-06,2.1238e-06,193.66,1.21,1,9
14701,0,0,0.2,6.1795e-06,3.5081e-06,1.305e-06,194.25,1.21,1,9
15093,0,0,0.2,1.4331e-05,1.5613e-05,2.0363e-05,183.35,1.21,1,9
15358,0,0,0.2,4.0926e-05,-1.5455e-05,3.809e-05,160.37,1.21,1,9
13983,0,0,0.2,2.3591e-05,0.00010449,7.7123e-06,162.1,1.21,1,5
14898,0,0,0.2,2.5779e-05,-2.7323e-05,1.4069e-05,184.05,1.21,1,9
14984,0,0,0.2,-1.2455e-05,-1.353e-05,1.1228e-05,195.38,1.21,1,9
14683,0,0,0.2,-1.2178e-05,-1.2739e-06,-1.9808e-05,195.55,1.21,1,9
14505,0,0,0.2,-1.8165e-06,6.3305e-06,-5.988e-06,185.78,1.21,1,9
15484,0,0,0.2,2.3319e-05,5.2926e-06,-8.6943e-06,165.38,1.21,1,9
15034,0,0,0.2,-5.5971e-05,-6.4034e-05,2.3288e-05,165.48,1.21,1,9
14905,0,0,0.2,8.7923e-07,-7.346e-06,-1.6396e-05,183.9,1.21,1,9
14840,0,0,0.2,3.0622e-07,3.796e-05,-7.8797e-06,185.99,1.21,1,9
14840,0,0,0.2,-1.5889e-05,-2.5277e-05,-4.298e-06,174.17,1.21,1,9
14834,0,0,0.2,5.3704e-05,-3.3771e-06,1.0477e-05,151.84,1.21,1,5
15053,0,0,0.2,-1.3462e-05,-4.1331e-05,4.1562e-05,159.68,1.21,1,9
15195,0,0,0.2,-2.3668e-05,-1.6175e-05,-1.7348e-05,163.79,1.21,1,9
14428,0,0,0.2,-5.7542e-05,-2.0673e-06,-6.255e-05,151.25,1.21,1,5
14486,0,0,0.2,-2.3792e-05,2.5611e-05,1.4691e-05,158.43,1.21,1,5
15245,0,0,0.2,2.0511e-05,-1.2793e-05,1.6079e-05,163.36,1.21,1,5
14690,0,0,0.2,3.5757e-06,-2.1789e-05,5.4241e-07,166.03,1.21,1,9
14638,0,0,0.2,-2.4227e-05,-5.1228e-06,-9.7118e-06,170,1.21,1,9
15970,0,0,0.2,-7.5683e-07,1.651e-05,5.9782e-06,170.81,1.21,1,9
15220,0,0,0.2,8.4799e-06,1.6019e-05,2.1251e-05,164.64,1.21,1,9
14826,0,0,0.2,-3.5691e-05,6.3503e-05,-3.2989e-05,155.73,1.21,1,5
15524,0,0,0.2,1.8877e-06,-5.8881e-05,1.9924e-05,159.97,1.21,1,5
15191,0,0,0.2,-1.2473e-06,-4.0204e-06,3.1762e-05,167.7,1.21,1,9
15424,0,0,0.2,-9.9544e-06,-5.1525e-05,1.3421e-06,168.8,1.21,1,9
14810,0,0,0.2,-7.3998e-06,-4.1595e-05,-1.2123e-05,181.45,1.21,1,9
14519,0,0,0.2,-2.4437e-05,-9.6678e-06,-6.193e-06,182.95,1.21,1,9
14944,0,0,0.2,-2.3058e-06,1.8215e-06,7.5186e-06,188.71,1.21,1,9
14468,0,0,0.2,-1.3392e-06,-1.4431e-06,4.0822e-06,191.56,1.21,1,9
15016,0,0,0.2,4.1472e-05,-2.3901e-05,8.3313e-06,176.73,1.21,1,9
14705,0,0,0.2,5.8823e-07,-7.0059e-06,9.6655e-07,190.56,1.21,1,9
14993,0,0,0.2,-1.3794e-05,-1.6293e-05,-2.4191e-07,186.4,1.21,1,9
15667,0,0,0.2,3.851e-05,2.7092e-05,-1.6928e-05,150.82,1.21,1,5
14842,0,0,0.2,-3.4491e-05,-5.386e-06,-1.2262e-05,176.09,1.21,1,9
15005,0,0,0.2,5.464e-05,-2.3374e-05,-8.2004e-06,161.38,1.21,1,9
15240,0,0,0.2,3.2064e-05,1.2294e-06,5.6577e-05,152.44,1.21,1,5
14510,0,0,0.2,-6.15e-05,3.9647e-05,8.3194e-06,167.57,1.21,1,9
16017,0,0,0.2,4.0713e-06,-4.0586e-05,-4.4109e-05,163.82,1.21,1,5
15130,0,0,0.2,3.6037e-05,8.2204e-06,-2.7258e-06,171.24,1.21,1,9
14693,0,0,0.2,-2.0792e-06,3.3821e-07,5.4531e-06,189.43,1.21,1,9
14728,0,0,0.2,1.4198e-05,5.0429e-06,1.8684e-06,184.71,1.21,1,9
14647,0,0,0.2,-9.2651e-06,8.5562e-06,2.8087e-06,192.42,1.21,1,9
15481,0,0,0.2,-2.1811e-06,3.8397e-06,3.9778e-06,196.33,1.21,1,9
15367,0,0,0.2,-2.1936e-06,-1.3636e-05,8.8531e-06,196.68,1.21,1,9
13930,0,0,0.2,-1.5602e-06,-1.1119e-05,2.6016e-07,196.57,1.21,1,9
14759,0,0,0.2,1.8768e-06,-1.647e-05,1.1337e-05,190.53,1.21,1,9
15140,0,0,0.2,8.3215e-06,7.979e-06,-3.1004e-06,196.25,1.21,1,9
14689,0,0,0.2,8.9581e-06,-5.6211e-06,1.344e-05,192.3,1.21,1,9
15047,0,0,0.2,9.9951e-07,-6.2773e-06,3.5221e-07,172.5,1.21,1,9
15472,0,0,0.2,2.3499e-06,3.5876e-06,-3.8675e-06,187.03,1.21,1,9
15515,0,0,0.2,4.8822e-05,2.1392e-06,-7.8877e-06,178.03,1.21,1,9
14851,0,0,0.2,3.6921e-05,-2.6964e-05,1.9101e-05,163.91,1.21,1,9
16170,0,0,0.2,1.8061e-05,3.013e-06,3.571e-05,158.46,1.21,1,5
14913,0,0,0.2,-1.84e-05,2.5828e-05,3.6158e-05,170.38,1.21,1,9
14838,0,0,0.2,2.4493e-05,9.2786e-07,4.9605e-05,166.74,1.21,1,9
14769,0,0,0.2,-1.0935e-05,1.2909e-05,3.5748e-06,192.45,1.21,1,9
14904,0,0,0.2,-1.0384e-05,-2.122e-05,-1.2145e-05,178.13,1.21,1,9
14667,0,0,0.2,-1.8169e-05,3.4651e-06,1.2651e-05,187.18,1.21,1,9
15194,0,0,0.2,-8.4479e-06,-7.5747e-06,-5.7249e-06,196.66,1.21,1,9
14738,0,0,0.2,1.7484e-05,-7.7204e-06,1.8568e-06,191.04,1.21,1,9
14517,0,0,0.2,-6.4619e-06,-2.2423e-06,-1.0788e-05,192.61,1.21,1,9
15028,0,0,0.2,3.728e-07,-1.2642e-05,-6.5488e-06,192.31,1.21,1,9
14796,0,0,0.2,-8.6102e-06,-3.5988e-06,-9.5802e-06,191.8,1.21,1,9
15001,0,0,0.2,-1.1238e-05,3.6144e-06,1.2371e-05,188.75,1.21,1,9
14781,0,0,0.2,-1.3872e-05,-1.7407e-05,-1.0732e-05,177.18,1.21,1,9
14843,0,0,0.2,5.1128e-06,-2.2098e-05,1.9859e-05,181.93,1.21,1,9
14477,0,0,0.2,-4.616e-06,9.4277e-06,1.562e-06,171.65,1.21,1,9
14454,0,0,0.2,1.9348e-05,8.7089e-05,-2.1537e-05,158.76,1.21,1,5
14826,0,0,0.2,-3.1721e-06,-2.7342e-05,-1.8119e-05,160.42,1.21,1,9
14381,0,0,0.2,-3.0285e-05,-8.8606e-06,-4.4062e-06,158.07,1.21,1,5
14712,0,0,0.2,2.3753e-05,1.1147e-05,-1.0608e-05,177.53,1.21,1,9
15686,0,0,0.2,5.351e-05,-2.3646e-05,2.1306e-05,153.2,1.21,1,5
14922,0,0,0.2,2.2203e-05,-2.8331e-05,-2.3179e-06,162.38,1.21,1,9
13971,0,0,0.2,3.2886e-06,2.5699e-06,2.3761e-06,186.05,1.21,1,9
14788,0,0,0.2,2.7806e-05,-5.0278e-05,-2.7727e-05,173.57,1.21,1,9
15629,0,0,0.2,-6.8996e-07,3.0813e-05,7.8361e-06,178.45,1.21,1,9
15212,0,0,0.2,-1.0969e-05,1.0947e-06,1.2867e-06,183.17,1.21,1,9
