"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
15594,0,0,0.3,5.1165e-05,4.9873e-05,1.9539e-05,171.06,1.21,1,5
14894,0,0,0.3,1.1926e-06,2.4083e-05,-6.7126e-06,184.15,1.21,1,5
13708,0,0,0.3,9.2192e-05,2.2531e-06,6.733e-05,186.65,1.21,1,9
14098,0,0,0.3,-2.8937e-05,-0.0001294,7.906e-06,171.61,1.21,1,9
14058,0,0,0.3,-1.2195e-05,-1.579e-05,-8.9054e-06,187.38,1.21,1,9
13834,0,0,0.3,-2.8115e-06,0.00010414,1.8894e-05,187.55,1.21,1,9
13729,0,0,0.3,-5.5065e-06,-9.038e-05,7.7317e-09,188.03,1.21,1,9
13719,0,0,0.3,2.3402e-05,-0.0002321,-4.822e-05,184.14,1.21,1,9
13795,0,0,0.3,-0.0001432,-0.00013655,-0.00015295,186.15,1.21,1,9
13785,0,0,0.3,-2.5244e-05,2.3469e-05,-4.8139e-06,185.73,1.21,1,9
13541,0,0,0.3,6.7682e-05,2.3294e-05,0.00015952,171.2,1.21,1,5
14156,0,0,0.3,0.00011985,-4.0578e-05,7.6254e-05,177.1,1.21,1,9
14187,0,0,0.3,-0.00016195,1.1388e-05,-3.7064e-05,186.96,1.21,1,9
13786,0,0,0.3,-7.2897e-05,2.4717e-05,-1.2043e-05,187.59,1.21,1,9
12826,0,0,0.3,5.5732e-07,-9.2152e-06,9.3412e-06,189.63,1.21,1,9
13758,0,0,0.3,-5.8855e-06,-7.9432e-06,3.4133e-06,187.25,1.21,1,9
13651,0,0,0.3,1.5066e-05,-3.5056e-05,1.0142e-05,187.81,1.21,1,9
13721,0,0,0.3,-5.1295e-05,-3.0465e-05,-0.00017141,184.48,1.21,1,9
13149,0,0,0.3,-1.8216e-05,1.6107e-06,-1.957e-05,188.56,1.21,1,9
13275,0,0,0.3,1.0674e-05,-1.1101e-06,-2.7211e-06,193.64,1.21,1,9
13960,0,0,0.3,2.3591e-07,2.7267e-05,7.7444e-06,185.17,1.21,1,5
13791,0,0,0.3,1.2553e-05,-9.2151e-06,-1.7467e-05,185.7,1.21,1,9
13128,0,0,0.3,-2.7428e-05,-3.4024e-06,1.9442e-05,186.58,1.21,1,9
13611,0,0,0.3,-2.5011e-05,1.6414e-05,-1.3414e-05,185.4,1.21,1,5
13962,0,0,0.3,-7.0487e-06,-1.8956e-05,-5.0834e-06,182.98,1.21,1,5
14944,0,0,0.3,1.9753e-05,4.9131e-06,9.4864e-05,169.16,1.21,1,5
13833,0,0,0.3,3.4518e-05,-1.1382e-05,3.9061e-05,184.35,1.21,1,9
13565,0,0,0.3,2.677e-05,6.9467e-06,5.8783e-05,178.9,1.21,1,9
14824,0,0,0.3,1.9405e-05,-3.5931e-05,-6.1047e-05,178.79,1.21,1,9
14267,0,0,0.3,-9.3888e-05,4.1831e-05,9.8425e-06,182.88,1.21,1,9
14265,0,0,0.3,-3.5861e-05,1.4372e-05,4.9635e-05,181.41,1.21,1,5
15202,0,0,0.3,-1.0679e-06,1.512e-05,-1.3612e-06,185.12,1.21,1,5
13938,0,0,0.3,-6.5777e-08,-2.7534e-05,2.3643e-05,190.14,1.21,1,9
14221,0,0,0.3,1.2655e-05,3.1657e-05,3.6834e-05,191.26,1.21,1,9
13421,0,0,0.3,3.2935e-05,3.5416e-06,-2.1378e-05,191.67,1.21,1,9
14077,0,0,0.3,0.0001417,5.3468e-05,-3.6584e-05,174.8,1.21,1,9
14331,0,0,0.3,5.119e-05,-1.4012e-05,3.6596e-05,183.3,1.21,1,9
13976,0,0,0.3,3.348e-05,-0.0001271,9.5619e-05,178.31,1.21,1,9
13949,0,0,0.3,-0.00014712,4.2821e-05,-5.2015e-07,183.17,1.21,1,9
14209,0,0,0.3,6.3314e-05,-0.00026934,3.5219e-05,175.18,1.21,1,9
14245,0,0,0.3,-2.5797e-06,-4.0362e-05,5.9944e-05,177.41,1.21,1,9
15012,0,0,0.3,4.3721e-06,-1.2255e-05,-3.2841e-05,180.52,1.21,1,5
13380,0,0,0.3,-3.4203e-05,-0.00011431,-3.039e-05,190.53,1.21,1,9
13384,0,0,0.3,1.7765e-05,-2.2926e-06,-6.3275e-06,187.71,1.21,1,9
14521,0,0,0.3,8.5988e-07,1.1704e-07,1.215e-05,182.62,1.21,1,5
13754,0,0,0.3,3.0129e-05,4.2145e-06,2.9122e-05,186.14,1.21,1,9
15091,0,0,0.3,-1.0747e-05,1.3171e-05,2.522e-05,173.12,1.21,1,5
14128,0,0,0.3,1.4955e-05,-5.2556e-05,2.5585e-05,182.55,1.21,1,9
13830,0,0,0.3,-6.2887e-05,-2.81e-05,5.4333e-05,185.33,1.21,1,9
14066,0,0,0.3,-1.9385e-05,4.7978e-05,-3.0185e-05,177.43,1.21,1,9
14088,0,0,0.3,-0.00014241,7.6366e-05,7.2826e-05,183.52,1.21,1,9
14879,0,0,0.3,7.1243e-05,-9.7624e-05,-3.576e-05,188.18,1.21,1,9
14332,0,0,0.3,-0.0001211,-1.8968e-06,-7.3525e-06,189.84,1.21,1,9
13249,0,0,0.3,-5.5753e-05,-4.2258e-05,9.6087e-07,188.19,1.21,1,9
14055,0,0,0.3,-2.6948e-05,-0.00010121,2.0664e-05,181.26,1.21,1,9
14451,0,0,0.3,-2.9757e-05,-0.00012101,-6.6431e-05,188.67,1.21,1,9
13723,0,0,0.3,-2.6628e-05,-8.1618e-05,-6.3343e-05,187.21,1.21,1,9
13452,0,0,0.3,-9.4403e-05,2.8654e-05,-8.7309e-05,189.86,1.21,1,9
13465,0,0,0.3,-5.2296e-05,-0.00010749,-3.6723e-05,185.77,1.21,1,9
13215,0,0,0.3,-7.9662e-05,-2.3362e-05,2.1728e-05,188.92,1.21,1,9
13610,0,0,0.3,-4.4987e-06,-1.9817e-05,-1.964e-05,186.21,1.21,1,9
14030,0,0,0.3,1.1479e-05,1.4873e-05,-7.8663e-06,182.17,1.21,1,5
13780,0,0,0.3,6.7196e-05,-1.0575e-06,0.00023052,181.55,1.21,1,9
13894,0,0,0.3,-2.7637e-06,-1.778e-05,8.5465e-05,183.7,1.21,1,9
14377,0,0,0.3,-0.00015522,6.0181e-05,3.2471e-06,178.36,1.21,1,9
14233,0,0,0.3,4.7512e-05,-0.00012831,2.3438e-05,185.07,1.21,1,9
13923,0,0,0.3,-3.3173e-05,-5.59e-05,-2.8751e-05,179.14,1.21,1,9
14683,0,0,0.3,1.0325e-05,1.2029e-05,-2.2683e-05,191.68,1.21,1,9
13584,0,0,0.3,-7.767e-05,-0.00012198,-3.8281e-05,182.59,1.21,1,9
14191,0,0,0.3,-6.4398e-05,4.8782e-05,5.0449e-05,188.95,1.21,1,9
13440,0,0,0.3,1.1679e-05,-5.6044e-05,-1.5662e-05,192.26,1.21,1,9
13480,0,0,0.3,-7.6824e-05,-6.4638e-06,-8.4572e-05,191.05,1.21,1,9
13281,0,0,0.3,1.761e-05,8.7485e-06,-1.1785e-06,194.69,1.21,1,9
13307,0,0,0.3,-2.4152e-05,-3.0573e-05,-4.3754e-06,190.89,1.21,1,9
13001,0,0,0.3,4.4702e-06,-4.7641e-06,-5.4312e-06,193.46,1.21,1,9
