"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4133.5,0,0,0.35,-7.0891e-10,-9.2398e-10,2.0865e-10,1.9306,1.21,1,5
4973.4,0,0,0.35,1.5772e-11,5.7572e-10,-9.9066e-10,1.5682,1.21,1,5
2939.8,0,0,0.35,3.1966e-10,-2.2975e-10,-2.3206e-10,1.693,1.21,1,9
3268,0,0,0.35,-1.3093e-10,-8.501e-11,3.0044e-11,1.7849,1.21,1,9
2096.8,0,0,0.35,1.7137e-10,-4.0907e-10,-4.4006e-11,1.5095,1.21,1,9
1975.3,0,0,0.35,2.8604e-09,-1.8936e-10,-5.9735e-10,1.6399,1.21,1,9
4535.3,0,0,0.35,8.5599e-10,-7.8221e-10,4.375e-11,1.9134,1.21,1,9
8324.5,0,0,0.35,-2.895e-11,5.1059e-11,1.2947e-11,2.0901,1.21,1,9
4883.1,0,0,0.35,1.4513e-11,-1.2132e-12,-7.0131e-11,1.8849,1.21,1,9
3693.6,0,0,0.35,1.8509e-10,-8.1417e-10,5.1337e-10,1.675,1.21,1,9
6631.9,0,0,0.35,4.711e-09,-2.2447e-09,1.0248e-09,2.1608,1.21,1,5
5025,0,0,0.35,-4.3261e-09,-1.2479e-08,-3.2118e-10,1.854,1.21,1,9
4514.5,0,0,0.35,1.8368e-10,7.3528e-10,-1.5551e-11,1.9326,1.21,1,9
6417.8,0,0,0.35,-1.555e-10,-3.6664e-10,-3.9674e-12,2.0198,1.21,1,9
5393.8,0,0,0.35,7.6264e-11,2.0223e-12,-3.9929e-11,1.9527,1.21,1,9
2182,0,0,0.35,-5.8592e-10,7.7418e-11,-1.2046e-10,1.5588,1.21,1,9
1692.3,0,0,0.35,3.2865e-10,6.4606e-10,4.1005e-10,1.4946,1.21,1,9
3378.2,0,0,0.35,1.2829e-10,1.2195e-10,2.5996e-10,1.8021,1.21,1,9
4660.7,0,0,0.35,5.5527e-11,-4.4389e-11,-3.8053e-11,1.8963,1.21,1,9
3792.6,0,0,0.35,1.1934e-12,2.7175e-10,1.5789e-10,1.7977,1.21,1,9
4189.6,0,0,0.35,2.161e-10,7.0808e-10,3.8136e-10,1.5989,1.21,1,5
4953,0,0,0.35,5.2487e-10,2.103e-10,-4.8801e-10,1.7619,1.21,1,9
3376.5,0,0,0.35,-1.1741e-09,-6.1686e-10,2.733e-10,1.629,1.21,1,9
4237,0,0,0.35,-1.4088e-10,-1.1099e-11,-5.9499e-11,1.6115,1.21,1,5
7038.8,0,0,0.35,1.2964e-10,8.5971e-10,6.872e-10,1.5527,1.21,1,5
3818.7,0,0,0.35,-1.3114e-10,-6.0106e-10,-4.0706e-10,1.9272,1.21,1,5
4572.2,0,0,0.35,-1.2393e-09,-1.1715e-09,-2.7977e-10,1.7202,1.21,1,9
2357.8,0,0,0.35,-3.9874e-10,-9.3772e-10,-2.9874e-10,1.5562,1.21,1,9
2196.8,0,0,0.35,-5.8609e-10,-6.0092e-10,1.498e-10,1.5487,1.21,1,9
3182.6,0,0,0.35,1.7784e-10,-7.0312e-11,3.1151e-10,1.6428,1.21,1,9
4874.5,0,0,0.35,4.1606e-10,8.1807e-10,8.7868e-10,1.6234,1.21,1,5
5498.5,0,0,0.35,-1.8334e-09,-3.3097e-10,-9.5538e-10,1.6093,1.21,1,5
2034.5,0,0,0.35,1.7755e-10,6.0085e-10,-1.0134e-10,1.5038,1.21,1,9
2233.9,0,0,0.35,-7.1669e-10,-6.4429e-10,1.9724e-10,1.5074,1.21,1,9
1742.8,0,0,0.35,-4.1402e-11,-3.1417e-10,-1.8753e-10,1.6374,1.21,1,9
3918.3,0,0,0.35,2.7118e-12,-3.375e-11,7.0302e-11,1.814,1.21,1,9
3738.2,0,0,0.35,-9.6924e-12,-2.9017e-10,3.8554e-11,1.8233,1.21,1,9
6001.9,0,0,0.35,-1.0908e-11,7.1259e-11,9.4486e-13,1.9322,1.21,1,9
2611.2,0,0,0.35,-6.3158e-11,2.8123e-10,3.0712e-10,1.6797,1.21,1,9
6364,0,0,0.35,-1.0995e-10,-1.6785e-11,8.5348e-12,1.9631,1.21,1,9
3889.9,0,0,0.35,1.1135e-10,-6.1103e-11,1.6809e-10,1.8336,1.21,1,9
7596.4,0,0,0.35,-2.2362e-10,9.2345e-11,9.1191e-10,1.5525,1.21,1,5
2403.6,0,0,0.35,-7.3088e-11,-2.493e-10,-2.3492e-10,1.7007,1.21,1,9
2967.7,0,0,0.35,1.6362e-10,-8.2465e-10,2.9581e-10,1.5552,1.21,1,9
6032.5,0,0,0.35,5.8924e-10,-9.1991e-10,7.979e-10,1.6413,1.21,1,5
3051.2,0,0,0.35,-3.749e-09,-4.6526e-10,5.7438e-10,1.6374,1.21,1,9
5550.3,0,0,0.35,6.9857e-09,3.4433e-09,6.0108e-10,2.0842,1.21,1,5
3636.9,0,0,0.35,5.9496e-09,1.977e-08,-2.0842e-09,1.6004,1.21,1,9
3556.9,0,0,0.35,5.5169e-09,-9.7172e-10,-9.8296e-11,1.8122,1.21,1,9
4091.2,0,0,0.35,2.418e-08,2.0295e-08,-6.4648e-10,1.8204,1.21,1,9
7887.8,0,0,0.35,3.2515e-09,2.1007e-09,-4.125e-10,2.0013,1.21,1,9
7010.2,0,0,0.35,3.47e-11,-2.868e-10,-6.4732e-11,2.0194,1.21,1,9
6647.7,0,0,0.35,2.4655e-09,-2.8093e-10,-8.8645e-11,2.0067,1.21,1,9
7993.7,0,0,0.35,1.9456e-10,-3.2139e-11,-8.2459e-11,2.0662,1.21,1,9
4191.6,0,0,0.35,4.7034e-11,-1.1429e-10,6.679e-13,1.9008,1.21,1,9
7180.6,0,0,0.35,-4.3959e-10,-2.3308e-10,1.1513e-11,2.0665,1.21,1,9
4918.9,0,0,0.35,2.136e-11,-5.3495e-11,-1.5645e-11,1.952,1.21,1,9
2737.3,0,0,0.35,9.5544e-11,-9.7719e-14,2.7395e-10,1.6928,1.21,1,9
7144.5,0,0,0.35,-1.6387e-10,1.6395e-11,1.591e-11,2.0044,1.21,1,9
3432.8,0,0,0.35,-2.0269e-10,1.9918e-10,-3.0133e-11,1.8048,1.21,1,9
2695,0,0,0.35,-1.0719e-09,9.456e-10,-1.265e-10,1.6032,1.21,1,9
