"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4181.7,0,0,0.45,1.4906e-09,-6.3587e-10,1.3125e-09,3.0189,1.21,1,5
4999.9,0,0,0.45,-4.5863e-10,-2.7523e-11,2.3374e-10,2.5577,1.21,1,5
2984.1,0,0,0.45,1.04e-10,1.9724e-10,3.9993e-11,2.7594,1.21,1,9
3312.2,0,0,0.45,-3.391e-11,4.0858e-11,-2.9934e-11,2.8772,1.21,1,9
2140.7,0,0,0.45,4.1576e-10,-3.3958e-10,-1.0044e-10,2.4582,1.21,1,9
2024.4,0,0,0.45,-5.7049e-09,1.2164e-08,-4.9524e-10,2.6446,1.21,1,9
4574.9,0,0,0.45,2.7787e-09,-1.1397e-09,-3.1333e-11,3.07,1.21,1,9
8341.7,0,0,0.45,-7.9806e-12,1.1808e-10,3.9676e-11,3.3412,1.21,1,9
4919.5,0,0,0.45,-3.2134e-11,-5.8573e-11,3.3116e-11,3.0414,1.21,1,9
3730.5,0,0,0.45,-1.4044e-10,-1.6381e-09,8.7708e-11,2.7038,1.21,1,9
6675.4,0,0,0.45,6.7128e-09,-5.0835e-09,2.3611e-09,3.3699,1.21,1,5
5059.8,0,0,0.45,4.1208e-09,1.2987e-08,1.0176e-09,2.9808,1.21,1,9
4555.1,0,0,0.45,-6.1606e-10,1.3026e-09,8.6428e-11,3.0917,1.21,1,9
6450.4,0,0,0.45,-7.538e-10,-4.7787e-10,2.9985e-12,3.2294,1.21,1,9
5430,0,0,0.45,1.0283e-10,1.1085e-10,1.3322e-11,3.1212,1.21,1,9
2232.3,0,0,0.45,1.0548e-11,-6.4795e-10,7.1238e-11,2.5302,1.21,1,9
1738.7,0,0,0.45,-6.0186e-10,-3.1295e-10,-6.001e-10,2.4332,1.21,1,9
3421.9,0,0,0.45,-3.9876e-10,-3.7016e-11,-8.632e-11,2.8984,1.21,1,9
4699.8,0,0,0.45,-3.857e-10,1.1047e-10,4.4614e-12,3.0649,1.21,1,9
3833.8,0,0,0.45,3.2965e-10,-7.2181e-10,5.4754e-11,2.8903,1.21,1,9
4219.1,0,0,0.45,1.1543e-09,1.6956e-09,-8.8093e-10,2.5893,1.21,1,5
4985,0,0,0.45,-8.1274e-10,-1.6303e-10,-6.5343e-10,2.8369,1.21,1,9
3416.2,0,0,0.45,1.3458e-10,9.2564e-10,1.3595e-09,2.6378,1.21,1,9
4267.3,0,0,0.45,3.0235e-10,-9.0362e-10,4.0776e-10,2.6026,1.21,1,5
7059.7,0,0,0.45,-1.0695e-09,-7.0412e-10,-4.0484e-10,2.5158,1.21,1,5
3869.6,0,0,0.45,-2.3258e-09,-2.0894e-09,4.0539e-10,3.0805,1.21,1,5
4605.7,0,0,0.45,2.932e-11,3.6743e-09,6.8837e-11,2.7726,1.21,1,9
2405.9,0,0,0.45,-3.4058e-11,-3.0334e-10,5.1145e-10,2.5413,1.21,1,9
2242.2,0,0,0.45,3.8045e-10,3.8806e-10,2.1307e-10,2.516,1.21,1,9
3220.8,0,0,0.45,-5.7062e-11,-1.3119e-10,1.8643e-10,2.6534,1.21,1,9
4902.8,0,0,0.45,-1.2132e-10,4.5379e-10,-6.407e-10,2.6269,1.21,1,5
