"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4156.6,0,0,0.4,-9.6976e-10,-3.8504e-09,1.0809e-09,2.4316,1.21,1,5
4984.5,0,0,0.4,-4.9366e-10,-1.4473e-09,3.7598e-10,2.0475,1.21,1,5
2961.5,0,0,0.4,-1.8126e-10,2.9723e-10,2.4275e-10,2.1992,1.21,1,9
3289.4,0,0,0.4,-2.957e-10,1.3451e-10,-1.9303e-11,2.299,1.21,1,9
2118.3,0,0,0.4,3.4459e-10,-1.9164e-10,-2.6909e-10,1.956,1.21,1,9
1999.3,0,0,0.4,-4.9443e-09,2.0773e-08,-1.2917e-09,2.1123,1.21,1,9
4554.5,0,0,0.4,2.6508e-09,-1.62e-09,-1.483e-11,2.4607,1.21,1,9
8331.7,0,0,0.4,-3.2994e-10,2.2533e-10,-4.5287e-12,2.6834,1.21,1,9
4900.8,0,0,0.4,1.0254e-10,1.1433e-10,6.5919e-11,2.4381,1.21,1,9
3711.4,0,0,0.4,3.2939e-10,3.335e-10,-5.8375e-10,2.1604,1.21,1,9
6656.4,0,0,0.4,-1.3709e-09,-2.5357e-09,4.2964e-10,2.725,1.21,1,5
5041.6,0,0,0.4,-2.3585e-11,4.7477e-09,5.9448e-10,2.384,1.21,1,9
4534.1,0,0,0.4,2.2088e-10,1.1547e-09,-4.3483e-11,2.4794,1.21,1,9
6433.5,0,0,0.4,-2.8169e-10,-2.9504e-10,7.6164e-12,2.5912,1.21,1,9
5411.5,0,0,0.4,1.5557e-10,1.437e-10,9.2618e-12,2.504,1.21,1,9
2207.9,0,0,0.4,-6.5266e-10,-5.7729e-10,1.3003e-10,2.0131,1.21,1,9
1715.2,0,0,0.4,1.6733e-10,5.7673e-10,-2.3408e-10,1.9347,1.21,1,9
3399.4,0,0,0.4,1.71e-12,-7.376e-11,-6.3043e-12,2.3187,1.21,1,9
4679.7,0,0,0.4,-1.529e-10,1.346e-10,-3.2113e-11,2.4425,1.21,1,9
3813.6,0,0,0.4,7.0857e-11,1.2766e-10,8.1974e-11,2.3112,1.21,1,9
