"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
15876,0,0,0.1,-0.00038068,0.00016417,-5.3419e-05,79.925,1.21,1,5
15402,0,0,0.1,8.3159e-05,-0.00015137,-0.00013497,76.365,1.21,1,5
14126,0,0,0.1,-0.00012368,0.00017892,0.00013813,86.705,1.21,1,9
14835,0,0,0.1,-0.00015151,0.00020081,-3.2296e-05,89.184,1.21,1,9
15090,0,0,0.1,0.00011599,8.8925e-05,0.00010053,79.411,1.21,1,9
14509,0,0,0.1,-1.1799e-05,6.12e-05,8.935e-05,87.656,1.21,1,9
14540,0,0,0.1,-4.7707e-05,-8.6699e-06,-5.7829e-05,94.387,1.21,1,9
14592,0,0,0.1,1.7202e-05,2.9617e-05,-0.0002094,94.789,1.21,1,9
14862,0,0,0.1,-0.00010304,-0.00019096,4.2919e-05,89.235,1.21,1,9
15242,0,0,0.1,-0.00024474,-0.00015066,-2.9109e-05,77.916,1.21,1,9
13923,0,0,0.1,-0.00019336,0.00033647,0.00031745,78.682,1.21,1,5
14645,0,0,0.1,-0.00019231,-0.00017556,7.7195e-05,89.562,1.21,1,9
14791,0,0,0.1,-0.00018096,-4.5752e-05,3.6432e-05,95.266,1.21,1,9
14484,0,0,0.1,3.7043e-06,5.937e-05,9.9901e-05,95.41,1.21,1,9
14356,0,0,0.1,-7.4361e-05,3.4083e-05,-0.00018838,90.501,1.21,1,9
15306,0,0,0.1,4.9448e-05,-0.0001986,0.00020662,80.455,1.21,1,9
14927,0,0,0.1,-0.00015278,1.307e-05,-4.3869e-05,80.382,1.21,1,9
14665,0,0,0.1,-7.6781e-05,0.00016191,-7.723e-05,89.451,1.21,1,9
14612,0,0,0.1,6.5005e-05,-8.2686e-05,3.0811e-05,90.532,1.21,1,9
14678,0,0,0.1,-0.00014652,-0.00031182,-1.4521e-06,84.747,1.21,1,9
14409,0,0,0.1,0.00038138,0.00023033,-4.6097e-05,73.69,1.21,1,5
14972,0,0,0.1,6.753e-05,0.00019471,2.7174e-05,77.509,1.21,1,9
15011,0,0,0.1,-0.00017294,-0.00013873,-7.7493e-05,79.48,1.21,1,9
