"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4290.2,0,0,0.65,-2.1139e-09,2.864e-09,-3.1509e-09,5.9197,1.21,1,5
5063.2,0,0,0.65,1.8771e-09,-6.0932e-10,-8.9421e-10,5.1108,1.21,1,5
3084.4,0,0,0.65,-2.6709e-10,-2.2147e-10,-7.0415e-11,5.5546,1.21,1,9
3414.1,0,0,0.65,-1.5339e-10,-2.1414e-11,5.3944e-11,5.7673,1.21,1,9
2237.5,0,0,0.65,4.0082e-11,4.6306e-10,4.5185e-10,4.9978,1.21,1,9
2133.3,0,0,0.65,5.6995e-09,1.9633e-09,-1.8185e-09,5.3324,1.21,1,9
4668.3,0,0,0.65,-4.5017e-10,4.9511e-10,1.2797e-11,6.0967,1.21,1,9
8397.8,0,0,0.65,-2.6475e-10,2.4032e-10,-6.3728e-11,6.5994,1.21,1,9
5006.1,0,0,0.65,3.3641e-10,1.3714e-10,7.6244e-11,6.0477,1.21,1,9
3816.4,0,0,0.65,-2.6491e-09,4.5016e-10,2.3574e-10,5.4341,1.21,1,9
6777.8,0,0,0.65,-3.1665e-09,-4.0824e-09,1.0337e-09,6.5523,1.21,1,5
5143.6,0,0,0.65,-6.8754e-10,5.7788e-09,-1.6543e-09,5.9691,1.21,1,9
4650.4,0,0,0.65,-5.6357e-10,-1.1657e-09,-1.9e-11,6.129,1.21,1,9
6530.2,0,0,0.65,-4.7788e-10,-1.8167e-10,-1.6378e-11,6.3789,1.21,1,9
5515,0,0,0.65,4.0604e-11,7.4156e-11,5.6869e-12,6.1883,1.21,1,9
2336,0,0,0.65,-9.2817e-10,-7.998e-11,-1.6551e-10,5.1405,1.21,1,9
1839.2,0,0,0.65,-4.9655e-10,-6.7562e-10,9.9732e-10,4.9574,1.21,1,9
3522.1,0,0,0.65,5.8356e-10,-8.1649e-11,2.0195e-11,5.7822,1.21,1,9
4790.5,0,0,0.65,-4.7047e-10,-7.7012e-11,5.8375e-11,6.0902,1.21,1,9
3925.4,0,0,0.65,2.4558e-10,1.1233e-10,9.0711e-10,5.774,1.21,1,9
4289.3,0,0,0.65,-3.32e-10,1.2199e-09,-1.778e-11,5.1962,1.21,1,5
5063.9,0,0,0.65,-5.4782e-10,9.3536e-10,8.4502e-10,5.6738,1.21,1,9
3523.5,0,0,0.65,-2.9618e-09,3.2714e-09,-5.8998e-10,5.2482,1.21,1,9
4338.5,0,0,0.65,9.8154e-10,9.8424e-10,1.0088e-09,5.236,1.21,1,5
7104.1,0,0,0.65,1.2565e-10,-2.0183e-09,1.132e-09,5.1268,1.21,1,5
3980.6,0,0,0.65,3.4257e-09,2.1907e-09,-2.0997e-09,6.0047,1.21,1,5
4683.6,0,0,0.65,-1.3879e-09,-1.8014e-10,-6.5305e-10,5.5714,1.21,1,9
2510.7,0,0,0.65,1.2372e-09,-5.6763e-10,-1.8189e-10,5.2014,1.21,1,9
2344.5,0,0,0.65,-1.331e-10,1.4031e-09,-2.8073e-10,5.1243,1.21,1,9
3309.1,0,0,0.65,4.0857e-10,2.5753e-10,-1.0576e-10,5.3479,1.21,1,9
4970.1,0,0,0.65,1.431e-09,1.3818e-10,1.1534e-09,5.251,1.21,1,5
5582.9,0,0,0.65,1.4988e-09,2.9373e-09,-1.4842e-09,5.2339,1.21,1,5
2176.2,0,0,0.65,2.7205e-10,-9.9305e-11,1.7143e-10,4.9727,1.21,1,9
2370.1,0,0,0.65,-2.1663e-11,-4.9042e-10,7.321e-11,5.012,1.21,1,9
1908.4,0,0,0.65,-8.0458e-10,4.3895e-10,3.2504e-10,5.313,1.21,1,9
4054.2,0,0,0.65,1.2046e-09,6.3473e-10,-1.3716e-10,5.8248,1.21,1,9
3879.1,0,0,0.65,2.7014e-11,-3.694e-10,-1.2998e-11,5.8674,1.21,1,9
6113.4,0,0,0.65,1.359e-10,2.3476e-13,-6.5595e-11,6.1906,1.21,1,9
2759,0,0,0.65,-1.2984e-10,-8.583e-10,-1.1379e-10,5.4598,1.21,1,9
6464.9,0,0,0.65,-6.9124e-11,-7.1429e-11,-2.7367e-11,6.2584,1.21,1,9
4029,0,0,0.65,2.8421e-10,-2.8194e-10,-2.3231e-11,5.8875,1.21,1,9
7615.7,0,0,0.65,2.6309e-10,-6.191e-10,-9.1418e-10,5.0968,1.21,1,5
2558.6,0,0,0.65,3.9917e-10,-3.701e-10,-2.3937e-10,5.5045,1.21,1,9
3092.7,0,0,0.65,-9.8324e-10,1.2968e-09,-4.032e-10,5.1161,1.21,1,9
6111.5,0,0,0.65,-6.1987e-11,1.6936e-09,2.6223e-10,5.3452,1.21,1,5
3180.1,0,0,0.65,4.2508e-09,3.3909e-09,1.3679e-09,5.3381,1.21,1,9
5707.6,0,0,0.65,-1.5945e-08,-5.5856e-09,2.7592e-10,6.5224,1.21,1,5
3770.6,0,0,0.65,-2.6364e-07,-8.2019e-08,-1.6302e-09,5.3146,1.21,1,9
3701,0,0,0.65,-5.9146e-09,4.3696e-10,-1.9696e-10,5.8359,1.21,1,9
4224.7,0,0,0.65,-2.6582e-07,-7.6697e-08,1.1293e-09,5.876,1.21,1,9
7980.8,0,0,0.65,-1.7715e-09,-4.1754e-09,-1.4301e-09,6.3876,1.21,1,9
7117.4,0,0,0.65,1.1297e-10,-3.4052e-10,-4.7067e-11,6.4074,1.21,1,9
6757.2,0,0,0.65,-2.6151e-09,-5.58e-10,2.6756e-11,6.3593,1.21,1,9
8087.5,0,0,0.65,8.7849e-10,1.4134e-10,1.6024e-11,6.5198,1.21,1,9
4330.5,0,0,0.65,-7.2062e-11,-7.8723e-11,-1.9491e-12,6.0343,1.21,1,9
7272.6,0,0,0.65,-7.7507e-10,-3.35e-11,-9.4493e-12,6.4959,1.21,1,9
5050.3,0,0,0.65,-6.9365e-11,-1.4517e-10,3.861e-11,6.1561,1.21,1,9
2882.4,0,0,0.65,-6.9062e-11,7.712e-11,-4.4168e-10,5.4958,1.21,1,9
7245.9,0,0,0.65,-1.11e-10,-2.0218e-10,1.1205e-10,6.3716,1.21,1,9
3576.2,0,0,0.65,-7.3883e-11,3.0093e-11,1.06e-10,5.7734,1.21,1,9
2840.5,0,0,0.65,-3.5585e-09,1.4496e-09,1.7086e-09,5.1245,1.21,1,9
6002.4,0,0,0.65,-1.7323e-09,3.5276e-09,8.9246e-10,6.087,1.21,1,5
4925.8,0,0,0.65,-3.2828e-09,5.8943e-09,8.1679e-10,5.3784,1.21,1,9
4292.8,0,0,0.65,3.7678e-09,-5.2892e-09,2.6628e-10,5.5226,1.21,1,9
7064.4,0,0,0.65,-3.1479e-09,-1.7717e-09,-1.0577e-09,6.2963,1.21,1,9
2718.6,0,0,0.65,-7.9726e-10,-5.8129e-09,-2.5385e-10,5.453,1.21,1,9
2975.1,0,0,0.65,-1.5579e-09,-3.7674e-09,2.68e-11,5.6674,1.21,1,9
5245.1,0,0,0.65,2.1432e-10,4.2541e-10,4.4295e-11,6.2356,1.21,1,9
3131.7,0,0,0.65,4.3758e-10,-2.4319e-10,-4.5809e-12,5.8131,1.21,1,9
5673,0,0,0.65,1.246e-10,-1.3702e-10,4.3e-12,6.2218,1.21,1,9
5229.3,0,0,0.65,-1.4937e-10,-5.2807e-11,1.4878e-11,6.1945,1.21,1,9
6414.7,0,0,0.65,-3.3378e-10,8.9111e-11,-1.5985e-11,6.3212,1.21,1,9
5938.9,0,0,0.65,-3.863e-11,4.6695e-11,4.1062e-11,6.2384,1.21,1,9
3549.9,0,0,0.65,-2.8256e-11,-1.2107e-10,3.5923e-11,5.7938,1.21,1,9
5275.4,0,0,0.65,4.3881e-10,-8.4968e-11,3.1772e-10,6.077,1.21,1,9
3201.4,0,0,0.65,7.5533e-11,1.8177e-10,3.9662e-10,5.5913,1.21,1,9
4254.7,0,0,0.65,5.1848e-10,7.8724e-10,-1.1885e-09,6.0873,1.21,1,5
2523.6,0,0,0.65,-2.5184e-10,-4.2898e-10,3.3268e-11,5.2309,1.21,1,9
5188.4,0,0,0.65,-7.9939e-10,-1.7931e-09,1.0023e-09,5.2425,1.21,1,5
2210.2,0,0,0.65,1.2285e-10,2.3621e-10,3.7504e-11,5.4034,1.21,1,9
3140.7,0,0,0.65,1.6955e-11,1.2191e-11,6.9606e-11,5.0514,1.21,1,5
2334.8,0,0,0.65,3.8104e-10,-3.9124e-10,1.4964e-11,5.081,1.21,1,9
4141,0,0,0.65,2.3496e-10,-1.1194e-09,-9.1311e-11,5.9779,1.21,1,9
4673.7,0,0,0.65,8.2029e-10,-4.5786e-10,-5.4167e-11,5.7685,1.21,1,9
