"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
14606,0,0,0.3,-3.6446e-07,-7.7267e-06,-2.1004e-06,176.82,1.21,1,5
14978,0,0,0.3,-2.2444e-06,-1.3479e-05,-3.079e-06,184.41,1.21,1,5
12988,0,0,0.3,6.2833e-06,-5.2551e-06,3.7039e-06,189.14,1.21,1,9
12969,0,0,0.3,1.6984e-06,-4.4593e-06,1.4544e-06,187.18,1.21,1,9
13879,0,0,0.3,-3.4671e-07,6.6223e-07,3.3595e-06,189.91,1.21,1,9
13069,0,0,0.3,-5.1076e-06,5.2418e-07,-2.0116e-06,187.63,1.21,1,9
13158,0,0,0.3,-7.7652e-06,-5.4732e-06,-2.0051e-06,181.63,1.21,1,9
12895,0,0,0.3,-5.6243e-06,-1.5644e-06,1.0401e-05,183.76,1.21,1,9
13336,0,0,0.3,1.1818e-05,1.1721e-05,1.3711e-05,181.93,1.21,1,9
13798,0,0,0.3,1.2832e-06,3.0889e-06,-2.6598e-06,183.55,1.21,1,9
13142,0,0,0.3,-9.4986e-06,4.0253e-06,-2.4995e-05,176.36,1.21,1,5
13383,0,0,0.3,-6.144e-06,-2.2638e-06,3.8804e-06,184.63,1.21,1,9
12923,0,0,0.3,-3.9569e-07,-4.8524e-06,-2.4169e-06,183.01,1.21,1,9
13405,0,0,0.3,-5.582e-06,-7.2536e-06,-3.0566e-06,186.18,1.21,1,9
13310,0,0,0.3,-9.2169e-06,-2.9871e-06,9.1277e-06,181.91,1.21,1,9
13802,0,0,0.3,-6.8233e-06,1.2443e-06,-2.5267e-06,185.34,1.21,1,9
13430,0,0,0.3,-1.2742e-06,1.3537e-06,-5.7606e-07,188.69,1.21,1,9
13328,0,0,0.3,-5.8799e-06,9.7891e-06,4.6002e-06,181.39,1.21,1,9
13368,0,0,0.3,4.8235e-06,-9.5389e-07,4.1308e-06,183.98,1.21,1,9
13343,0,0,0.3,-7.7396e-06,-4.0767e-06,-3.6901e-06,190.95,1.21,1,9
14392,0,0,0.3,-1.482e-05,3.8552e-06,2.6212e-05,182.54,1.21,1,5
13816,0,0,0.3,2.6397e-06,1.4689e-07,6.1644e-08,184.23,1.21,1,9
13219,0,0,0.3,-9.5668e-07,6.7522e-06,-4.3622e-07,185.35,1.21,1,9
14012,0,0,0.3,-1.7779e-05,3.7987e-05,-1.6086e-05,182.82,1.21,1,5
13900,0,0,0.3,6.2412e-06,-1.8034e-06,-1.6792e-07,184.03,1.21,1,5
14287,0,0,0.3,-5.4849e-06,-9.8364e-06,4.0597e-06,176.55,1.21,1,5
13473,0,0,0.3,-1.9045e-06,-4.3808e-06,1.595e-06,184.97,1.21,1,9
13327,0,0,0.3,-2.1775e-06,-1.0554e-05,4.5449e-07,188.43,1.21,1,9
14346,0,0,0.3,2.3649e-06,-8.7193e-06,6.4126e-06,188.7,1.21,1,9
13812,0,0,0.3,-9.0051e-06,9.0073e-06,1.7229e-05,184.67,1.21,1,9
14373,0,0,0.3,2.1553e-06,-5.5684e-08,1.0266e-06,184.54,1.21,1,5
14874,0,0,0.3,8.1907e-06,-6.4841e-06,-2.5183e-06,184.78,1.21,1,5
13655,0,0,0.3,4.9691e-06,3.5998e-06,-5.0016e-06,189.14,1.21,1,9
13915,0,0,0.3,1.3778e-06,-1.5497e-06,-3.4858e-06,189.2,1.21,1,9
13069,0,0,0.3,4.8406e-06,3.0681e-06,-4.8887e-07,183.73,1.21,1,9
13873,0,0,0.3,-7.4452e-06,-1.7104e-05,-5.9794e-06,186.18,1.21,1,9
13622,0,0,0.3,-7.0611e-06,-4.7657e-06,-5.6147e-06,184.37,1.21,1,9
13869,0,0,0.3,1.2387e-06,-1.3423e-05,-8.0963e-06,170.31,1.21,1,9
13199,0,0,0.3,2.1434e-06,2.7792e-06,-7.737e-07,189.74,1.21,1,9
14185,0,0,0.3,-7.6963e-06,1.3993e-05,3.5907e-06,182.02,1.21,1,9
15561,0,0,0.3,1.9214e-05,-4.5322e-06,-1.7154e-06,173.56,1.21,1,9
15220,0,0,0.3,1.8934e-06,-4.3039e-06,-1.2061e-05,180.94,1.21,1,5
13090,0,0,0.3,1.443e-05,4.1954e-06,1.1775e-05,187.86,1.21,1,9
13392,0,0,0.3,3.6643e-06,8.356e-07,-1.6151e-06,186.63,1.21,1,9
14762,0,0,0.3,3.6215e-06,-2.5901e-06,-1.8365e-06,182,1.21,1,5
13189,0,0,0.3,8.9822e-06,-5.8134e-06,-1.0567e-05,184.58,1.21,1,9
14540,0,0,0.3,-4.0459e-06,-1.0493e-05,-2.4147e-05,175.92,1.21,1,5
13845,0,0,0.3,-1.4825e-06,3.2326e-06,-5.9469e-06,188.41,1.21,1,9
13510,0,0,0.3,-5.4523e-06,1.1375e-06,7.17e-06,184.06,1.21,1,9
13180,0,0,0.3,-2.8953e-06,-5.552e-07,3.5262e-06,186.63,1.21,1,9
15068,0,0,0.3,-6.0043e-06,-4.9059e-06,1.4541e-05,173.73,1.21,1,9
14346,0,0,0.3,-1.1084e-06,-2.9291e-05,-1.6967e-05,185.25,1.21,1,9
13852,0,0,0.3,1.2661e-05,5.0082e-07,5.7587e-06,185.65,1.21,1,9
13800,0,0,0.3,7.292e-06,-1.7927e-05,4.9957e-06,163.01,1.21,1,9
13794,0,0,0.3,1.1279e-05,1.3608e-05,2.8032e-05,183.46,1.21,1,9
15368,0,0,0.3,-1.8541e-06,-7.7509e-06,3.8354e-06,172.91,1.21,1,9
14664,0,0,0.3,-3.7135e-06,8.1552e-07,7.2518e-06,165.22,1.21,1,9
13189,0,0,0.3,4.8718e-06,7.3227e-06,-1.5317e-06,186.77,1.21,1,9
13731,0,0,0.3,-3.3066e-06,6.1832e-06,4.4174e-06,183.05,1.21,1,9
13273,0,0,0.3,-2.042e-06,4.1942e-06,7.7602e-07,183.51,1.21,1,9
13648,0,0,0.3,-1.5982e-05,-9.3931e-06,-5.5242e-06,185.95,1.21,1,9
14321,0,0,0.3,-1.2167e-05,-1.5922e-05,-2.9416e-05,178.54,1.21,1,5
13634,0,0,0.3,-1.6107e-06,7.0035e-07,1.9883e-06,188.14,1.21,1,9
13454,0,0,0.3,-1.3099e-05,-6.0028e-06,-5.5925e-07,185.57,1.21,1,9
14329,0,0,0.3,-5.1558e-07,-7.7805e-06,5.4138e-06,186.8,1.21,1,9
13467,0,0,0.3,-2.3774e-06,-1.9266e-06,-5.2511e-08,188.45,1.21,1,9
13525,0,0,0.3,-4.6745e-06,8.508e-07,8.1721e-06,181.31,1.21,1,9
14758,0,0,0.3,3.2549e-06,5.6705e-07,-2.7005e-06,172.03,1.21,1,9
13278,0,0,0.3,-7.0638e-05,-4.455e-05,6.6604e-06,181.38,1.21,1,9
13948,0,0,0.3,1.4355e-06,-1.0645e-05,2.2276e-05,168.2,1.21,1,9
15330,0,0,0.3,-1.6113e-05,-1.9602e-05,7.1923e-06,171.16,1.21,1,9
14914,0,0,0.3,2.0566e-05,-1.6455e-06,2.2225e-05,170.79,1.21,1,9
14931,0,0,0.3,2.6115e-06,-1.4223e-06,1.7672e-05,165.06,1.21,1,9
13290,0,0,0.3,-2.0108e-06,9.5876e-08,-2.7802e-06,182.84,1.21,1,9
13076,0,0,0.3,-2.8325e-06,-2.9926e-07,-2.6907e-05,184.9,1.21,1,9
12737,0,0,0.3,6.1436e-08,4.7835e-06,2.0086e-06,186.58,1.21,1,9
12781,0,0,0.3,7.6443e-06,3.9998e-06,-3.6695e-06,177.84,1.21,1,5
13360,0,0,0.3,-3.5814e-06,8.9764e-06,-3.8618e-06,183.27,1.21,1,9
14174,0,0,0.3,-7.1378e-07,1.9649e-07,3.0751e-07,184.06,1.21,1,5
13256,0,0,0.3,-4.7435e-06,-9.4485e-07,2.0643e-06,187.03,1.21,1,9
14565,0,0,0.3,8.375e-07,1.1979e-06,-2.6138e-07,182.39,1.21,1,5
13382,0,0,0.3,-1.8653e-07,6.9692e-07,-2.4097e-08,188.35,1.21,1,9
13653,0,0,0.3,-5.3494e-06,8.0613e-06,1.6131e-05,172.77,1.21,1,9
13295,0,0,0.3,3.357e-06,3.8826e-06,-5.2273e-07,187.99,1.21,1,9
13586,0,0,0.3,3.5841e-06,5.7882e-06,1.5485e-06,186.49,1.21,1,9
13343,0,0,0.3,9.6442e-06,-1.3536e-05,-8.2624e-06,184.4,1.21,1,9
13050,0,0,0.3,2.6276e-06,6.9264e-06,-7.9744e-08,185.92,1.21,1,9
13434,0,0,0.3,4.8106e-06,6.0595e-06,1.7766e-06,187.47,1.21,1,9
14027,0,0,0.3,-1.4071e-06,-1.0076e-05,7.3527e-06,188.78,1.21,1,9
13658,0,0,0.3,5.6254e-06,7.0143e-06,-1.0258e-06,188.68,1.21,1,9
13884,0,0,0.3,-1.7795e-06,-8.0109e-06,5.1869e-06,180.19,1.21,1,5
14165,0,0,0.3,6.09e-07,-1.6343e-07,1.5058e-07,182.26,1.21,1,5
13823,0,0,0.3,3.3309e-06,3.7255e-06,1.0132e-05,185.96,1.21,1,9
13225,0,0,0.3,8.8351e-06,2.1381e-06,-3.7962e-06,177.37,1.21,1,5
13371,0,0,0.3,-5.3381e-06,-7.7488e-06,2.2086e-06,183.92,1.21,1,9
12026,0,0,0.3,-4.8896e-06,1.1831e-06,-2.8958e-06,176.69,1.21,1,5
