"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
15698,0,0,0.05,0.00015899,0.00028986,-2.5234e-05,39.294,1.21,1,5
15566,0,0,0.05,1.8443e-06,0.00037171,-6.5622e-05,37.551,1.21,1,5
14106,0,0,0.05,8.1194e-06,-8.1658e-07,-0.00013329,42.693,1.21,1,9
14546,0,0,0.05,-0.00029491,-2.1367e-05,0.00024391,43.848,1.21,1,9
14928,0,0,0.05,-9.8439e-05,5.2505e-06,4.0193e-05,39.085,1.21,1,9
14410,0,0,0.05,-4.6795e-05,0.00015023,3.8167e-05,43.158,1.21,1,9
14790,0,0,0.05,-0.00043286,0.00012563,5.7897e-05,46.552,1.21,1,9
14394,0,0,0.05,0.00023377,-2.3695e-05,-1.6609e-05,46.683,1.21,1,9
14665,0,0,0.05,-0.00021757,-2.5456e-05,-8.9261e-05,43.89,1.21,1,9
15130,0,0,0.05,6.0873e-05,-3.7129e-05,-0.00013039,38.17,1.21,1,9
13878,0,0,0.05,-0.0002597,-8.8494e-05,0.00015376,38.596,1.21,1,5
14464,0,0,0.05,-1.4486e-05,-0.00018859,-3.6249e-05,44.054,1.21,1,9
14624,0,0,0.05,-0.00017794,0.00017046,-5.8756e-06,46.868,1.21,1,9
14326,0,0,0.05,0.00023216,-8.2885e-05,-9.9084e-05,46.895,1.21,1,9
14224,0,0,0.05,-0.00027421,0.0001223,6.222e-05,44.52,1.21,1,9
14962,0,0,0.05,-2.4729e-05,-2.9225e-05,0.00014038,39.479,1.21,1,9
14728,0,0,0.05,-5.2344e-05,-0.00010993,7.5214e-05,39.484,1.21,1,9
14573,0,0,0.05,-4.9255e-05,0.00015076,5.1979e-05,44.055,1.21,1,9
14450,0,0,0.05,0.00010851,-0.0002015,0.00011408,44.535,1.21,1,9
14411,0,0,0.05,0.00021014,0.0003061,0.00016015,41.617,1.21,1,9
14518,0,0,0.05,0.00026317,8.9794e-05,-0.00011596,36.19,1.21,1,5
14636,0,0,0.05,0.00048669,-2.3479e-05,0.00015849,38.096,1.21,1,9
14902,0,0,0.05,0.00013606,9.5561e-05,8.6585e-05,39.077,1.21,1,9
13941,0,0,0.05,-0.00050272,0.00013901,0.00017394,36.105,1.21,1,5
14567,0,0,0.05,0.00018453,-9.6023e-05,8.2424e-05,37.922,1.21,1,5
14916,0,0,0.05,-0.00015369,0.00036773,0.00012862,38.941,1.21,1,5
14376,0,0,0.05,0.00020725,-7.6113e-05,-8.4562e-05,39.69,1.21,1,9
14391,0,0,0.05,6.8766e-05,0.00014577,0.00010728,40.731,1.21,1,9
15687,0,0,0.05,-0.00012288,-2.0409e-05,-0.00015761,40.899,1.21,1,9
15036,0,0,0.05,-4.3192e-05,-1.9091e-05,0.00012111,39.439,1.21,1,9
14591,0,0,0.05,0.00029665,-0.00050195,0.00015641,37.313,1.21,1,5
15207,0,0,0.05,0.00016194,-0.00025834,-0.00011159,38.246,1.21,1,5
14741,0,0,0.05,0.00013658,-3.6494e-05,-3.6719e-05,40.088,1.21,1,9
15157,0,0,0.05,0.00020485,-0.00014816,-7.8785e-05,40.413,1.21,1,9
14535,0,0,0.05,-0.00027635,-6.9448e-05,8.8884e-05,43.494,1.21,1,9
14236,0,0,0.05,0.00012844,0.00014824,7.5353e-05,43.838,1.21,1,9
14602,0,0,0.05,-3.2283e-05,7.0482e-05,-0.0001465,45.254,1.21,1,9
14055,0,0,0.05,-0.00019985,0.00017382,0.00010939,45.932,1.21,1,9
14605,0,0,0.05,-0.00010915,8.8032e-05,0.00019697,42.321,1.21,1,9
14364,0,0,0.05,-2.3333e-05,-0.00017562,1.3859e-05,45.734,1.21,1,9
14695,0,0,0.05,3.2792e-05,0.00027815,0.00013467,44.71,1.21,1,9
15542,0,0,0.05,0.0001436,-6.6436e-05,0.00025336,36.067,1.21,1,5
14527,0,0,0.05,4.1075e-05,-0.00017937,0.00027909,42.19,1.21,1,9
14845,0,0,0.05,-0.00035643,-0.00025498,-0.00010815,38.585,1.21,1,9
14971,0,0,0.05,-0.00032459,-0.00044482,-0.00027901,36.362,1.21,1,5
