"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4376.5,0,0,0.8,1.24e-09,1.6193e-09,-1.8485e-09,8.6547,1.21,1,5
5111.8,0,0,0.8,-2.754e-10,8.994e-10,-6.4232e-10,7.5726,1.21,1,5
3167.4,0,0,0.8,-6.8007e-10,5.3575e-11,4.4896e-10,8.2473,1.21,1,9
3499.2,0,0,0.8,5.7258e-10,-4.4073e-10,-8.6487e-11,8.5427,1.21,1,9
2315.9,0,0,0.8,-6.8706e-10,-1.0645e-10,-1.6283e-10,7.4675,1.21,1,9
2220.9,0,0,0.8,-5.6725e-09,-2.7443e-09,1.2921e-09,7.9348,1.21,1,9
4748.3,0,0,0.8,2.2276e-09,-2.9356e-09,-1.8342e-10,8.9843,1.21,1,9
8452.6,0,0,0.8,2.0817e-10,2.7085e-10,1.6609e-11,9.6996,1.21,1,9
5082.5,0,0,0.8,-4.6981e-12,2.7692e-10,1.6024e-10,8.9298,1.21,1,9
3888.2,0,0,0.8,1.1428e-09,-2.0089e-09,5.2523e-11,8.0715,1.21,1,9
6861,0,0,0.8,-1.5891e-08,1.4236e-08,-6.1466e-10,9.5498,1.21,1,5
5216.1,0,0,0.8,2.1642e-10,2.1027e-08,6.9147e-10,8.8422,1.21,1,9
4731.8,0,0,0.8,9.5114e-10,4.1546e-09,-1.235e-10,9.0292,1.21,1,9
6600.2,0,0,0.8,-2.7666e-10,-5.8695e-11,4.8527e-12,9.3795,1.21,1,9
5588.7,0,0,0.8,2.0402e-10,1.7132e-10,9.8258e-11,9.1203,1.21,1,9
2419.9,0,0,0.8,1.117e-10,8.9882e-10,1.026e-10,7.6914,1.21,1,9
1918.5,0,0,0.8,4.7e-10,8.63e-10,-2.8722e-10,7.4189,1.21,1,9
3606.4,0,0,0.8,-1.9353e-11,-5.7457e-11,-2.3482e-10,8.5441,1.21,1,9
4868.8,0,0,0.8,-2.5645e-10,2.1659e-10,9.9573e-11,8.9807,1.21,1,9
4003.2,0,0,0.8,8.8386e-11,1.0496e-09,-2.9887e-10,8.5444,1.21,1,9
4348,0,0,0.8,-5.1409e-10,2.2652e-10,-7.993e-10,7.6872,1.21,1,5
5130.8,0,0,0.8,1.4796e-09,2.9353e-10,5.731e-10,8.4152,1.21,1,9
3605.8,0,0,0.8,-1.7582e-09,4.3041e-09,1.0292e-09,7.8369,1.21,1,9
4399.2,0,0,0.8,1.8644e-09,-3.5218e-10,7.1542e-10,7.7524,1.21,1,5
7145.7,0,0,0.8,1.6713e-09,1.2586e-09,2.1291e-09,7.6446,1.21,1,5
4068.9,0,0,0.8,3.4359e-09,5.1148e-09,-1.2073e-09,8.7764,1.21,1,5
4750.3,0,0,0.8,1.7848e-09,-1.8949e-10,-5.8592e-12,8.2676,1.21,1,9
2595,0,0,0.8,-9.8602e-10,-5.7992e-10,-3.6456e-10,7.774,1.21,1,9
2426.6,0,0,0.8,-9.2863e-11,3.0361e-10,-7.5062e-10,7.6568,1.21,1,9
3383,0,0,0.8,-1.3637e-10,-1.8632e-10,-7.0866e-10,7.952,1.21,1,9
5026.4,0,0,0.8,1.5742e-09,5.1891e-10,8.0239e-10,7.7746,1.21,1,5
5633.8,0,0,0.8,-4.819e-09,-2.9765e-09,-7.3049e-10,7.7509,1.21,1,5
2254,0,0,0.8,-4.4925e-10,1.6128e-10,7.496e-10,7.432,1.21,1,9
2445.8,0,0,0.8,-7.4736e-10,-5.6837e-11,-1.412e-10,7.4927,1.21,1,9
1997.4,0,0,0.8,-1.0612e-09,-7.4374e-10,-2.9094e-10,7.8951,1.21,1,9
4134,0,0,0.8,-1.0024e-10,-2.4126e-10,1.5338e-10,8.626,1.21,1,9
3962.3,0,0,0.8,2.283e-10,-8.4402e-10,3.2584e-10,8.6842,1.21,1,9
6183.4,0,0,0.8,-2.6787e-10,2.8401e-10,1.9762e-11,9.1559,1.21,1,9
2843.4,0,0,0.8,-9.033e-10,-1.1199e-09,-1.0585e-10,8.1137,1.21,1,9
6530.5,0,0,0.8,-3.2862e-10,-2.5938e-10,-6.0026e-11,9.2453,1.21,1,9
4111.5,0,0,0.8,-6.418e-11,-4.2185e-10,-3.6076e-10,8.7174,1.21,1,9
7641.3,0,0,0.8,1.0057e-09,5.406e-13,-2.8121e-10,7.5986,1.21,1,5
2645.9,0,0,0.8,4.7716e-10,-1.9853e-09,-4.2374e-11,8.1685,1.21,1,9
3165.2,0,0,0.8,-5.1365e-10,1.9884e-09,-2.5086e-10,7.6379,1.21,1,9
6164.6,0,0,0.8,6.2273e-10,4.2922e-09,-9.0199e-11,7.8967,1.21,1,5
3254.6,0,0,0.8,-4.2326e-09,4.202e-09,1.9329e-09,7.9401,1.21,1,9
5798.2,0,0,0.8,1.2357e-08,1.4769e-08,5.0376e-09,9.5134,1.21,1,5
3846.9,0,0,0.8,-2.1035e-07,-2.8968e-08,2.5514e-09,7.9414,1.21,1,9
