"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
15925,0,0,0.2,-4.7487e-05,-1.0274e-05,9.7304e-06,164.17,1.21,1,5
15451,0,0,0.2,2.7415e-05,2.1572e-05,-4.5489e-05,157.15,1.21,1,5
14479,0,0,0.2,1.345e-05,4.4646e-06,-2.2023e-05,178.32,1.21,1,9
14949,0,0,0.2,2.7405e-06,-3.4546e-06,-2.2624e-08,183.09,1.21,1,9
15263,0,0,0.2,-2.1527e-05,-3.1875e-05,2.9943e-06,163.24,1.21,1,9
14814,0,0,0.2,-2.461e-06,-3.8046e-05,4.8913e-06,180.12,1.21,1,9
14822,0,0,0.2,7.3132e-07,9.9542e-06,2.7777e-06,193.66,1.21,1,9
14701,0,0,0.2,-4.6394e-06,-6.0554e-06,4.3185e-06,194.25,1.21,1,9
15097,0,0,0.2,1.3789e-06,4.057e-05,-3.0899e-06,183.35,1.21,1,9
15366,0,0,0.2,-7.5264e-06,1.6808e-06,-3.2338e-05,160.38,1.21,1,9
13981,0,0,0.2,4.1905e-05,-9.4971e-06,2.8157e-05,162.1,1.21,1,5
14899,0,0,0.2,-1.7642e-05,7.971e-06,-1.2511e-05,184.04,1.21,1,9
14985,0,0,0.2,-5.2949e-06,3.6049e-06,-2.0182e-06,195.36,1.21,1,9
14680,0,0,0.2,-7.9036e-06,-2.722e-06,7.7884e-06,195.55,1.21,1,9
14508,0,0,0.2,-4.3396e-06,7.5439e-06,-4.4572e-06,185.79,1.21,1,9
15489,0,0,0.2,1.525e-05,1.3552e-05,1.4351e-06,165.39,1.21,1,9
15034,0,0,0.2,1.5042e-05,-1.0467e-05,9.8672e-07,165.47,1.21,1,9
14904,0,0,0.2,-5.336e-06,1.4509e-05,-6.7096e-06,183.9,1.21,1,9
14842,0,0,0.2,2.5227e-05,7.7816e-06,-2.3676e-05,185.99,1.21,1,9
14834,0,0,0.2,-2.5399e-05,-6.8568e-06,2.016e-05,174.17,1.21,1,9
14839,0,0,0.2,5.2169e-05,-1.5973e-05,-0.00011684,151.82,1.21,1,5
15065,0,0,0.2,2.4348e-05,-4.9688e-05,-2.9687e-05,159.69,1.21,1,9
15194,0,0,0.2,-3.1959e-05,-8.9147e-06,-7.7009e-06,163.78,1.21,1,9
14430,0,0,0.2,-3.3834e-05,-1.4017e-06,-6.1197e-05,151.24,1.21,1,5
14492,0,0,0.2,-9.2257e-05,0.00010813,-1.4966e-06,158.42,1.21,1,5
15249,0,0,0.2,9.1174e-06,1.41e-05,-3.8309e-05,163.35,1.21,1,5
14695,0,0,0.2,-3.1909e-05,6.4294e-05,-3.9561e-05,166.03,1.21,1,9
14637,0,0,0.2,-6.2954e-06,1.6495e-05,-1.1138e-05,169.99,1.21,1,9
15969,0,0,0.2,-2.4057e-05,-2.284e-05,5.2035e-06,170.8,1.21,1,9
15221,0,0,0.2,3.4941e-05,-1.6902e-05,-2.7837e-05,164.63,1.21,1,9
14829,0,0,0.2,2.3611e-05,-4.9024e-05,-3.7749e-05,155.73,1.21,1,5
15526,0,0,0.2,8.1418e-06,-4.2973e-05,-5.5332e-05,159.96,1.21,1,5
15195,0,0,0.2,3.5318e-06,4.3199e-05,1.9684e-05,167.7,1.21,1,9
15424,0,0,0.2,-5.6072e-06,9.3862e-06,2.1729e-05,168.8,1.21,1,9
14811,0,0,0.2,-1.2601e-05,-2.6747e-06,-8.4497e-06,181.45,1.21,1,9
