"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4347.4,0,0,0.75,3.417e-09,-1.4663e-09,3.8088e-10,7.6872,1.21,1,5
5094.4,0,0,0.75,-1.7575e-11,8.4981e-10,7.0651e-10,6.6963,1.21,1,5
3139.1,0,0,0.75,7.8127e-10,5.9483e-10,1.7069e-10,7.2891,1.21,1,9
3470.2,0,0,0.75,2.2112e-10,1.192e-10,-1.4505e-11,7.5561,1.21,1,9
2289.3,0,0,0.75,3.2704e-10,2.5264e-10,-3.4047e-10,6.5867,1.21,1,9
2191.2,0,0,0.75,-4.636e-09,-4.9995e-09,5.7679e-09,7.008,1.21,1,9
4720.8,0,0,0.75,-7.2554e-10,-4.6246e-10,2.2287e-11,7.9594,1.21,1,9
8433.3,0,0,0.75,-7.4395e-10,3.2211e-10,-6.3259e-11,8.6008,1.21,1,9
5055.4,0,0,0.75,3.7191e-10,-1.668e-10,-6.6179e-11,7.906,1.21,1,9
3863.6,0,0,0.75,3.8695e-10,-5.9771e-10,8.259e-10,7.1328,1.21,1,9
6832.8,0,0,0.75,1.4928e-09,-2.1843e-09,2.1442e-09,8.4953,1.21,1,5
5191.1,0,0,0.75,-1.3692e-08,-4.231e-08,8.9988e-09,7.822,1.21,1,9
4703.9,0,0,0.75,-2.138e-11,-2.793e-09,-6.6398e-11,8,1.21,1,9
6576,0,0,0.75,-1.818e-10,-1.8332e-10,-2.922e-11,8.3149,1.21,1,9
5563.3,0,0,0.75,2.3314e-11,3.2955e-10,1.4501e-11,8.0795,1.21,1,9
2391.4,0,0,0.75,-8.8692e-10,-9.3352e-10,-2.0482e-10,6.7812,1.21,1,9
1891.9,0,0,0.75,-2.5172e-10,-2.7536e-10,-7.6929e-10,6.54,1.21,1,9
3577.6,0,0,0.75,9.0752e-10,4.1179e-10,-7.1127e-10,7.5624,1.21,1,9
4841.9,0,0,0.75,-7.5902e-11,-1.3394e-10,1.264e-10,7.9545,1.21,1,9
3976.6,0,0,0.75,1.2328e-10,3.4702e-10,4.0002e-11,7.5601,1.21,1,9
4328,0,0,0.75,3.1812e-09,-3.8179e-10,-5.6083e-10,6.8015,1.21,1,5
5107.7,0,0,0.75,-5.8305e-10,1.4925e-10,9.9762e-10,7.4405,1.21,1,9
3578,0,0,0.75,2.5937e-10,-1.8844e-09,2.2545e-10,6.9147,1.21,1,9
4378.6,0,0,0.75,-8.9721e-10,3.4728e-10,-1.8025e-12,6.8637,1.21,1,5
7131.1,0,0,0.75,1.0218e-09,6.3905e-11,-4.1996e-11,6.7477,1.21,1,5
4039,0,0,0.75,3.4217e-09,-1.3402e-09,1.5097e-09,7.7931,1.21,1,5
4727.3,0,0,0.75,-2.5488e-09,-3.8921e-09,1.1795e-09,7.3088,1.21,1,9
2566.4,0,0,0.75,1.2048e-09,-1.5805e-09,4.6884e-10,6.8579,1.21,1,9
2398.9,0,0,0.75,5.7486e-10,-1.8847e-09,-5.3712e-10,6.7543,1.21,1,9
