"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
15892,0,0,0.15,3.943e-05,3.0771e-05,7.9116e-05,121.56,1.21,1,5
15456,0,0,0.15,4.5864e-06,2.0518e-05,-4.8417e-06,116.27,1.21,1,5
14310,0,0,0.15,1.2407e-05,7.1372e-05,6.0578e-05,132.08,1.21,1,9
14927,0,0,0.15,6.9041e-06,-0.0001175,4.4176e-07,135.66,1.21,1,9
15183,0,0,0.15,7.2386e-05,-7.1107e-05,1.8317e-05,120.88,1.21,1,9
14700,0,0,0.15,3.3982e-05,-6.57e-05,-9.682e-06,133.33,1.21,1,9
14755,0,0,0.15,-6.9892e-05,9.9048e-06,2.1645e-05,143.6,1.21,1,9
14683,0,0,0.15,-2.8942e-05,7.2364e-05,2.0576e-05,144.08,1.21,1,9
14979,0,0,0.15,9.3483e-05,4.4299e-05,2.3665e-05,135.82,1.21,1,9
15270,0,0,0.15,1.827e-06,4.2632e-05,4.6292e-05,118.62,1.21,1,9
13919,0,0,0.15,5.2681e-06,4.7107e-05,-8.3732e-05,119.85,1.21,1,5
14717,0,0,0.15,-1.1718e-05,5.4642e-06,-2.3611e-05,136.28,1.21,1,9
14866,0,0,0.15,2.8169e-05,4.9559e-05,-1.7302e-05,144.89,1.21,1,9
14543,0,0,0.15,-7.2514e-05,3.9584e-05,-2.0193e-05,144.9,1.21,1,9
14466,0,0,0.15,-0.00012585,0.00012709,-5.1938e-06,137.62,1.21,1,9
15444,0,0,0.15,1.6473e-05,-8.9557e-07,-6.3199e-05,122.41,1.21,1,9
15036,0,0,0.15,-1.1976e-05,-4.3062e-05,6.9654e-05,122.43,1.21,1,9
14768,0,0,0.15,-3.4897e-05,-3.2546e-05,5.8304e-05,136.17,1.21,1,9
14759,0,0,0.15,1.924e-05,3.532e-05,1.8146e-05,137.86,1.21,1,9
14795,0,0,0.15,-0.00013036,6.0041e-05,-4.4061e-05,129.04,1.21,1,9
14998,0,0,0.15,-8.5344e-05,-3.9762e-05,0.00011538,112.59,1.21,1,5
15044,0,0,0.15,7.7879e-06,-9.3582e-07,4.0654e-06,118.16,1.21,1,9
15026,0,0,0.15,0.00012261,0.00013182,-1.2722e-05,121.17,1.21,1,9
14319,0,0,0.15,0.00016069,0.0001285,9.6884e-05,111.91,1.21,1,5
14390,0,0,0.15,6.267e-05,-6.3856e-05,9.0166e-05,117.19,1.21,1,5
15111,0,0,0.15,-3.7898e-05,9.7007e-05,-0.00013765,120.85,1.21,1,5
14614,0,0,0.15,7.4306e-05,1.5333e-05,8.4382e-05,122.92,1.21,1,9
14556,0,0,0.15,1.0477e-05,8.4541e-05,-6.1084e-05,125.83,1.21,1,9
15879,0,0,0.15,3.866e-05,4.4265e-05,4.8667e-05,126.49,1.21,1,9
15183,0,0,0.15,1.8353e-05,5.3798e-06,-8.3543e-05,121.9,1.21,1,9
14752,0,0,0.15,9.1127e-05,1.5715e-05,8.9222e-05,115.35,1.21,1,5
15595,0,0,0.15,-0.00015723,7.7465e-05,-9.4419e-05,118.45,1.21,1,5
15161,0,0,0.15,0.00016242,-2.5993e-06,5.549e-05,124.14,1.21,1,9
15362,0,0,0.15,-9.1837e-05,1.8123e-05,6.0298e-05,124.96,1.21,1,9
14744,0,0,0.15,-4.8573e-05,0.00010295,-1.6147e-05,134.41,1.21,1,9
14348,0,0,0.15,3.3498e-05,6.1263e-05,-2.781e-05,135.55,1.21,1,9
14849,0,0,0.15,-7.5556e-05,-3.548e-06,-1.1953e-06,139.9,1.21,1,9
14382,0,0,0.15,4.5562e-05,0.00012864,-2.6409e-05,141.99,1.21,1,9
14857,0,0,0.15,-9.0596e-06,-5.7234e-05,-1.1817e-05,130.88,1.21,1,9
14621,0,0,0.15,2.2743e-05,-9.9788e-05,-2.5808e-05,141.22,1.21,1,9
14931,0,0,0.15,3.0934e-05,-8.9112e-06,-6.5525e-05,138.12,1.21,1,9
15690,0,0,0.15,3.46e-05,-9.5972e-05,1.2725e-05,111.65,1.21,1,5
14779,0,0,0.15,8.4511e-05,0.00011177,-5.4559e-05,130.41,1.21,1,9
14903,0,0,0.15,-8.994e-05,3.9496e-05,7.2943e-05,119.4,1.21,1,9
15235,0,0,0.15,-1.1667e-05,1.9611e-05,-1.1958e-05,112.74,1.21,1,5
14397,0,0,0.15,0.00011568,1.6548e-05,3.9216e-05,123.98,1.21,1,9
15638,0,0,0.15,-0.00012726,-0.00013784,0.00011975,120.97,1.21,1,5
15033,0,0,0.15,-8.8367e-05,-5.3584e-05,5.7863e-05,126.66,1.21,1,9
14614,0,0,0.15,3.4934e-05,1.9242e-05,3.7586e-05,140.37,1.21,1,9
14667,0,0,0.15,-2.2427e-05,-2.3443e-05,5.5677e-05,136.9,1.21,1,9
14601,0,0,0.15,4.0455e-05,2.3895e-05,1.9321e-05,142.73,1.21,1,9
15402,0,0,0.15,-4.7336e-05,-6.5359e-05,-2.0679e-05,145.53,1.21,1,9
15241,0,0,0.15,-9.8823e-06,6.265e-05,1.2553e-05,145.99,1.21,1,9
