"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4234.7,0,0,0.55,6.228e-10,-4.4642e-10,-1.1951e-09,4.3551,1.21,1,5
5031.2,0,0,0.55,1.8231e-10,-1.0879e-09,5.3266e-10,3.7293,1.21,1,5
3032.7,0,0,0.55,-6.4736e-10,-1.7771e-10,-1.0563e-10,4.0379,1.21,1,9
3361.3,0,0,0.55,-1.4794e-10,5.1502e-11,6.4477e-11,4.2011,1.21,1,9
2187.8,0,0,0.55,-5.8011e-11,3.2358e-10,9.9588e-11,3.6144,1.21,1,9
2077.4,0,0,0.55,1.6165e-09,-2.3115e-09,5.9764e-10,3.87,1.21,1,9
4619.5,0,0,0.55,-1.4514e-09,6.5185e-10,2.4237e-11,4.459,1.21,1,9
8366.9,0,0,0.55,-3.413e-10,2.0225e-10,-1.2234e-10,4.8386,1.21,1,9
4960.6,0,0,0.55,1.1216e-10,7.9506e-11,-1.3906e-11,4.4185,1.21,1,9
3771.9,0,0,0.55,-2.4283e-09,2.6157e-09,3.1945e-10,3.9502,1.21,1,9
6725.3,0,0,0.55,-8.3554e-10,1.2986e-09,1.3696e-09,4.8298,1.21,1,5
5099.6,0,0,0.55,-1.2021e-09,-6.3943e-09,-5.6833e-10,4.3478,1.21,1,9
4600.6,0,0,0.55,-1.2342e-09,-1.3205e-09,-4.187e-11,4.4859,1.21,1,9
6488.2,0,0,0.55,-1.4782e-10,-1.1231e-10,-1.1696e-11,4.677,1.21,1,9
5470.4,0,0,0.55,-3.5376e-11,-3.2209e-11,6.2524e-11,4.5279,1.21,1,9
2282.7,0,0,0.55,-1.137e-10,2.6717e-10,-5.2473e-10,3.7178,1.21,1,9
1787.8,0,0,0.55,1.5403e-10,-2.7318e-10,-3.8469e-10,3.5806,1.21,1,9
3470.2,0,0,0.55,-5.5876e-11,-5.9485e-10,5.5546e-13,4.2196,1.21,1,9
4743.3,0,0,0.55,-1.7044e-10,2.7715e-12,6.3211e-11,4.4588,1.21,1,9
3877.6,0,0,0.55,-1.8431e-10,-7.2547e-10,4.689e-10,4.2105,1.21,1,9
4252.8,0,0,0.55,4.7143e-10,2.6592e-09,1.054e-10,3.7839,1.21,1,5
5021.5,0,0,0.55,1.2241e-09,-1.2855e-10,5.7411e-10,4.133,1.21,1,9
3469.2,0,0,0.55,1.1553e-09,2.3498e-09,1.3638e-09,3.808,1.21,1,9
4301.3,0,0,0.55,7.1728e-10,1.2623e-09,2.4947e-10,3.8074,1.21,1,5
7080.5,0,0,0.55,7.6915e-10,9.3307e-11,-1.3368e-09,3.7112,1.21,1,5
3924.1,0,0,0.55,5.4101e-10,2.4688e-10,7.4699e-11,4.4263,1.21,1,5
4643,0,0,0.55,-1.0525e-09,-3.7872e-09,4.9291e-10,4.0512,1.21,1,9
2457,0,0,0.55,3.3294e-10,-1.5653e-09,1.7557e-10,3.7521,1.21,1,9
2292.1,0,0,0.55,2.123e-10,-1.1382e-09,-8.9972e-11,3.7039,1.21,1,9
3263.3,0,0,0.55,-8.021e-10,1.3586e-10,5.2284e-11,3.8831,1.21,1,9
4935.2,0,0,0.55,1.0595e-10,1.6367e-09,-3.8028e-10,3.8275,1.21,1,5
5551.5,0,0,0.55,1.2312e-09,-6.8688e-10,-3.1296e-09,3.8139,1.21,1,5
2126.8,0,0,0.55,-6.0029e-10,-1.7695e-11,-6.7372e-11,3.595,1.21,1,9
2322.6,0,0,0.55,-4.7004e-10,-1.6145e-10,1.7006e-10,3.6193,1.21,1,9
1851.1,0,0,0.55,-3.23e-10,-1.4409e-10,2.0747e-10,3.8602,1.21,1,9
4005.2,0,0,0.55,-2.3622e-10,6.7044e-11,1.1243e-10,4.2525,1.21,1,9
3827.9,0,0,0.55,-1.9756e-10,4.0114e-10,-2.489e-10,4.2756,1.21,1,9
6071.5,0,0,0.55,3.7987e-10,-2.3441e-10,-4.2342e-11,4.5131,1.21,1,9
2706.1,0,0,0.55,5.4353e-11,3.5742e-10,1.3101e-10,3.9668,1.21,1,9
6426.3,0,0,0.55,-2.6559e-11,4.7808e-10,-2.8728e-11,4.5679,1.21,1,9
3978.2,0,0,0.55,-1.1939e-10,4.8093e-11,-1.3503e-10,4.2898,1.21,1,9
7604.2,0,0,0.55,-4.8964e-10,-1.1497e-09,-9.3766e-10,3.6925,1.21,1,5
2503.4,0,0,0.55,-4.2131e-10,9.1174e-10,-7.5311e-10,4.0033,1.21,1,9
3047.5,0,0,0.55,-3.829e-10,-2.1617e-10,-3.42e-10,3.7024,1.21,1,9
6079.5,0,0,0.55,1.0924e-09,9.661e-10,-7.4093e-10,3.8942,1.21,1,5
3133.9,0,0,0.55,1.9091e-09,-1.1199e-09,7.3394e-12,3.8743,1.21,1,9
5655,0,0,0.55,5.2576e-09,-2.5899e-09,2.0826e-09,4.8141,1.21,1,5
3722.6,0,0,0.55,1.6493e-09,-1.5477e-07,-2.7162e-10,3.8411,1.21,1,9
3648.6,0,0,0.55,-1.0098e-10,-7.7661e-10,8.1255e-10,4.2507,1.21,1,9
4175.1,0,0,0.55,-9.319e-11,-1.5946e-07,9.8659e-10,4.2762,1.21,1,9
7945.5,0,0,0.55,-2.6317e-09,2.1698e-09,-9.1287e-10,4.6642,1.21,1,9
7077.5,0,0,0.55,2.1034e-10,-4.1382e-10,6.7187e-11,4.6875,1.21,1,9
6716.5,0,0,0.55,-5.3731e-09,4.4205e-10,2.5303e-10,4.651,1.21,1,9
8051.8,0,0,0.55,1.115e-09,-1.958e-10,1.6444e-10,4.7706,1.21,1,9
4279.6,0,0,0.55,-2.5556e-10,2.5282e-10,-2.0822e-11,4.4115,1.21,1,9
7236.1,0,0,0.55,-4.2623e-10,-1.1527e-10,-1.2651e-10,4.7621,1.21,1,9
5002.2,0,0,0.55,5.0973e-08,1.4164e-07,3.5332e-11,4.5021,1.21,1,9
2830.1,0,0,0.55,-2.3789e-10,1.8696e-10,1.0911e-10,3.9993,1.21,1,9
7208.4,0,0,0.55,3.9935e-10,-3.6672e-10,1.5875e-10,4.6642,1.21,1,9
3524.4,0,0,0.55,-2.579e-11,4.9675e-11,3.4729e-10,4.2071,1.21,1,9
2789.8,0,0,0.55,-1.9033e-09,9.0974e-10,7.8679e-10,3.7033,1.21,1,9
5954.4,0,0,0.55,-1.647e-09,-2.7867e-09,2.6618e-09,4.4632,1.21,1,5
4884.8,0,0,0.55,-1.6219e-10,7.3859e-10,-1.0134e-09,3.8857,1.21,1,9
4249.9,0,0,0.55,1.3433e-09,-2.8964e-09,-4.3676e-10,4.0081,1.21,1,9
7027,0,0,0.55,-2.8622e-09,-4.0508e-09,-3.3187e-10,4.5971,1.21,1,9
2664.9,0,0,0.55,1.1868e-10,-3.5457e-09,-2.0618e-10,3.9547,1.21,1,9
2918.9,0,0,0.55,-9.2609e-10,-3.4751e-09,-1.6145e-10,4.1256,1.21,1,9
5197.4,0,0,0.55,1.8319e-10,6.9047e-11,-1.5696e-11,4.5711,1.21,1,9
