"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4376.5,0,0,0.8,1.4389e-09,2.4585e-09,2.1849e-09,8.6513,1.21,1,5
5111.8,0,0,0.8,1.0405e-10,-1.129e-09,1.4813e-09,7.5692,1.21,1,5
3167.4,0,0,0.8,-5.5713e-10,-4.1099e-10,-8.3596e-11,8.2439,1.21,1,9
3499.2,0,0,0.8,6.0748e-10,7.0691e-10,1.0595e-10,8.5393,1.21,1,9
2315.9,0,0,0.8,1.0704e-09,-6.462e-10,-7.4097e-11,7.4641,1.21,1,9
2220.9,0,0,0.8,4.5111e-09,-3.646e-09,1.3078e-09,7.9314,1.21,1,9
4748.3,0,0,0.8,-4.5102e-09,1.0109e-09,-3.1985e-11,8.9809,1.21,1,9
8452.6,0,0,0.8,-8.8965e-10,-9.7749e-10,-8.1406e-11,9.6962,1.21,1,9
5082.5,0,0,0.8,3.8929e-10,-4.325e-10,-5.1609e-11,8.9264,1.21,1,9
3888.2,0,0,0.8,-1.4153e-10,4.7308e-10,8.8468e-10,8.0681,1.21,1,9
6861,0,0,0.8,-1.4066e-09,-1.1197e-09,-4.0754e-09,9.5464,1.21,1,5
5216.1,0,0,0.8,9.9025e-10,-3.7754e-09,-1.0563e-09,8.8388,1.21,1,9
4731.8,0,0,0.8,-1.6935e-09,1.2951e-11,-1.6791e-11,9.0258,1.21,1,9
6600.2,0,0,0.8,-7.7872e-11,-6.9899e-10,1.3212e-11,9.3761,1.21,1,9
5588.7,0,0,0.8,-1.3786e-10,-8.4065e-10,-6.1894e-11,9.1168,1.21,1,9
2419.9,0,0,0.8,-2.4241e-09,-1.3581e-09,-4.2304e-11,7.688,1.21,1,9
1918.5,0,0,0.8,-7.5214e-11,-1.5827e-09,7.1697e-10,7.4155,1.21,1,9
3606.4,0,0,0.8,4.3959e-10,1.4019e-10,-5.2325e-10,8.5407,1.21,1,9
4868.8,0,0,0.8,-2.5395e-10,-6.3094e-11,1.4047e-10,8.9773,1.21,1,9
4003.2,0,0,0.8,-4.8347e-10,1.611e-11,3.7853e-10,8.541,1.21,1,9
4348,0,0,0.8,-1.9885e-10,-2.4765e-09,-1.8406e-09,7.6838,1.21,1,5
5130.8,0,0,0.8,2.0829e-09,5.3612e-10,5.263e-10,8.4118,1.21,1,9
3605.8,0,0,0.8,-2.7324e-09,-3.8338e-10,1.8982e-10,7.8335,1.21,1,9
4399.2,0,0,0.8,-1.89e-10,-7.5202e-10,4.206e-10,7.749,1.21,1,5
7145.7,0,0,0.8,-2.4691e-09,-3.3931e-09,1.2312e-09,7.6412,1.21,1,5
4068.9,0,0,0.8,5.6984e-09,3.6908e-09,4.3277e-10,8.773,1.21,1,5
