"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4208,0,0,0.5,-1.0315e-09,2.6897e-09,-1.2997e-09,3.6693,1.21,1,5
5016,0,0,0.5,-8.6025e-10,1.8219e-09,-1.1764e-09,3.1252,1.21,1,5
3008.2,0,0,0.5,-3.8446e-10,-5.6216e-10,2.7818e-10,3.3782,1.21,1,9
3336.3,0,0,0.5,-1.2894e-10,-1.4239e-10,7.1019e-11,3.5165,1.21,1,9
2163.9,0,0,0.5,-4.6619e-10,2.6597e-10,-2.2542e-10,3.0158,1.21,1,9
2050.6,0,0,0.5,-2.0436e-09,2.1241e-09,4.8294e-10,3.2355,1.21,1,9
4596.7,0,0,0.5,6.2845e-10,-4.3855e-10,-1.1641e-10,3.7427,1.21,1,9
8353.4,0,0,0.5,3.0036e-10,2.2978e-10,5.2316e-11,4.0661,1.21,1,9
4939.5,0,0,0.5,2.6329e-11,5.4588e-11,8.6194e-11,3.7066,1.21,1,9
3750.7,0,0,0.5,1.793e-09,-1.7376e-10,-7.9303e-10,3.3054,1.21,1,9
6699.9,0,0,0.5,4.971e-09,1.8128e-10,1.6771e-09,4.0805,1.21,1,5
5079.2,0,0,0.5,3.5918e-09,1.4413e-10,-3.6388e-10,3.6409,1.21,1,9
4577.3,0,0,0.5,-1.4208e-09,1.4678e-09,-1.1348e-11,3.7667,1.21,1,9
6468.7,0,0,0.5,-1.6705e-11,-1.1038e-13,1.1077e-12,3.9317,1.21,1,9
5449.7,0,0,0.5,2.0102e-12,-1.0743e-10,-6.0098e-11,3.8011,1.21,1,9
2257.2,0,0,0.5,9.6488e-10,3.1058e-11,4.0847e-10,3.1031,1.21,1,9
1762.9,0,0,0.5,2.3443e-10,-6.2113e-11,1.6504e-10,2.9867,1.21,1,9
3445.6,0,0,0.5,-2.1516e-10,-3.6908e-10,1.3882e-10,3.5378,1.21,1,9
4721.1,0,0,0.5,6.1004e-11,-1.4922e-11,1.2111e-10,3.7468,1.21,1,9
3855.3,0,0,0.5,-4.6587e-10,1.6814e-10,1.2556e-10,3.5294,1.21,1,9
4235.5,0,0,0.5,-3.3249e-10,1.2596e-10,-1.1275e-09,3.1674,1.21,1,5
5003,0,0,0.5,6.2132e-10,2.5868e-10,-1.2349e-09,3.4678,1.21,1,9
3437.2,0,0,0.5,8.6906e-10,-1.3199e-10,-3.9919e-10,3.2328,1.21,1,9
4284.1,0,0,0.5,-8.9019e-10,3.5809e-10,-5.715e-10,3.1839,1.21,1,5
7069.9,0,0,0.5,9.9669e-10,-1.7886e-09,-1.0683e-09,3.0976,1.21,1,5
3896.7,0,0,0.5,1.1826e-09,8.9075e-10,-2.2787e-09,3.7308,1.21,1,5
4624.1,0,0,0.5,1.3565e-10,-9.0047e-10,-2.6207e-10,3.3902,1.21,1,9
2431.1,0,0,0.5,7.0428e-10,5.8116e-10,-1.142e-10,3.1243,1.21,1,9
2266.9,0,0,0.5,2.5127e-11,8.0281e-10,2.8233e-10,3.0891,1.21,1,9
3241.6,0,0,0.5,8.02e-11,-6.31e-12,5.1637e-12,3.2465,1.21,1,9
4918.6,0,0,0.5,-2.6406e-09,-1.8528e-09,-1.5651e-09,3.2078,1.21,1,5
5536.9,0,0,0.5,5.9427e-10,-2.1287e-09,-1.8723e-09,3.194,1.21,1,5
2102.9,0,0,0.5,-6.5082e-10,-2.788e-10,9.0977e-11,2.9993,1.21,1,9
2299.6,0,0,0.5,-9.9789e-10,-2.3424e-10,-6.5973e-12,3.0197,1.21,1,9
1823.3,0,0,0.5,-8.652e-12,-3.8338e-10,2.6178e-10,3.2292,1.21,1,9
3982.1,0,0,0.5,-2.8723e-11,-3.4924e-10,7.2456e-11,3.5655,1.21,1,9
3803.8,0,0,0.5,-2.8157e-10,2.9578e-11,8.8249e-11,3.5814,1.21,1,9
6052.1,0,0,0.5,-3.3193e-10,4.3094e-10,1.3546e-11,3.7799,1.21,1,9
2680.9,0,0,0.5,5.4928e-10,6.1911e-10,-6.9772e-11,3.3177,1.21,1,9
6408.7,0,0,0.5,-1.9241e-10,-3.8846e-11,-2.3796e-11,3.8301,1.21,1,9
3954.4,0,0,0.5,1.638e-10,-9.2559e-11,6.6348e-11,3.5927,1.21,1,9
