"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4234.8,0,0,0.55,-1.68e-09,-5.2173e-10,2.853e-10,4.5731,1.21,1,5
5031.2,0,0,0.55,1.3404e-09,-1.23e-09,9.2143e-10,3.948,1.21,1,5
3032.7,0,0,0.55,1.6095e-10,2.0002e-10,-2.4003e-10,4.2561,1.21,1,9
3361.3,0,0,0.55,3.8527e-10,-6.5959e-10,2.5435e-11,4.4189,1.21,1,9
2187.8,0,0,0.55,1.1328e-09,1.0736e-11,7.6413e-11,3.8325,1.21,1,9
2077.4,0,0,0.55,-3.8706e-09,-8.2776e-09,7.1965e-10,4.0902,1.21,1,9
4619.5,0,0,0.55,2.8794e-09,-7.3786e-10,-2.8751e-11,4.679,1.21,1,9
8366.9,0,0,0.55,-3.6887e-10,-2.0747e-10,-5.6581e-11,5.058,1.21,1,9
4960.6,0,0,0.55,-3.23e-10,5.3346e-10,-3.499e-11,4.6379,1.21,1,9
3771.9,0,0,0.55,1.0004e-09,-2.0982e-09,5.1546e-10,4.1696,1.21,1,9
6725.2,0,0,0.55,-3.7105e-09,2.2272e-09,-2.7976e-09,5.0583,1.21,1,5
5099.6,0,0,0.55,-9.4346e-09,-8.3385e-09,2.5744e-09,4.5719,1.21,1,9
4600.6,0,0,0.55,8.5937e-10,-2.9e-09,-1.1395e-10,4.7121,1.21,1,9
6488.2,0,0,0.55,1.4169e-10,-2.8694e-09,6.9448e-11,4.9048,1.21,1,9
5470.4,0,0,0.55,-2.0339e-10,-1.8079e-10,-1.1331e-11,4.7519,1.21,1,9
2282.8,0,0,0.55,-1.4073e-10,-4.8259e-11,-3.2398e-12,3.9396,1.21,1,9
1787.8,0,0,0.55,2.8754e-09,1.0869e-09,-1.3566e-10,3.8095,1.21,1,9
3470.3,0,0,0.55,-1.1051e-08,2.0294e-09,1.0581e-10,4.4556,1.21,1,9
4743.6,0,0,0.55,2.2535e-09,-9.8484e-10,-1.5444e-10,4.7094,1.21,1,9
3877.9,0,0,0.55,3.3576e-10,4.4698e-10,1.3862e-10,4.4414,1.21,1,9
4252.9,0,0,0.55,-1.4363e-09,-8.4487e-10,-5.8638e-10,4.0102,1.21,1,5
5022,0,0,0.55,-7.3923e-09,-3.9237e-09,-2.1557e-09,4.4035,1.21,1,9
3458.7,0,0,0.55,1.2618e-09,7.6884e-10,8.0463e-10,4.1295,1.21,1,9
4301.9,0,0,0.55,5.6668e-10,-3.9444e-10,-6.9864e-10,4.0397,1.21,1,5
7080.5,0,0,0.55,-3.8311e-08,-4.5389e-09,-1.0376e-09,3.9293,1.21,1,5
3924.1,0,0,0.55,-9.269e-10,-1.8087e-09,-5.6728e-10,4.6437,1.21,1,5
4643,0,0,0.55,-2.3245e-08,7.8649e-10,-9.4335e-10,4.2691,1.21,1,9
2456.9,0,0,0.55,-8.962e-10,6.9904e-10,-2.9378e-10,3.9697,1.21,1,9
2292.1,0,0,0.55,-1.3958e-10,7.1874e-10,-8.6091e-11,3.9215,1.21,1,9
3263.3,0,0,0.55,-1.1284e-10,-2.8267e-10,-1.2667e-10,4.1006,1.21,1,9
4935.2,0,0,0.55,8.2506e-10,-3.5202e-11,6.2541e-10,4.0452,1.21,1,5
5551.5,0,0,0.55,-5.1718e-10,1.6096e-09,-9.3907e-10,4.0332,1.21,1,5
2126.8,0,0,0.55,3.1358e-10,3.8042e-10,-2.0649e-10,3.8134,1.21,1,9
