"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
14604,0,0,0.3,4.6335e-06,3.0969e-06,3.055e-07,176.75,1.21,1,5
14978,0,0,0.3,-4.4995e-06,-1.5514e-06,-7.9555e-07,184.42,1.21,1,5
12993,0,0,0.3,-2.3643e-06,2.8515e-06,4.619e-06,188.98,1.21,1,9
12929,0,0,0.3,-4.4043e-06,1.185e-05,-1.5473e-05,186.35,1.21,1,9
13876,0,0,0.3,4.8669e-08,-6.3047e-06,-2.1055e-07,189.78,1.21,1,9
13086,0,0,0.3,-5.8712e-06,-2.1211e-06,-2.6304e-06,187.76,1.21,1,9
13164,0,0,0.3,1.6109e-06,1.8078e-06,2.8265e-06,181.37,1.21,1,9
12951,0,0,0.3,-1.5397e-05,1.2753e-05,-1.2371e-05,182.1,1.21,1,9
13339,0,0,0.3,-5.2235e-06,5.384e-06,3.013e-06,182.37,1.21,1,9
13797,0,0,0.3,-4.7764e-07,-1.1672e-05,6.5524e-06,183.6,1.21,1,9
13112,0,0,0.3,3.3155e-06,2.0142e-06,1.2553e-05,176.35,1.21,1,5
13370,0,0,0.3,9.1972e-07,-1.0031e-05,8.8641e-07,185.29,1.21,1,9
12882,0,0,0.3,5.6945e-06,2.0808e-06,5.0542e-06,183.35,1.21,1,9
13388,0,0,0.3,-4.7769e-06,3.5671e-06,-4.8951e-06,185.99,1.21,1,9
13344,0,0,0.3,3.0821e-06,-1.3055e-05,6.4644e-06,181.98,1.21,1,9
13802,0,0,0.3,-4.8839e-06,3.3257e-06,-1.6847e-06,185.35,1.21,1,9
13434,0,0,0.3,1.1674e-06,2.3781e-06,-9.5878e-07,189.07,1.21,1,9
13330,0,0,0.3,-4.6232e-06,7.2817e-07,-2.6142e-06,182.01,1.21,1,9
13386,0,0,0.3,-2.2551e-06,8.2928e-06,-8.3847e-06,184.35,1.21,1,9
13336,0,0,0.3,-1.3394e-06,-3.4559e-06,9.6863e-07,190.87,1.21,1,9
14393,0,0,0.3,-2.5585e-05,2.2349e-05,1.8566e-05,182.54,1.21,1,5
13816,0,0,0.3,3.2177e-06,2.2333e-07,6.1279e-07,184.29,1.21,1,9
13219,0,0,0.3,5.1706e-07,4.6123e-07,-6.1121e-07,185.35,1.21,1,9
14076,0,0,0.3,-1.0587e-05,-2.1031e-06,6.1957e-06,182.96,1.21,1,5
13901,0,0,0.3,-4.4296e-07,-8.6899e-08,-4.7954e-06,184.02,1.21,1,5
14285,0,0,0.3,5.5953e-06,6.5209e-06,2.5682e-06,176.22,1.21,1,5
13472,0,0,0.3,7.829e-07,-1.5473e-06,2.0401e-06,184.95,1.21,1,9
13331,0,0,0.3,2.4058e-06,4.3343e-06,3.1811e-07,188.39,1.21,1,9
14336,0,0,0.3,-1.7007e-06,6.1561e-06,-5.8923e-06,188.63,1.21,1,9
13810,0,0,0.3,-9.1734e-06,2.5619e-05,1.4761e-05,184.56,1.21,1,9
14372,0,0,0.3,-8.3179e-07,-3.6733e-06,3.2318e-07,184.46,1.21,1,5
14874,0,0,0.3,7.0987e-06,-8.6206e-06,-7.5428e-06,184.8,1.21,1,5
13656,0,0,0.3,-4.7895e-06,-1.4207e-06,-2.7929e-06,189.15,1.21,1,9
13916,0,0,0.3,-1.603e-06,3.2215e-06,2.4836e-06,189.27,1.21,1,9
13076,0,0,0.3,-6.0815e-07,-2.1025e-06,1.2393e-06,184.02,1.21,1,9
13856,0,0,0.3,-7.8819e-06,-1.2938e-06,1.9742e-05,185.27,1.21,1,9
13680,0,0,0.3,2.0651e-05,2.269e-06,7.953e-06,183.77,1.21,1,9
13942,0,0,0.3,-1.3663e-05,-1.0285e-05,-1.9179e-05,172.71,1.21,1,9
13158,0,0,0.3,-7.5382e-06,4.028e-06,8.2323e-06,189.1,1.21,1,9
13760,0,0,0.3,2.7983e-06,1.2207e-05,-9.9548e-06,184.77,1.21,1,9
15300,0,0,0.3,-9.0492e-06,-1.0589e-05,-1.6871e-05,176.13,1.21,1,9
