"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
14564,0,0,0.25,-1.1562e-05,6.6586e-06,1.5598e-05,175.76,1.21,1,5
14708,0,0,0.25,-4.281e-06,2.4596e-06,-2.5314e-07,175.82,1.21,1,5
12994,0,0,0.25,1.647e-05,4.3998e-07,-3.2363e-05,186.57,1.21,1,9
13020,0,0,0.25,4.7494e-06,-4.4329e-07,1.8834e-06,187.89,1.21,1,9
14062,0,0,0.25,4.3925e-05,2.2028e-05,-5.6303e-05,180.83,1.21,1,9
13139,0,0,0.25,5.6655e-05,5.7131e-05,2.3662e-05,186.34,1.21,1,9
13243,0,0,0.25,3.1368e-06,1.9711e-06,3.5853e-06,185.94,1.21,1,9
13026,0,0,0.25,8.6573e-07,-7.4835e-06,5.253e-06,192.27,1.21,1,9
13410,0,0,0.25,3.2544e-06,-1.4216e-06,9.316e-07,193.32,1.21,1,9
13969,0,0,0.25,-5.7775e-07,7.9563e-06,6.2076e-06,181.05,1.21,1,9
12742,0,0,0.25,2.2162e-05,-1.02e-05,1.6625e-05,173.53,1.21,1,5
13368,0,0,0.25,-1.7053e-06,3.5768e-06,6.436e-06,187.24,1.21,1,9
13341,0,0,0.25,-2.8397e-06,-9.0333e-07,3.5057e-06,193.18,1.21,1,9
13372,0,0,0.25,-5.6811e-06,1.2713e-06,2.3378e-06,201.3,1.21,1,9
12953,0,0,0.25,7.7298e-06,-7.1477e-06,-5.0818e-06,200.43,1.21,1,9
13901,0,0,0.25,1.4219e-05,1.3505e-05,-6.8725e-06,187.31,1.21,1,9
13342,0,0,0.25,-1.3192e-05,1.7741e-05,-9.1005e-06,181.97,1.21,1,9
13432,0,0,0.25,2.506e-06,-1.3023e-07,2.537e-06,194.55,1.21,1,9
13307,0,0,0.25,-5.0227e-06,2.809e-07,-1.1278e-07,201.38,1.21,1,9
13483,0,0,0.25,1.7737e-05,2.0181e-05,-1.6577e-05,196.53,1.21,1,9
14060,0,0,0.25,-1.387e-05,2.6559e-07,2.0643e-06,177.24,1.21,1,5
13863,0,0,0.25,-3.6693e-07,-5.1202e-07,1.8957e-06,181.05,1.21,1,9
13408,0,0,0.25,-7.6852e-07,-3.7216e-06,2.6937e-06,186.91,1.21,1,9
13678,0,0,0.25,-4.8562e-06,1.5086e-05,8.834e-06,176.88,1.21,1,5
13831,0,0,0.25,-3.0399e-05,-2.8794e-05,-4.1835e-05,176.1,1.21,1,5
14007,0,0,0.25,-3.0981e-05,9.4516e-06,1.2959e-05,175.65,1.21,1,5
13237,0,0,0.25,3.1098e-05,-2.522e-05,4.187e-07,180.15,1.21,1,9
12974,0,0,0.25,8.8508e-06,1.5219e-05,-9.8394e-07,180.18,1.21,1,9
14070,0,0,0.25,-8.8514e-06,4.9043e-06,-1.0958e-06,181.2,1.21,1,9
13630,0,0,0.25,1.7524e-05,-4.0192e-05,-3.0135e-05,179.18,1.21,1,9
14248,0,0,0.25,4.1077e-06,9.3201e-06,5.8091e-06,174.66,1.21,1,5
14738,0,0,0.25,-2.4265e-05,3.5422e-05,-3.9903e-05,177.44,1.21,1,5
13646,0,0,0.25,3.6605e-05,-2.6565e-05,-4.3416e-06,183.21,1.21,1,9
14142,0,0,0.25,1.0551e-05,6.7437e-05,-1.6159e-05,184.1,1.21,1,9
12873,0,0,0.25,-1.8943e-05,-5.5306e-06,-4.431e-05,187.63,1.21,1,9
14113,0,0,0.25,1.1104e-05,-1.3435e-05,9.0618e-07,186.57,1.21,1,9
13238,0,0,0.25,2.7716e-05,5.1422e-05,1.745e-06,186.54,1.21,1,9
13881,0,0,0.25,1.3533e-05,1.176e-06,6.1562e-06,187.08,1.21,1,9
13093,0,0,0.25,-2.5773e-05,-3.4251e-06,-2.4208e-05,186.63,1.21,1,9
13092,0,0,0.25,5.4103e-06,3.2103e-06,2.0325e-06,188.51,1.21,1,9
13181,0,0,0.25,-1.9319e-06,9.7622e-07,-1.2811e-06,189.96,1.21,1,9
15090,0,0,0.25,1.0605e-05,2.721e-05,-5.4221e-06,171.52,1.21,1,5
13141,0,0,0.25,-1.8813e-05,8.0005e-06,-3.2939e-06,188.72,1.21,1,9
13564,0,0,0.25,5.6156e-06,-2.4996e-06,-8.814e-06,180.94,1.21,1,9
13856,0,0,0.25,2.3572e-05,-9.4079e-06,-1.4842e-05,173.37,1.21,1,5
13093,0,0,0.25,1.2594e-05,9.8917e-07,3.7578e-06,180.44,1.21,1,9
13971,0,0,0.25,9.4332e-06,-2.6774e-05,1.5828e-05,174.81,1.21,1,5
13455,0,0,0.25,2.3137e-05,-9.1774e-06,3.5414e-05,181.15,1.21,1,9
12824,0,0,0.25,6.5882e-05,3.8908e-05,1.2767e-05,186.6,1.21,1,9
13016,0,0,0.25,4.933e-06,2.7841e-06,5.5829e-06,186.8,1.21,1,9
13243,0,0,0.25,5.0933e-06,7.911e-06,4.6143e-07,187.2,1.21,1,9
15016,0,0,0.25,-3.518e-06,-5.0737e-06,4.8462e-06,189.32,1.21,1,9
13974,0,0,0.25,-9.3897e-07,3.6001e-06,3.5335e-06,190.16,1.21,1,9
12643,0,0,0.25,-3.1557e-06,-1.3803e-06,3.591e-06,194.06,1.21,1,9
12953,0,0,0.25,-7.4034e-06,-5.7031e-06,-8.9965e-07,193.71,1.21,1,9
