"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4262.1,0,0,0.6,-1.9908e-09,-2.797e-09,1.4214e-10,5.1478,1.21,1,5
5047.1,0,0,0.6,2.9424e-10,-1.6176e-09,8.3238e-10,4.4302,1.21,1,5
3058.1,0,0,0.6,2.8403e-10,-1.5684e-10,-3.5794e-11,4.8049,1.21,1,9
3387.3,0,0,0.6,1.0786e-10,-2.666e-10,4.9273e-11,4.9932,1.21,1,9
2212.4,0,0,0.6,-1.8662e-08,-7.2482e-08,4.3617e-11,4.3184,1.21,1,9
2105.1,0,0,0.6,1.3222e-09,-6.9482e-09,3.3323e-10,4.609,1.21,1,9
4643.4,0,0,0.6,1.5079e-09,-8.1987e-10,-6.2292e-12,5.2837,1.21,1,9
8381.8,0,0,0.6,6.4169e-10,2.9489e-10,9.4955e-11,5.7243,1.21,1,9
4982.9,0,0,0.6,2.3209e-10,1.2742e-10,1.0675e-10,5.2412,1.21,1,9
3793.8,0,0,0.6,9.3099e-10,1.493e-09,-4.0654e-10,4.7027,1.21,1,9
6751.3,0,0,0.6,6.4683e-11,9.4332e-09,-1.3937e-09,5.6942,1.21,1,5
5121.1,0,0,0.6,-6.6672e-09,-4.6114e-09,9.5496e-10,5.1636,1.21,1,9
4625,0,0,0.6,1.9584e-09,1.1634e-09,-2.5543e-12,5.3147,1.21,1,9
6508.7,0,0,0.6,-3.994e-11,5.8309e-11,5.1609e-12,5.5349,1.21,1,9
5492.2,0,0,0.6,-5.0516e-11,3.0825e-10,2.4225e-11,5.3662,1.21,1,9
2308.9,0,0,0.6,-4.3594e-10,3.5644e-10,-2.1137e-10,4.4384,1.21,1,9
1813.5,0,0,0.6,-4.0323e-10,5.981e-10,-3.007e-10,4.2771,1.21,1,9
3495.9,0,0,0.6,1.1273e-10,-7.5384e-11,-3.1838e-11,5.0079,1.21,1,9
4766.6,0,0,0.6,1.4604e-10,2.6287e-11,3.8595e-11,5.2853,1.21,1,9
3901.1,0,0,0.6,-2.1668e-10,2.3894e-10,2.0992e-10,5.0008,1.21,1,9
4270.8,0,0,0.6,8.6735e-10,4.2254e-10,2.7597e-10,4.5047,1.21,1,5
5041.3,0,0,0.6,-7.9449e-10,-4.4924e-11,-6.4372e-10,4.914,1.21,1,9
3494,0,0,0.6,2.0803e-09,2.0412e-10,-3.2246e-11,4.5422,1.21,1,9
