"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4156.6,0,0,0.4,-1.865e-09,2.4473e-09,-1.2946e-09,2.4301,1.21,1,5
4984.5,0,0,0.4,-1.4841e-10,-1.6271e-11,1.7861e-10,2.046,1.21,1,5
2961.5,0,0,0.4,1.0699e-10,-6.5654e-10,-8.2183e-11,2.1978,1.21,1,9
3289.4,0,0,0.4,1.1753e-10,-7.4661e-12,-2.1789e-12,2.2975,1.21,1,9
2118.3,0,0,0.4,-4.7616e-10,3.7394e-10,-3.2305e-11,1.9544,1.21,1,9
1999.3,0,0,0.4,-1.1614e-09,-3.6352e-09,1.4291e-09,2.1109,1.21,1,9
4554.5,0,0,0.4,-8.6278e-11,1.3602e-10,-3.1574e-13,2.4593,1.21,1,9
8331.7,0,0,0.4,9.9373e-11,-9.4755e-11,-1.5617e-12,2.6819,1.21,1,9
4900.8,0,0,0.4,-2.1419e-10,-9.565e-11,-4.6133e-11,2.4365,1.21,1,9
3711.4,0,0,0.4,1.4781e-09,3.394e-10,-1.3794e-09,2.1587,1.21,1,9
6656.4,0,0,0.4,-5.7977e-09,-3.338e-09,-5.0667e-10,2.7236,1.21,1,5
5041.6,0,0,0.4,5.2269e-09,2.3379e-08,-8.5757e-10,2.3826,1.21,1,9
4534.1,0,0,0.4,-1.0813e-10,-5.8338e-10,-3.1644e-11,2.4779,1.21,1,9
6433.5,0,0,0.4,1.2057e-10,-4.3029e-11,-1.4861e-12,2.5897,1.21,1,9
5411.5,0,0,0.4,-6.115e-11,4.4682e-11,-6.4283e-12,2.5024,1.21,1,9
2207.9,0,0,0.4,1.0407e-09,-6.9565e-10,1.2479e-11,2.0115,1.21,1,9
1715.2,0,0,0.4,7.1042e-11,2.2475e-10,4.4667e-10,1.9332,1.21,1,9
3399.4,0,0,0.4,1.6459e-10,-9.7223e-11,-3.355e-10,2.3173,1.21,1,9
4679.7,0,0,0.4,-1.953e-10,-1.1407e-10,-5.4848e-11,2.441,1.21,1,9
3813.6,0,0,0.4,6.3734e-10,-7.7819e-10,-3.1964e-10,2.3097,1.21,1,9
4203.5,0,0,0.4,1.3953e-09,6.1759e-10,-2.8569e-10,2.0655,1.21,1,5
4968.2,0,0,0.4,-5.2089e-12,-7.7764e-10,-7.2756e-10,2.2655,1.21,1,9
3395.9,0,0,0.4,6.5006e-10,2.4963e-09,-1.0129e-09,2.1003,1.21,1,9
4251.6,0,0,0.4,-3.2432e-10,-1.5281e-09,-5.6287e-10,2.0754,1.21,1,5
7049.6,0,0,0.4,7.018e-10,2.4294e-09,8.7734e-10,2.0009,1.21,1,5
3843.3,0,0,0.4,5.1023e-10,4.5528e-10,-2.4869e-10,2.4851,1.21,1,5
4588.7,0,0,0.4,1.2009e-09,-8.7677e-10,-1.3671e-09,2.2134,1.21,1,9
2381.8,0,0,0.4,1.2825e-09,1.8781e-09,-1.2788e-10,2.0187,1.21,1,9
2218.5,0,0,0.4,8.3746e-11,2.1744e-09,1.9282e-10,1.9998,1.21,1,9
3201,0,0,0.4,7.7436e-11,-8.1207e-11,-2.6034e-10,2.1164,1.21,1,9
4888.1,0,0,0.4,-1.1872e-10,5.78e-10,-2.5331e-10,2.0966,1.21,1,5
5510.9,0,0,0.4,1.4485e-09,-9.9612e-10,1.4753e-10,2.0759,1.21,1,5
2056.2,0,0,0.4,3.3383e-11,3.259e-10,-4.2478e-10,1.9416,1.21,1,9
2255.3,0,0,0.4,-2.3531e-10,5.3149e-10,-7.1815e-11,1.9495,1.21,1,9
1769.1,0,0,0.4,-2.8978e-10,-1.5261e-10,2.5957e-10,2.1038,1.21,1,9
3938,0,0,0.4,-1.3576e-10,-2.5775e-12,-7.1154e-12,2.335,1.21,1,9
3758.9,0,0,0.4,1.784e-10,1.8781e-10,-1.1498e-10,2.3451,1.21,1,9
6018,0,0,0.4,2.2975e-10,-1.0517e-10,1.6067e-11,2.4768,1.21,1,9
2633.4,0,0,0.4,-4.4461e-10,-4.1245e-10,-2.2737e-10,2.1641,1.21,1,9
6377.3,0,0,0.4,2.5045e-10,7.2674e-11,1.629e-11,2.5174,1.21,1,9
3910.1,0,0,0.4,-3.9033e-11,-2.6426e-11,-5.8742e-11,2.3537,1.21,1,9
7597,0,0,0.4,4.0859e-10,-1.9851e-10,-9.9379e-11,2.004,1.21,1,5
2427,0,0,0.4,-8.542e-11,2.2705e-10,1.6223e-10,2.189,1.21,1,9
2986,0,0,0.4,-3.3376e-11,7.4195e-10,2.4686e-10,2.005,1.21,1,9
6041.4,0,0,0.4,-9.7786e-10,2.2958e-10,-1.8401e-10,2.1175,1.21,1,5
3070.3,0,0,0.4,5.7093e-09,3.2606e-09,2.6071e-09,2.1096,1.21,1,9
5574.8,0,0,0.4,-5.5153e-09,-3.3289e-09,-5.668e-10,2.6839,1.21,1,5
3656.5,0,0,0.4,4.4845e-08,7.9895e-08,-4.5518e-09,2.0712,1.21,1,9
3578,0,0,0.4,-2.2009e-09,-9.438e-10,5.8061e-10,2.3296,1.21,1,9
4110.9,0,0,0.4,3.7402e-08,7.1578e-08,-6.0312e-09,2.3392,1.21,1,9
7900.4,0,0,0.4,1.3692e-09,-3.2884e-10,-8.6392e-10,2.5655,1.21,1,9
7025.4,0,0,0.4,2.5181e-10,8.7951e-11,3.3665e-11,2.5884,1.21,1,9
6663.2,0,0,0.4,-1.3314e-09,-2.9363e-10,5.8087e-11,2.5706,1.21,1,9
8006.5,0,0,0.4,4.1306e-08,5.1574e-08,4.7356e-11,2.6404,1.21,1,9
4211.6,0,0,0.4,4.6568e-11,1.2558e-10,-2.6808e-12,2.4328,1.21,1,9
7191.5,0,0,0.4,2.8501e-10,-5.9747e-11,-3.2196e-11,2.6437,1.21,1,9
4938,0,0,0.4,-1.3619e-10,-1.5381e-11,-8.8135e-12,2.4876,1.21,1,9
2758.6,0,0,0.4,4.1218e-10,-1.6929e-10,1.5333e-10,2.1898,1.21,1,9
7160,0,0,0.4,7.1811e-12,6.1409e-11,4.8678e-11,2.5816,1.21,1,9
3454.4,0,0,0.4,1.879e-10,6.3289e-11,3.3103e-11,2.3087,1.21,1,9
2719.8,0,0,0.4,2.7143e-09,1.1549e-10,-3.7004e-10,1.9985,1.21,1,9
5890.8,0,0,0.4,1.4842e-09,2.3671e-09,-5.192e-10,2.4616,1.21,1,5
4829,0,0,0.4,-1.2371e-08,1.8606e-08,3.8524e-10,2.0956,1.21,1,9
4192.8,0,0,0.4,9.0642e-10,-2.7133e-09,-2.8756e-10,2.1809,1.21,1,9
6979.5,0,0,0.4,-6.6623e-11,1.9907e-10,3.6777e-10,2.5259,1.21,1,9
2591.5,0,0,0.4,-5.6708e-11,-4.1726e-11,3.3322e-10,2.1506,1.21,1,9
2841.9,0,0,0.4,1.3202e-10,-2.3867e-10,2.0069e-10,2.2601,1.21,1,9
5133.9,0,0,0.4,-4.9151e-11,-3.2722e-10,-9.5776e-12,2.5279,1.21,1,9
2998.4,0,0,0.4,5.8927e-11,-1.9682e-10,-2.4485e-11,2.3447,1.21,1,9
5569.7,0,0,0.4,1.7486e-11,-3.8894e-10,-3.5697e-12,2.5176,1.21,1,9
5119.9,0,0,0.4,-1.8954e-10,-1.5292e-10,-4.0125e-12,2.5073,1.21,1,9
6318.1,0,0,0.4,-2.6446e-12,-1.5999e-10,-9.8379e-12,2.5746,1.21,1,9
5838.9,0,0,0.4,-1.0814e-10,-9.9499e-11,-4.4256e-12,2.5271,1.21,1,9
3428.7,0,0,0.4,8.3565e-11,1.4541e-11,-2.1905e-12,2.3205,1.21,1,9
5172.2,0,0,0.4,2.1665e-10,1.2245e-10,-1.431e-10,2.4535,1.21,1,9
3082.9,0,0,0.4,4.9151e-11,5.4876e-11,1.7478e-10,2.2288,1.21,1,9
4112,0,0,0.4,2.9467e-09,-7.1483e-11,-2.1875e-10,2.5355,1.21,1,5
2407.6,0,0,0.4,1.4985e-10,-6.0135e-10,-1.693e-10,2.0725,1.21,1,9
5112.1,0,0,0.4,-5.3956e-10,1.2597e-09,8.29e-10,2.0631,1.21,1,5
2075.7,0,0,0.4,-2.6486e-12,-2.5919e-10,1.3301e-11,2.148,1.21,1,9
