"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
14602,0,0,0.3,2.4731e-06,-1.5765e-06,-1.4443e-06,176.75,1.21,1,5
14973,0,0,0.3,3.8777e-06,-1.0738e-06,7.2308e-06,184.14,1.21,1,5
12977,0,0,0.3,1.7904e-06,-8.9366e-07,3.9397e-06,187.75,1.21,1,9
12992,0,0,0.3,-1.373e-06,-3.342e-06,3.1118e-06,188.08,1.21,1,9
13879,0,0,0.3,4.1542e-06,5.874e-06,-6.6067e-06,189.73,1.21,1,9
13062,0,0,0.3,2.6684e-07,7.1575e-06,1.3764e-06,187.17,1.21,1,9
13123,0,0,0.3,6.3596e-06,5.02e-06,-6.6071e-06,180.99,1.21,1,9
12841,0,0,0.3,7.0321e-06,2.7918e-06,8.8014e-06,184.08,1.21,1,9
13342,0,0,0.3,-3.7479e-06,1.0226e-05,2.9628e-06,182.04,1.21,1,9
13797,0,0,0.3,8.0154e-06,-1.1171e-05,-5.3549e-07,183.52,1.21,1,9
13133,0,0,0.3,-5.3602e-06,-4.0417e-06,1.2645e-05,176.36,1.21,1,5
13379,0,0,0.3,-1.7808e-06,-1.0461e-05,-5.9209e-06,186.02,1.21,1,9
12876,0,0,0.3,-2.0114e-06,2.1562e-06,9.2271e-06,183.29,1.21,1,9
13327,0,0,0.3,-2.3681e-06,-3.7632e-06,1.4792e-06,185.63,1.21,1,9
13263,0,0,0.3,1.8306e-05,9.7106e-06,-7.3197e-06,181.99,1.21,1,9
13802,0,0,0.3,-6.4342e-06,-1.3927e-06,-4.9552e-06,185.4,1.21,1,9
13444,0,0,0.3,-5.4927e-07,-4.0974e-06,4.0015e-06,189.39,1.21,1,9
13282,0,0,0.3,1.0368e-06,-2.9756e-06,7.167e-07,182.62,1.21,1,9
13324,0,0,0.3,-8.1929e-06,-4.5683e-07,1.4748e-06,182.8,1.21,1,9
13308,0,0,0.3,8.7972e-06,-2.4312e-06,-1.0545e-05,190.44,1.21,1,9
14393,0,0,0.3,1.4515e-05,-3.4804e-06,-8.1151e-06,182.37,1.21,1,5
13815,0,0,0.3,1.3344e-06,-4.4028e-06,5.083e-07,184.14,1.21,1,9
13218,0,0,0.3,-9.7289e-06,-4.7054e-07,4.1487e-06,185.25,1.21,1,9
14069,0,0,0.3,1.085e-05,6.8732e-06,9.5273e-07,182.88,1.21,1,5
13899,0,0,0.3,-3.2296e-07,-1.2666e-06,-6.0933e-07,183.77,1.21,1,5
14286,0,0,0.3,-4.1927e-06,-1.2288e-05,2.9633e-06,176.3,1.21,1,5
13460,0,0,0.3,2.9396e-06,1.8627e-06,-5.0476e-07,184.69,1.21,1,9
13339,0,0,0.3,2.9092e-06,-1.296e-06,-4.116e-07,188.08,1.21,1,9
14341,0,0,0.3,3.1895e-06,2.4472e-06,6.5113e-06,188.62,1.21,1,9
13809,0,0,0.3,-3.4717e-06,1.6062e-05,5.5894e-06,184.58,1.21,1,9
14372,0,0,0.3,-2.8569e-08,1.1119e-06,-2.4726e-06,184.46,1.21,1,5
14881,0,0,0.3,-4.3786e-06,1.0133e-05,1.4968e-06,184.57,1.21,1,5
13651,0,0,0.3,1.0975e-05,-3.5116e-07,6.1407e-06,188.77,1.21,1,9
13909,0,0,0.3,2.1251e-06,-6.0435e-06,-6.2108e-06,188.84,1.21,1,9
12908,0,0,0.3,2.509e-06,2.171e-06,7.7825e-07,184.36,1.21,1,9
13888,0,0,0.3,-3.4607e-06,-1.1677e-06,2.771e-06,185.08,1.21,1,9
13521,0,0,0.3,-3.0196e-06,3.8014e-06,8.4485e-07,182.09,1.21,1,9
13897,0,0,0.3,-6.4702e-06,3.5173e-06,3.906e-07,180.8,1.21,1,9
13133,0,0,0.3,3.6253e-06,7.8121e-07,9.2027e-06,188.76,1.21,1,9
14706,0,0,0.3,-3.2258e-06,9.4501e-06,-4.8335e-06,178.57,1.21,1,9
14700,0,0,0.3,-3.1481e-06,4.8773e-06,1.3508e-06,181.38,1.21,1,9
15217,0,0,0.3,-8.6142e-06,-7.662e-06,-2.9028e-07,180.88,1.21,1,5
13095,0,0,0.3,9.1441e-07,1.35e-05,-3.0172e-07,187.76,1.21,1,9
13390,0,0,0.3,-2.5245e-06,-1.7144e-07,5.6903e-07,186.63,1.21,1,9
14777,0,0,0.3,3.7576e-06,3.326e-06,7.6966e-07,181.98,1.21,1,5
13182,0,0,0.3,-8.3889e-06,-1.4776e-06,1.4006e-05,184.39,1.21,1,9
14549,0,0,0.3,9.7496e-06,-1.1345e-05,2.4728e-05,175.83,1.21,1,5
13874,0,0,0.3,1.9522e-06,-3.2569e-06,5.76e-06,188.33,1.21,1,9
13444,0,0,0.3,1.0721e-05,8.5621e-06,-1.8685e-05,182.32,1.21,1,9
13130,0,0,0.3,2.5351e-07,4.2872e-06,-3.6299e-06,186.54,1.21,1,9
15059,0,0,0.3,3.9466e-06,1.1429e-05,-6.6852e-06,172.5,1.21,1,9
14341,0,0,0.3,1.1531e-05,-1.2901e-06,-1.2839e-05,183.4,1.21,1,9
13844,0,0,0.3,1.4239e-06,2.0611e-05,-1.4878e-05,185.09,1.21,1,9
13869,0,0,0.3,3.7594e-06,-7.9433e-06,6.9296e-07,163.55,1.21,1,9
13613,0,0,0.3,-4.5333e-06,-3.9166e-06,4.6082e-06,182.33,1.21,1,9
15335,0,0,0.3,-4.6145e-06,-1.1054e-05,2.0588e-05,171.04,1.21,1,9
14728,0,0,0.3,6.0175e-06,-1.3345e-05,4.8821e-06,165.19,1.21,1,9
13188,0,0,0.3,-3.3771e-06,4.928e-06,-8.9675e-07,186.58,1.21,1,9
13660,0,0,0.3,1.8909e-05,8.3218e-06,-2.8178e-07,182.9,1.21,1,9
13275,0,0,0.3,1.5266e-06,1.487e-06,-1.1671e-06,183.67,1.21,1,9
13655,0,0,0.3,-7.9836e-06,9.9554e-06,3.6587e-07,185.91,1.21,1,9
14318,0,0,0.3,4.6699e-06,-4.72e-06,-1.759e-05,178.52,1.21,1,5
13642,0,0,0.3,-2.7584e-06,7.1733e-07,-4.4605e-06,188.34,1.21,1,9
13462,0,0,0.3,9.154e-06,7.0078e-06,-8.7649e-08,185.73,1.21,1,9
14408,0,0,0.3,4.3638e-06,-1.098e-05,-1.2791e-05,182.04,1.21,1,9
13592,0,0,0.3,-7.0947e-06,-3.2756e-06,8.5694e-06,190.18,1.21,1,9
15053,0,0,0.3,3.8267e-06,-4.2568e-06,1.846e-06,171.21,1.21,1,9
14740,0,0,0.3,-1.0398e-06,2.2707e-06,1.2047e-06,174.92,1.21,1,9
13709,0,0,0.3,-1.7858e-05,-6.0093e-06,8.5878e-06,183.25,1.21,1,9
13989,0,0,0.3,-3.3748e-06,-6.4218e-06,-2.1519e-06,168.65,1.21,1,9
15114,0,0,0.3,1.4341e-05,7.9879e-06,3.4735e-06,173.32,1.21,1,9
14906,0,0,0.3,-1.2428e-05,-3.8434e-06,-9.4983e-06,170.75,1.21,1,9
15033,0,0,0.3,2.7406e-06,-1.9455e-06,-5.6973e-06,165.62,1.21,1,9
13291,0,0,0.3,7.1488e-07,-3.036e-07,1.7295e-06,182.99,1.21,1,9
13060,0,0,0.3,9.0448e-06,-4.7053e-06,-1.7028e-05,185.03,1.21,1,9
12737,0,0,0.3,-2.2494e-06,-2.0358e-06,1.7722e-06,186.59,1.21,1,9
12782,0,0,0.3,-4.8013e-06,-7.3451e-06,-2.2499e-06,177.82,1.21,1,5
13357,0,0,0.3,5.9697e-06,-1.4371e-05,5.1343e-06,183.1,1.21,1,9
14169,0,0,0.3,2.8929e-07,-4.3386e-07,3.1435e-07,184.3,1.21,1,5
13342,0,0,0.3,-5.8429e-06,4.2836e-07,7.6082e-07,189.96,1.21,1,9
14572,0,0,0.3,-1.5324e-06,1.0262e-06,-2.537e-07,182.62,1.21,1,5
13387,0,0,0.3,-2.3102e-07,2.2918e-07,-1.2703e-06,188.66,1.21,1,9
13639,0,0,0.3,4.4524e-07,-7.2699e-06,-6.6524e-07,175.68,1.21,1,9
13282,0,0,0.3,2.0874e-06,-5.0961e-06,-7.4276e-07,187.83,1.21,1,9
13576,0,0,0.3,-1.1356e-06,-4.6095e-06,-1.0779e-06,185.88,1.21,1,9
13345,0,0,0.3,-3.7545e-06,-1.671e-06,5.0476e-06,184.58,1.21,1,9
13044,0,0,0.3,6.9056e-08,2.0307e-06,1.1356e-06,185.53,1.21,1,9
13436,0,0,0.3,2.4737e-06,-1.1303e-05,-3.4842e-08,187.44,1.21,1,9
14027,0,0,0.3,1.1085e-06,8.4552e-06,-7.9868e-06,188.63,1.21,1,9
13657,0,0,0.3,-1.7926e-06,-1.5513e-06,-1.943e-06,188.57,1.21,1,9
13882,0,0,0.3,2.6974e-06,-4.7662e-06,3.2442e-06,180.1,1.21,1,5
14173,0,0,0.3,1.1096e-06,-1.5215e-06,1.2894e-06,182.35,1.21,1,5
13822,0,0,0.3,5.1419e-06,-3.2234e-06,2.1697e-06,185.75,1.21,1,9
13228,0,0,0.3,1.8073e-05,9.0116e-06,1.4676e-05,177.45,1.21,1,5
13368,0,0,0.3,-1.8088e-05,2.0508e-05,-1.1055e-07,183.87,1.21,1,9
12027,0,0,0.3,-2.2591e-06,1.027e-05,4.6399e-06,176.64,1.21,1,5
