"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
15920,0,0,0.2,3.8806e-05,9.5495e-06,7.1497e-05,164.22,1.21,1,5
15458,0,0,0.2,-1.5931e-05,-9.3068e-06,-1.3785e-05,157.17,1.21,1,5
14476,0,0,0.2,1.0333e-05,3.4053e-05,4.136e-06,178.35,1.21,1,9
14955,0,0,0.2,2.4722e-05,-1.3283e-06,-1.1098e-06,183.15,1.21,1,9
15267,0,0,0.2,-2.4809e-05,2.7745e-06,-5.899e-05,163.3,1.21,1,9
14820,0,0,0.2,-2.4664e-05,8.7256e-06,1.6364e-05,180.16,1.21,1,9
14826,0,0,0.2,5.8993e-06,3.7863e-06,-3.629e-06,193.69,1.21,1,9
14702,0,0,0.2,6.5098e-07,-1.4448e-05,3.722e-06,194.3,1.21,1,9
15101,0,0,0.2,2.0964e-05,1.0404e-05,1.3902e-05,183.4,1.21,1,9
15368,0,0,0.2,-5.6961e-06,-1.8574e-05,2.3287e-05,160.41,1.21,1,9
13994,0,0,0.2,-3.8707e-06,-1.56e-05,4.025e-05,162.12,1.21,1,5
14903,0,0,0.2,-1.4936e-05,-6.4501e-06,3.5057e-06,184.08,1.21,1,9
14986,0,0,0.2,-2.1814e-06,-1.3063e-05,-6.6741e-06,195.42,1.21,1,9
14685,0,0,0.2,-1.7787e-05,-2.4518e-06,-6.5671e-06,195.62,1.21,1,9
14507,0,0,0.2,-2.6049e-05,1.7025e-05,7.6719e-06,185.81,1.21,1,9
15502,0,0,0.2,-2.2189e-05,-4.6227e-05,2.0423e-05,165.39,1.21,1,9
15036,0,0,0.2,3.2945e-05,1.7776e-05,5.363e-06,165.5,1.21,1,9
14905,0,0,0.2,-2.0243e-05,1.059e-05,-1.8421e-05,183.95,1.21,1,9
14846,0,0,0.2,-6.011e-06,-5.2415e-06,1.8691e-06,186.08,1.21,1,9
14843,0,0,0.2,1.4092e-05,-4.6115e-05,3.6314e-06,174.24,1.21,1,9
14849,0,0,0.2,-2.9561e-05,5.8279e-05,1.5187e-05,151.87,1.21,1,5
15067,0,0,0.2,1.4248e-05,-5.0182e-05,4.2283e-06,159.76,1.21,1,9
15136,0,0,0.2,1.2294e-05,7.4379e-05,1.4742e-05,163.84,1.21,1,9
14424,0,0,0.2,4.4564e-05,-3.6486e-05,6.3504e-05,151.3,1.21,1,5
14486,0,0,0.2,1.4431e-06,2.5717e-05,1.3654e-05,158.45,1.21,1,5
15248,0,0,0.2,7.2056e-05,-1.0046e-05,-6.5306e-06,163.4,1.21,1,5
14699,0,0,0.2,1.319e-05,3.951e-05,-1.4e-05,166.06,1.21,1,9
14643,0,0,0.2,8.3947e-05,5.3597e-07,8.0431e-06,170.04,1.21,1,9
15980,0,0,0.2,-1.2175e-05,3.3558e-06,-1.7356e-05,170.87,1.21,1,9
15224,0,0,0.2,-4.8365e-05,-1.3658e-05,2.5377e-05,164.7,1.21,1,9
14821,0,0,0.2,-6.8664e-05,5.389e-06,-3.6771e-06,155.78,1.21,1,5
