"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4157.2,0,0,0.4,-1.1595e-10,1.9277e-09,4.5475e-10,2.4437,1.21,1,5
4986.2,0,0,0.4,7.9408e-10,8.6846e-11,-5.9286e-10,2.0335,1.21,1,5
2961.5,0,0,0.4,-1.155e-10,1.8296e-10,-2.6695e-10,2.1952,1.21,1,9
3289.5,0,0,0.4,8.5096e-11,9.239e-11,-4.6102e-11,2.2969,1.21,1,9
2118.3,0,0,0.4,3.728e-10,6.4666e-10,-2.978e-10,1.9526,1.21,1,9
1999.3,0,0,0.4,-4.4516e-09,3.9333e-09,3.1293e-10,2.1097,1.21,1,9
4554.5,0,0,0.4,-5.484e-10,-4.0592e-10,-1.0288e-10,2.457,1.21,1,9
8331.9,0,0,0.4,-4.6078e-10,-4.4973e-10,-8.9524e-12,2.6796,1.21,1,9
4900.9,0,0,0.4,-1.2165e-09,-1.2837e-09,1.6596e-11,2.4299,1.21,1,9
3712.1,0,0,0.4,1.3221e-08,2.6306e-08,1.6001e-10,2.1556,1.21,1,9
6655.7,0,0,0.4,2.6385e-09,-4.5525e-09,2.3231e-09,2.7343,1.21,1,5
5041.7,0,0,0.4,3.2085e-09,8.9073e-09,-1.1688e-09,2.3819,1.21,1,9
4534.1,0,0,0.4,-3.8956e-10,8.979e-10,-7.3435e-12,2.4768,1.21,1,9
6433.5,0,0,0.4,7.2993e-10,4.9354e-10,1.7136e-11,2.5887,1.21,1,9
5411.5,0,0,0.4,-4.5421e-09,3.6632e-07,-4.8297e-12,2.5034,1.21,1,9
2205.2,0,0,0.4,9.2554e-11,1.8236e-10,3.5173e-12,2.0106,1.21,1,9
1715.1,0,0,0.4,3.8899e-10,4.2e-10,5.1519e-11,1.9319,1.21,1,9
3399.4,0,0,0.4,-3.2686e-10,-9.649e-10,4.8903e-11,2.3159,1.21,1,9
4679.6,0,0,0.4,6.1338e-10,-3.6371e-09,-3.388e-10,2.4392,1.21,1,9
3813.6,0,0,0.4,1.4338e-07,-5.0222e-08,-4.9212e-10,2.3094,1.21,1,9
4203.8,0,0,0.4,-1.5355e-09,4.9739e-11,-4.9713e-10,2.0625,1.21,1,5
4968.1,0,0,0.4,-3.168e-08,4.1823e-08,-8.2808e-10,2.2648,1.21,1,9
3395.8,0,0,0.4,2.2524e-07,1.5795e-07,-3.846e-08,2.0995,1.21,1,9
4251.6,0,0,0.4,-2.3209e-09,1.5377e-11,-1.2107e-09,2.0752,1.21,1,5
7051.3,0,0,0.4,-1.7297e-09,2.3141e-09,2.2902e-09,2.0012,1.21,1,5
3843.4,0,0,0.4,5.9481e-10,-6.4499e-10,4.8712e-10,2.4687,1.21,1,5
4588.3,0,0,0.4,6.3504e-10,-6.5738e-11,-4.9107e-11,2.2131,1.21,1,9
2381.2,0,0,0.4,1.4024e-09,1.6912e-11,1.4578e-10,2.015,1.21,1,9
2219.1,0,0,0.4,1.2281e-09,7.273e-10,5.9651e-10,2.0007,1.21,1,9
3201.1,0,0,0.4,-2.268e-08,-2.7378e-08,3.6674e-11,2.1151,1.21,1,9
4888,0,0,0.4,-1.4762e-09,-5.6502e-11,-6.6149e-10,2.0946,1.21,1,5
5510.4,0,0,0.4,5.4625e-10,-7.325e-10,1.7158e-09,2.0768,1.21,1,5
2055.9,0,0,0.4,1.6182e-10,5.3976e-10,-1.4501e-09,1.9414,1.21,1,9
2254.9,0,0,0.4,-1.599e-10,-3.9324e-11,-1.6138e-10,1.9513,1.21,1,9
1769,0,0,0.4,3.4516e-10,-6.2535e-10,-5.6537e-10,2.1045,1.21,1,9
3938,0,0,0.4,-2.7073e-10,5.8169e-10,-2.1923e-10,2.3332,1.21,1,9
3758.9,0,0,0.4,-3.576e-10,5.373e-10,9.3282e-11,2.3445,1.21,1,9
6018,0,0,0.4,-4.233e-10,4.3848e-10,-6.6727e-12,2.4769,1.21,1,9
2633.3,0,0,0.4,1.7728e-10,3.3989e-10,-3.6624e-10,2.1623,1.21,1,9
6377.2,0,0,0.4,-2.5106e-10,-1.5985e-10,3.1748e-11,2.5176,1.21,1,9
3910.1,0,0,0.4,-1.9157e-10,-1.5667e-11,-1.3762e-10,2.353,1.21,1,9
7597.1,0,0,0.4,-6.4679e-07,-4.777e-07,-1.5743e-10,2.002,1.21,1,5
2427.1,0,0,0.4,-4.6796e-10,8.2638e-10,-4.1897e-10,2.1904,1.21,1,9
2986.2,0,0,0.4,-6.5347e-11,-2.1642e-10,4.2497e-10,2.0047,1.21,1,9
6040.5,0,0,0.4,-1.6063e-10,-1.0369e-09,1.4151e-10,2.1202,1.21,1,5
3070.3,0,0,0.4,3.5057e-09,9.682e-09,-2.4635e-09,2.1093,1.21,1,9
5574.6,0,0,0.4,-9.2471e-09,-2.8605e-09,1.1572e-09,2.6726,1.21,1,5
3656.3,0,0,0.4,1.727e-08,6.8754e-08,-2.797e-10,2.0702,1.21,1,9
3577.9,0,0,0.4,2.1597e-09,-3.9703e-09,-9.0695e-11,2.3295,1.21,1,9
4110.8,0,0,0.4,2.1657e-08,7.0606e-08,2.3622e-11,2.339,1.21,1,9
7900.4,0,0,0.4,7.7853e-09,-2.5858e-09,4.8092e-11,2.5658,1.21,1,9
7025.3,0,0,0.4,-3.2573e-09,4.1138e-09,6.269e-11,2.5872,1.21,1,9
6663.2,0,0,0.4,-1.1638e-09,8.9585e-10,-7.7297e-11,2.5697,1.21,1,9
8006.5,0,0,0.4,-1.8896e-09,-1.026e-09,-9.461e-11,2.6395,1.21,1,9
4211.7,0,0,0.4,-5.0354e-10,-3.606e-10,-8.3131e-11,2.4329,1.21,1,9
7191.5,0,0,0.4,8.1455e-10,5.8377e-11,-3.4352e-11,2.6455,1.21,1,9
4938.1,0,0,0.4,-2.8008e-08,-2.3652e-08,3.5421e-11,2.4883,1.21,1,9
2759.1,0,0,0.4,-7.3468e-10,-1.1213e-09,4.8739e-11,2.1828,1.21,1,9
7159.5,0,0,0.4,-1.6252e-09,-8.5024e-10,-4.6366e-10,2.59,1.21,1,9
3454.2,0,0,0.4,-8.0634e-10,-7.3302e-10,-8.9542e-10,2.2839,1.21,1,9
2715.4,0,0,0.4,-1.3309e-09,-2.2791e-10,-5.5391e-10,2.0537,1.21,1,9
5891.8,0,0,0.4,1.1375e-09,-2.7659e-10,-2.7641e-09,2.3534,1.21,1,5
4828.7,0,0,0.4,-2.9841e-09,4.5812e-09,7.6386e-10,2.0958,1.21,1,9
4192.9,0,0,0.4,2.0742e-09,-2.5562e-09,1.1751e-09,2.1801,1.21,1,9
6979.5,0,0,0.4,-2.7181e-09,1.2544e-09,6.5847e-10,2.5254,1.21,1,9
