"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
15958,0,0,0.05,-9.6813e-06,-0.00025341,-0.00030419,39.331,1.21,1,5
15563,0,0,0.05,0.00020899,-7.2057e-05,7.1471e-05,37.63,1.21,1,5
14021,0,0,0.05,-1.8572e-05,0.00043609,0.00022375,42.728,1.21,1,9
14547,0,0,0.05,-0.00026764,7.6994e-05,0.00020186,43.876,1.21,1,9
14951,0,0,0.05,3.9263e-05,8.7324e-05,-3.3147e-05,39.109,1.21,1,9
14449,0,0,0.05,-0.00019041,8.2482e-05,-6.902e-05,43.215,1.21,1,9
14600,0,0,0.05,-6.3972e-05,-0.00022652,0.00010378,46.554,1.21,1,9
14484,0,0,0.05,-0.00047446,-6.7069e-05,-0.00020324,46.708,1.21,1,9
14606,0,0,0.05,-0.00031894,0.00025599,-4.8093e-05,43.9,1.21,1,9
15155,0,0,0.05,4.2762e-05,9.8513e-05,0.00016984,38.277,1.21,1,9
13892,0,0,0.05,-0.0001577,-0.00038714,0.00018156,38.683,1.21,1,5
14467,0,0,0.05,6.8349e-05,-4.9583e-05,4.9244e-05,44.089,1.21,1,9
14775,0,0,0.05,-0.00039442,-0.00012407,-1.2336e-05,46.966,1.21,1,9
14309,0,0,0.05,0.00013635,0.00030046,0.00013274,46.967,1.21,1,9
14245,0,0,0.05,0.00029446,0.00022707,0.00013672,44.529,1.21,1,9
15067,0,0,0.05,6.1992e-05,-0.00019175,0.00024153,39.54,1.21,1,9
14748,0,0,0.05,-0.0001017,0.00013856,0.00013731,39.547,1.21,1,9
14663,0,0,0.05,5.626e-06,-3.6883e-05,3.2589e-05,44.076,1.21,1,9
14589,0,0,0.05,0.00020276,-0.00027959,-0.00019886,44.576,1.21,1,9
14539,0,0,0.05,-0.00032131,-0.00015936,5.651e-05,41.676,1.21,1,9
14406,0,0,0.05,0.00024594,-0.00015184,0.00011466,36.238,1.21,1,5
14523,0,0,0.05,-0.00014998,4.9036e-05,2.6815e-05,38.099,1.21,1,9
14974,0,0,0.05,-0.00020955,-0.00018339,-9.4513e-05,39.124,1.21,1,9
13947,0,0,0.05,-0.00015974,0.00022177,-0.00012098,36.091,1.21,1,5
14270,0,0,0.05,1.8256e-05,5.5094e-05,8.0843e-05,37.873,1.21,1,5
15357,0,0,0.05,0.00023308,-0.00025179,-9.1261e-05,39.074,1.21,1,5
14501,0,0,0.05,-9.3488e-05,9.2182e-05,4.7287e-05,39.704,1.21,1,9
14323,0,0,0.05,9.6965e-05,0.00023125,-8.5259e-05,40.622,1.21,1,9
15729,0,0,0.05,0.00034857,0.0001275,-0.00010866,40.904,1.21,1,9
14963,0,0,0.05,0.00013014,-0.00022022,-0.00012211,39.416,1.21,1,9
14736,0,0,0.05,0.00014805,-0.00030853,8.9922e-05,37.346,1.21,1,5
15288,0,0,0.05,-0.00022477,-4.4809e-05,-0.00010691,38.29,1.21,1,5
14763,0,0,0.05,-8.838e-05,0.00028137,-0.00010346,40.13,1.21,1,9
15092,0,0,0.05,-2.6706e-05,-1.8438e-05,9.3392e-05,40.442,1.21,1,9
14422,0,0,0.05,0.00015357,-0.00010341,0.00020119,43.522,1.21,1,9
14153,0,0,0.05,-7.4223e-05,-0.00012426,-1.3642e-05,43.854,1.21,1,9
14594,0,0,0.05,0.00023852,-0.00046255,-9.4413e-05,45.286,1.21,1,9
14156,0,0,0.05,0.00023545,-9.9048e-05,-0.00016157,45.972,1.21,1,9
14595,0,0,0.05,-4.8699e-05,0.00012915,3.8375e-05,42.335,1.21,1,9
14401,0,0,0.05,0.00014003,-0.00030372,-0.00016851,45.725,1.21,1,9
14664,0,0,0.05,0.00022685,-0.00015221,-7.9361e-06,44.701,1.21,1,9
15623,0,0,0.05,-0.00012837,0.00037764,0.00021129,36.14,1.21,1,5
14457,0,0,0.05,-5.9802e-05,-0.00013299,0.00018866,42.209,1.21,1,9
