"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
15877,0,0,0.1,7.7824e-05,0.00027955,2.7118e-06,79.991,1.21,1,5
15668,0,0,0.1,9.4087e-05,0.00010324,-0.00029182,76.446,1.21,1,5
14164,0,0,0.1,0.00020554,-0.00013938,0.0001227,86.775,1.21,1,9
14776,0,0,0.1,-5.29e-05,-0.00010717,-0.00011161,89.196,1.21,1,9
15077,0,0,0.1,0.00015607,0.00013546,6.0157e-07,79.408,1.21,1,9
14690,0,0,0.1,9.2138e-05,-9.6209e-05,-9.2029e-05,87.806,1.21,1,9
14694,0,0,0.1,-8.1575e-05,8.5157e-06,-6.1285e-05,94.55,1.21,1,9
14588,0,0,0.1,-9.5774e-05,8.9461e-05,-6.682e-05,94.85,1.21,1,9
14733,0,0,0.1,9.2926e-05,0.00014078,5.9794e-05,89.127,1.21,1,9
15182,0,0,0.1,3.2066e-05,-0.00010264,1.7931e-05,77.572,1.21,1,9
14116,0,0,0.1,-6.3017e-05,-0.00012295,0.00013708,78.688,1.21,1,5
14606,0,0,0.1,7.7019e-05,-3.458e-05,6.9429e-05,89.499,1.21,1,9
14819,0,0,0.1,2.9998e-05,-0.00021966,0.00012732,95.281,1.21,1,9
14536,0,0,0.1,0.00010706,9.3072e-05,-0.00018217,95.406,1.21,1,9
14453,0,0,0.1,-0.00010306,-7.0302e-05,-0.00013004,90.465,1.21,1,9
15309,0,0,0.1,-5.9542e-05,-4.1883e-05,-2.9795e-05,80.331,1.21,1,9
14931,0,0,0.1,-1.466e-06,-3.1856e-05,0.00012718,80.396,1.21,1,9
14641,0,0,0.1,0.00010552,-4.2954e-05,2.4884e-05,89.434,1.21,1,9
14676,0,0,0.1,0.00016159,4.8902e-06,-4.3654e-05,90.541,1.21,1,9
14730,0,0,0.1,-0.00012567,-5.4425e-05,-0.00010334,84.751,1.21,1,9
14507,0,0,0.1,6.4345e-05,-0.00013917,0.00016936,73.695,1.21,1,5
14853,0,0,0.1,-5e-06,-2.1874e-05,-8.8519e-05,77.486,1.21,1,9
15021,0,0,0.1,0.00027829,8.4667e-05,0.00011401,79.53,1.21,1,9
14123,0,0,0.1,-0.00010218,-3.2111e-05,-0.00015971,73.415,1.21,1,5
14331,0,0,0.1,-3.7328e-05,0.00014804,-7.0787e-05,77.009,1.21,1,5
15392,0,0,0.1,0.00023677,2.967e-06,0.00018568,79.474,1.21,1,5
14529,0,0,0.1,0.00014736,0.00027875,-1.4198e-05,80.687,1.21,1,9
14329,0,0,0.1,-5.5783e-05,-3.9016e-05,-0.00012227,82.489,1.21,1,9
15783,0,0,0.1,-7.8632e-05,9.6271e-05,-0.00010617,83.196,1.21,1,9
15181,0,0,0.1,-5.8625e-05,-0.0003538,9.8782e-05,80.207,1.21,1,9
14775,0,0,0.1,0.00018361,2.6421e-06,9.5324e-05,75.853,1.21,1,5
15350,0,0,0.1,3.6711e-06,-0.00016658,-6.4618e-05,77.751,1.21,1,5
14957,0,0,0.1,0.00010379,8.0498e-05,3.2432e-05,81.55,1.21,1,9
15271,0,0,0.1,-0.00015837,-0.00014076,-6.8451e-06,82.149,1.21,1,9
14569,0,0,0.1,0.00014295,-0.00016622,-0.00013861,88.353,1.21,1,9
14338,0,0,0.1,8.306e-05,1.1835e-05,3.3778e-05,89.082,1.21,1,9
14560,0,0,0.1,-0.00016223,3.2776e-05,2.7219e-05,91.903,1.21,1,9
14421,0,0,0.1,5.4403e-05,0.00011218,-1.0133e-05,93.479,1.21,1,9
14705,0,0,0.1,8.0841e-05,-9.2116e-05,7.1123e-05,86.068,1.21,1,9
14489,0,0,0.1,9.9406e-05,-0.00010975,-8.1391e-05,92.87,1.21,1,9
14869,0,0,0.1,0.00014387,-0.00016292,3.787e-05,90.831,1.21,1,9
15360,0,0,0.1,-0.00013768,5.9684e-05,-1.7728e-05,73.215,1.21,1,5
14615,0,0,0.1,0.00024055,8.793e-05,0.00012366,85.717,1.21,1,9
14874,0,0,0.1,1.1024e-05,-0.00023953,-7.5301e-05,78.429,1.21,1,9
14877,0,0,0.1,-3.3696e-05,-0.00033173,0.00012977,73.898,1.21,1,5
14487,0,0,0.1,-0.00031605,0.0001391,-9.6679e-05,81.475,1.21,1,9
15106,0,0,0.1,-7.5437e-06,-0.00037148,-0.00012232,79.188,1.21,1,5
14745,0,0,0.1,1.0304e-05,9.6245e-05,-0.00010129,83.052,1.21,1,9
14573,0,0,0.1,4.7539e-05,0.00012956,-8.3742e-05,92.45,1.21,1,9
14548,0,0,0.1,0.00011659,-0.00028384,4.3413e-05,89.87,1.21,1,9
14404,0,0,0.1,7.8523e-06,-0.00016249,6.62e-05,93.832,1.21,1,9
15158,0,0,0.1,7.964e-05,0.00022575,7.9442e-05,95.693,1.21,1,9
14975,0,0,0.1,-5.553e-05,-5.7566e-05,1.7541e-05,95.862,1.21,1,9
13904,0,0,0.1,7.1709e-05,-6.8318e-05,-4.4001e-05,95.739,1.21,1,9
14734,0,0,0.1,-6.4297e-05,-0.00025972,-0.00011319,92.964,1.21,1,9
14926,0,0,0.1,-3.6013e-05,-0.00018449,6.4057e-05,95.656,1.21,1,9
14517,0,0,0.1,-8.3752e-05,2.5155e-05,-0.00012599,93.758,1.21,1,9
14688,0,0,0.1,0.00017131,-0.00012747,-2.8988e-05,83.799,1.21,1,9
15399,0,0,0.1,1.6968e-05,9.646e-05,-3.325e-05,91.239,1.21,1,9
15484,0,0,0.1,-8.3643e-05,-6.833e-05,0.00014875,86.767,1.21,1,9
14656,0,0,0.1,-0.00021388,-0.00015415,-3.826e-05,79.798,1.21,1,9
15939,0,0,0.1,-0.00012218,-0.00011739,0.00025881,77.084,1.21,1,5
14766,0,0,0.1,-0.00010761,0.00015662,2.1265e-05,82.71,1.21,1,9
14498,0,0,0.1,0.00013513,-0.00011232,3.2153e-05,80.858,1.21,1,9
14623,0,0,0.1,6.1731e-05,0.0001168,9.1435e-05,93.825,1.21,1,9
14782,0,0,0.1,-7.3746e-05,-2.4801e-05,1.6146e-05,86.641,1.21,1,9
14532,0,0,0.1,-0.00014688,-0.00013167,-0.00014648,91.172,1.21,1,9
15006,0,0,0.1,2.5726e-07,9.3532e-05,7.703e-05,95.895,1.21,1,9
14564,0,0,0.1,-6.0936e-06,-6.2014e-05,-7.9302e-06,93.131,1.21,1,9
14235,0,0,0.1,-4.7961e-05,-0.00014564,0.0001323,93.771,1.21,1,9
