"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4376.5,0,0,0.8,-1.4981e-09,-5.7138e-10,-1.6675e-10,8.655,1.21,1,5
5111.8,0,0,0.8,-6.1741e-10,-7.9985e-10,7.6496e-10,7.5729,1.21,1,5
3167.4,0,0,0.8,-3.2193e-10,1.3632e-10,1.2549e-10,8.2476,1.21,1,9
3499.2,0,0,0.8,-3.4984e-10,-2.3131e-10,7.1176e-11,8.5429,1.21,1,9
2315.9,0,0,0.8,1.284e-09,-1.1423e-10,5.4076e-10,7.4677,1.21,1,9
2220.9,0,0,0.8,1.9563e-08,-2.0257e-08,-2.1566e-09,7.9351,1.21,1,9
4748.3,0,0,0.8,2.4563e-09,-1.4944e-10,4.0483e-11,8.9846,1.21,1,9
8452.6,0,0,0.8,-5.6438e-10,3.3539e-10,-5.3283e-11,9.6999,1.21,1,9
5082.5,0,0,0.8,4.5622e-11,-6.2823e-11,-1.4631e-10,8.9301,1.21,1,9
3888.2,0,0,0.8,-1.7849e-09,5.4921e-10,6.7578e-10,8.0718,1.21,1,9
6861,0,0,0.8,-1.7209e-08,-8.1175e-09,-4.0154e-11,9.5501,1.21,1,5
5216.1,0,0,0.8,4.1453e-10,3.5041e-08,8.3527e-10,8.8425,1.21,1,9
4731.8,0,0,0.8,-2.8927e-09,-2.9068e-09,-4.8588e-10,9.0295,1.21,1,9
6600.2,0,0,0.8,-2.0356e-10,8.3493e-12,-3.9495e-12,9.3798,1.21,1,9
5588.7,0,0,0.8,-8.8004e-11,-1.8267e-10,-6.3451e-11,9.1205,1.21,1,9
2419.9,0,0,0.8,5.4752e-10,3.47e-10,2.8084e-10,7.6917,1.21,1,9
1918.5,0,0,0.8,-7.2127e-10,-3.8184e-10,-2.2988e-10,7.4191,1.21,1,9
3606.4,0,0,0.8,-8.554e-11,-2.7203e-10,-2.3449e-10,8.5444,1.21,1,9
4868.8,0,0,0.8,-3.1923e-10,1.6033e-10,3.3279e-11,8.981,1.21,1,9
4003.2,0,0,0.8,2.7913e-10,-2.2192e-10,3.6536e-10,8.5446,1.21,1,9
4348,0,0,0.8,2.099e-09,-4.4145e-10,5.3166e-10,7.6875,1.21,1,5
5130.8,0,0,0.8,-1.0397e-09,-3.8548e-10,2.3192e-10,8.4155,1.21,1,9
3605.8,0,0,0.8,6.5184e-10,1.2882e-09,-1.1365e-09,7.8372,1.21,1,9
4399.2,0,0,0.8,-1.3712e-09,-1.0136e-09,4.1358e-10,7.7527,1.21,1,5
7145.7,0,0,0.8,-1.9766e-09,2.6948e-09,1.7931e-09,7.6449,1.21,1,5
4068.9,0,0,0.8,9.3111e-10,-3.6533e-09,-2.2276e-09,8.7767,1.21,1,5
4750.3,0,0,0.8,-7.3618e-10,2.4133e-09,3.0377e-10,8.2679,1.21,1,9
2595,0,0,0.8,-1.1269e-10,-1.0941e-09,-1.6409e-09,7.7743,1.21,1,9
2426.6,0,0,0.8,9.1947e-10,1.7997e-11,-1.9178e-10,7.6571,1.21,1,9
3383,0,0,0.8,-1.9952e-10,1.5252e-10,5.116e-11,7.9523,1.21,1,9
5026.4,0,0,0.8,-3.0947e-09,-3.2974e-09,-1.6871e-10,7.7749,1.21,1,5
5633.8,0,0,0.8,5.0068e-09,6.1937e-09,4.3614e-09,7.7512,1.21,1,5
2254,0,0,0.8,-1.5022e-09,-1.1804e-10,4.9416e-10,7.4323,1.21,1,9
2445.8,0,0,0.8,2.4797e-09,-1.0114e-09,-4.9665e-10,7.4929,1.21,1,9
1997.4,0,0,0.8,3.0949e-11,8.1439e-10,3.4352e-11,7.8953,1.21,1,9
4134,0,0,0.8,2.337e-10,-4.5681e-10,3.3524e-10,8.6263,1.21,1,9
3962.3,0,0,0.8,3.2524e-10,-7.2397e-10,-1.022e-10,8.6845,1.21,1,9
6183.4,0,0,0.8,-1.3074e-10,-1.5369e-10,-2.1576e-11,9.1562,1.21,1,9
2843.4,0,0,0.8,-2.0053e-10,-1.6262e-10,1.4952e-12,8.1139,1.21,1,9
6530.5,0,0,0.8,-8.634e-11,4.0141e-10,5.1354e-11,9.2456,1.21,1,9
4111.5,0,0,0.8,-5.6062e-10,1.8041e-10,-4.3528e-10,8.7177,1.21,1,9
7641.3,0,0,0.8,1.0153e-09,8.6762e-10,-3.4734e-10,7.5989,1.21,1,5
2645.9,0,0,0.8,-1.8792e-10,1.1162e-09,-3.3017e-10,8.1687,1.21,1,9
3165.2,0,0,0.8,1.1342e-09,-4.461e-10,5.9397e-10,7.6382,1.21,1,9
6164.6,0,0,0.8,5.7101e-10,7.7184e-10,4.3327e-10,7.8969,1.21,1,5
3254.6,0,0,0.8,-6.4995e-10,-6.0859e-09,6.644e-09,7.9404,1.21,1,9
5798.2,0,0,0.8,-1.2296e-08,-8.8972e-10,-1.9099e-09,9.5136,1.21,1,5
3846.9,0,0,0.8,-6.732e-08,5.1279e-09,1.3374e-08,7.9416,1.21,1,9
3785.8,0,0,0.8,3.2585e-09,-1.3835e-09,3.9647e-11,8.6424,1.21,1,9
4305.4,0,0,0.8,-8.0174e-08,3.4009e-08,7.7866e-09,8.708,1.21,1,9
8040.3,0,0,0.8,1.3809e-08,-2.5406e-09,-9.4149e-11,9.4329,1.21,1,9
7184,0,0,0.8,5.9923e-10,-4.2128e-10,-1.1882e-10,9.4411,1.21,1,9
6825.1,0,0,0.8,2.1462e-09,-9.1808e-10,9.7605e-11,9.3682,1.21,1,9
8148.1,0,0,0.8,2.0714e-09,6.002e-10,1.1162e-10,9.6004,1.21,1,9
4412.2,0,0,0.8,-1.2538e-10,3.3781e-10,-3.3499e-12,8.8973,1.21,1,9
7335.5,0,0,0.8,-3.6696e-10,-6.6953e-11,-3.0297e-11,9.5476,1.21,1,9
5129.4,0,0,0.8,-2.4077e-10,8.4913e-11,1.1899e-12,9.0767,1.21,1,9
2966.3,0,0,0.8,-5.0527e-10,-5.3858e-11,-1.1656e-10,8.1512,1.21,1,9
7309,0,0,0.8,3.1021e-10,2.8216e-10,-5.6851e-11,9.3796,1.21,1,9
3659.9,0,0,0.8,2.9195e-10,1.4539e-10,-3.6424e-10,8.5548,1.21,1,9
2921.9,0,0,0.8,-9.7135e-10,-1.1992e-09,1.3096e-09,7.6654,1.21,1,9
6080.6,0,0,0.8,-4.9123e-09,2.8085e-09,-4.2027e-10,8.956,1.21,1,5
4993.1,0,0,0.8,-1.2518e-08,1.4333e-08,2.8828e-09,8.0404,1.21,1,9
4363.1,0,0,0.8,-3.6989e-09,3.8777e-09,1.1043e-09,8.21,1.21,1,9
7127.5,0,0,0.8,-1.756e-09,-8.0639e-10,-2.4199e-09,9.2989,1.21,1,9
2803.9,0,0,0.8,1.5011e-09,1.4183e-09,-1.9067e-09,8.1087,1.21,1,9
3064.5,0,0,0.8,-2.169e-09,-3.338e-09,-5.3363e-10,8.3989,1.21,1,9
5323.6,0,0,0.8,7.6382e-10,7.785e-10,-3.8278e-11,9.1832,1.21,1,9
3222,0,0,0.8,-6.0032e-10,-1.0419e-09,1.0819e-10,8.5806,1.21,1,9
5746.9,0,0,0.8,-1.7315e-10,3.5508e-10,-2.2411e-11,9.1716,1.21,1,9
5306.9,0,0,0.8,-3.1545e-10,-2.3202e-10,-1.8166e-12,9.1247,1.21,1,9
6484.1,0,0,0.8,-2.6649e-11,1.4773e-10,8.6726e-12,9.3057,1.21,1,9
6010.7,0,0,0.8,2.071e-13,2.708e-10,2.5283e-11,9.191,1.21,1,9
3633.1,0,0,0.8,9.2529e-11,1.5698e-10,-1.0381e-10,8.5501,1.21,1,9
5349,0,0,0.8,-3.7243e-11,2.3501e-10,3.3997e-10,8.9679,1.21,1,9
3282.9,0,0,0.8,3.9734e-10,5.7134e-11,2.1769e-10,8.2879,1.21,1,9
4347,0,0,0.8,5.665e-10,-9.3898e-10,-9.0644e-10,8.8815,1.21,1,5
2600.8,0,0,0.8,-1.6689e-09,5.4197e-10,-5.8521e-10,7.7847,1.21,1,9
5243.1,0,0,0.8,6.1472e-10,-1.1016e-10,2.9055e-09,7.803,1.21,1,5
2297.9,0,0,0.8,-4.5932e-11,-3.4575e-10,-3.4346e-11,8.0196,1.21,1,9
3201.6,0,0,0.8,-3.5192e-10,5.8897e-10,1.4152e-11,7.483,1.21,1,5
2412.2,0,0,0.8,-4.3321e-10,2.5648e-10,4.8051e-10,7.5914,1.21,1,9
4223.8,0,0,0.8,-4.8715e-11,-4.2264e-10,3.841e-11,8.8221,1.21,1,9
4744.3,0,0,0.8,6.4869e-11,-5.2651e-10,7.1169e-11,8.5443,1.21,1,9
2764.6,0,0,0.8,1.0942e-09,5.8055e-10,-1.79e-10,8.2381,1.21,1,9
5235.5,0,0,0.8,-2.6284e-10,4.0167e-10,3.7853e-11,8.9758,1.21,1,9
2778.7,0,0,0.8,3.7946e-10,8.8985e-10,-3.1889e-10,8.2803,1.21,1,9
2749.2,0,0,0.8,-8.3467e-10,-1.0383e-09,-1.3477e-10,8.0953,1.21,1,9
2430.3,0,0,0.8,7.3111e-10,1.4606e-10,4.7655e-10,7.5441,1.21,1,9
2551.7,0,0,0.8,-1.383e-10,-1.5557e-10,9.6394e-10,7.5626,1.21,1,9
5806.9,0,0,0.8,3.7606e-09,-4.8579e-10,7.2011e-10,7.4171,1.21,1,5
7100.5,0,0,0.8,-1.5089e-09,1.6591e-10,-1.0176e-09,7.6691,1.21,1,5
4252,0,0,0.8,-5.8803e-11,-5.6182e-10,-4.5631e-10,7.8439,1.21,1,9
8008,0,0,0.8,3.7232e-09,2.6383e-09,4.0061e-10,9.523,1.21,1,5
3148.3,0,0,0.8,-1.2238e-09,6.2918e-10,3.3709e-10,7.9462,1.21,1,9
7062.1,0,0,0.8,-4.6232e-10,-8.907e-10,3.3131e-09,9.7853,1.21,1,5
