"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
14598,0,0,0.3,-2.0379e-06,5.521e-06,8.6161e-07,176.15,1.21,1,5
14965,0,0,0.3,-9.3353e-07,-9.0211e-06,-8.7851e-07,183.97,1.21,1,5
12967,0,0,0.3,3.2415e-06,-4.9972e-06,-9.8941e-07,187.62,1.21,1,9
13003,0,0,0.3,-9.7212e-06,-2.4589e-06,-1.8002e-06,188.47,1.21,1,9
13860,0,0,0.3,1.9369e-06,-2.115e-06,-1.4226e-06,189.29,1.21,1,9
12981,0,0,0.3,-9.0759e-06,2.3989e-06,1.244e-06,186.4,1.21,1,9
13101,0,0,0.3,-5.1649e-06,-1.038e-06,-8.4697e-06,179.43,1.21,1,9
13631,0,0,0.3,1.2965e-05,4.2976e-06,-3.4403e-05,180.9,1.21,1,9
13433,0,0,0.3,1.4397e-05,1.3334e-05,-4.878e-06,183.27,1.21,1,9
13798,0,0,0.3,3.1849e-06,8.3222e-06,-1.7915e-06,183.25,1.21,1,9
13117,0,0,0.3,-2.627e-05,7.0149e-06,-1.2463e-07,176.21,1.21,1,5
13422,0,0,0.3,-8.1089e-06,2.7213e-06,4.3723e-06,187.4,1.21,1,9
13304,0,0,0.3,-1.0184e-05,1.5779e-05,5.954e-06,183.62,1.21,1,9
14034,0,0,0.3,-1.1026e-06,8.7067e-06,4.086e-06,182.53,1.21,1,9
13366,0,0,0.3,9.5058e-06,-9.0904e-06,1.9417e-06,181.98,1.21,1,9
13802,0,0,0.3,-1.4089e-06,-8.3105e-06,3.724e-06,184.81,1.21,1,9
13457,0,0,0.3,3.3522e-06,1.2418e-06,4.9139e-06,188.52,1.21,1,9
13327,0,0,0.3,-1.5621e-05,-2.0675e-06,5.9114e-06,184.14,1.21,1,9
13237,0,0,0.3,9.2482e-07,7.5021e-06,3.6219e-06,182.56,1.21,1,9
13273,0,0,0.3,-2.0405e-05,-1.3425e-05,-6.8699e-06,188.55,1.21,1,9
14391,0,0,0.3,-3.1301e-06,-9.8702e-07,-1.5595e-05,182.02,1.21,1,5
13815,0,0,0.3,1.1537e-06,-2.2875e-06,8.1489e-07,184.07,1.21,1,9
13223,0,0,0.3,-1.2435e-05,-5.9903e-06,-2.8663e-06,185.22,1.21,1,9
14083,0,0,0.3,-9.9806e-06,1.0673e-05,-6.5337e-06,182.59,1.21,1,5
13898,0,0,0.3,2.6654e-06,2.082e-06,-1.4403e-06,183.57,1.21,1,5
14283,0,0,0.3,-1.322e-05,6.7039e-07,-2.0822e-06,175.6,1.21,1,5
13458,0,0,0.3,-7.1623e-07,2.7035e-06,-3.6091e-06,184.38,1.21,1,9
13452,0,0,0.3,3.4666e-06,7.6318e-06,4.1723e-06,187.17,1.21,1,9
14376,0,0,0.3,-2.8419e-07,-2.4389e-06,3.8497e-06,187.87,1.21,1,9
13820,0,0,0.3,-4.1274e-06,2.662e-06,-1.174e-05,184.34,1.21,1,9
14360,0,0,0.3,4.366e-06,3.7832e-06,3.5282e-06,184.15,1.21,1,5
14834,0,0,0.3,-1.0659e-05,7.0935e-07,9.1597e-06,184.45,1.21,1,5
13660,0,0,0.3,8.2256e-06,2.9183e-06,-7.4159e-07,188.69,1.21,1,9
13913,0,0,0.3,-1.6841e-06,-6.2595e-06,1.7896e-06,188.64,1.21,1,9
12922,0,0,0.3,-3.6846e-06,-3.5093e-06,9.1768e-07,185.49,1.21,1,9
13762,0,0,0.3,1.0971e-06,-6.7163e-07,-4.8718e-06,186.21,1.21,1,9
13336,0,0,0.3,-2.5099e-08,-2.9119e-06,1.7106e-06,181.55,1.21,1,9
13729,0,0,0.3,1.1365e-06,4.0895e-06,-7.1901e-06,183.68,1.21,1,9
13038,0,0,0.3,7.7877e-07,-1.8384e-07,-1.7831e-06,189.83,1.21,1,9
14534,0,0,0.3,2.4166e-06,1.5464e-05,-6.5704e-06,176.8,1.21,1,9
14491,0,0,0.3,1.5115e-05,3.7032e-05,2.1552e-06,183.6,1.21,1,9
15218,0,0,0.3,-8.3378e-06,-6.8552e-06,-5.7734e-06,180.62,1.21,1,5
13091,0,0,0.3,2.1387e-05,-5.5966e-06,1.5461e-07,188.13,1.21,1,9
13392,0,0,0.3,8.0149e-06,-8.0936e-06,4.8405e-07,186.51,1.21,1,9
14795,0,0,0.3,5.7356e-06,8.0388e-07,-3.88e-06,181.79,1.21,1,5
13182,0,0,0.3,-1.6902e-05,-6.7676e-06,6.4999e-06,184.61,1.21,1,9
14510,0,0,0.3,1.5857e-05,1.9725e-05,-6.43e-06,175.48,1.21,1,5
13934,0,0,0.3,-6.35e-06,7.2365e-07,-1.3613e-06,187.95,1.21,1,9
12920,0,0,0.3,1.4717e-06,8.4962e-06,-1.2761e-05,180.31,1.21,1,9
13083,0,0,0.3,-1.4358e-05,1.0125e-05,-8.3975e-06,185.37,1.21,1,9
14160,0,0,0.3,9.3196e-06,4.8232e-06,-1.037e-05,181.05,1.21,1,9
14180,0,0,0.3,-5.249e-06,-1.1441e-05,-1.2287e-05,182.81,1.21,1,9
13778,0,0,0.3,-7.5878e-06,-3.8054e-06,-5.0394e-06,181.2,1.21,1,9
14021,0,0,0.3,-1.4965e-06,-2.4755e-05,4.5129e-06,165.04,1.21,1,9
15036,0,0,0.3,8.2257e-06,1.8591e-05,5.5393e-06,167.95,1.21,1,9
14932,0,0,0.3,1.1507e-05,3.3497e-06,-2.0123e-06,174.04,1.21,1,9
14863,0,0,0.3,1.1535e-05,-6.9968e-06,1.2335e-05,167.18,1.21,1,9
13192,0,0,0.3,1.1445e-05,1.8667e-06,1.0316e-06,186.58,1.21,1,9
13476,0,0,0.3,-2.0734e-06,2.8591e-06,-1.0817e-05,183.73,1.21,1,9
13288,0,0,0.3,-5.2514e-06,1.8028e-06,1.309e-06,184.78,1.21,1,9
13661,0,0,0.3,-4.1232e-06,-2.7092e-06,-8.0309e-06,185.88,1.21,1,9
14315,0,0,0.3,-2.1449e-05,-1.5932e-08,-1.2901e-06,178.39,1.21,1,5
13637,0,0,0.3,-5.3899e-06,3.5202e-06,1.2976e-06,188.4,1.21,1,9
13496,0,0,0.3,1.3153e-05,4.1749e-06,1.1342e-05,185.66,1.21,1,9
14560,0,0,0.3,-2.154e-06,1.6767e-05,-1.0299e-05,178.92,1.21,1,9
13351,0,0,0.3,-2.9759e-06,4.9732e-06,3.6631e-06,190.66,1.21,1,9
14033,0,0,0.3,6.5781e-06,2.5196e-06,5.9219e-06,179.99,1.21,1,9
14678,0,0,0.3,1.5519e-05,-1.7542e-05,1.6199e-05,175.31,1.21,1,9
14533,0,0,0.3,9.3565e-07,1.2941e-06,1.6646e-05,170.13,1.21,1,9
14117,0,0,0.3,1.971e-06,-5.0372e-06,1.1473e-05,169.24,1.21,1,9
14837,0,0,0.3,1.4488e-05,-8.6921e-06,1.2051e-05,175.35,1.21,1,9
14527,0,0,0.3,-9.2301e-06,1.4946e-05,-1.5507e-06,174.11,1.21,1,9
13528,0,0,0.3,2.7543e-06,1.6117e-05,9.4564e-06,178.86,1.21,1,9
13280,0,0,0.3,4.1566e-07,-7.376e-07,-1.3437e-06,184.49,1.21,1,9
12985,0,0,0.3,1.2518e-05,-3.5175e-06,-1.3485e-06,181.69,1.21,1,9
12799,0,0,0.3,-6.8283e-07,-6.7299e-07,5.7895e-07,185.95,1.21,1,9
12769,0,0,0.3,-3.2822e-06,-1.0814e-05,9.2385e-06,177.48,1.21,1,5
13358,0,0,0.3,8.2758e-07,-4.9702e-06,-4.1329e-06,182.73,1.21,1,9
14163,0,0,0.3,-9.6918e-07,1.9896e-06,-1.1372e-06,183.87,1.21,1,5
13315,0,0,0.3,6.5973e-07,-3.4376e-06,1.4275e-07,188.72,1.21,1,9
14568,0,0,0.3,1.112e-07,9.7033e-07,-7.7491e-07,182.22,1.21,1,5
13378,0,0,0.3,-9.6104e-07,-1.7206e-06,3.0801e-07,188.17,1.21,1,9
13458,0,0,0.3,-2.0051e-05,1.5432e-06,6.3333e-07,175.51,1.21,1,9
13290,0,0,0.3,-1.3441e-06,7.6215e-06,-3.8632e-06,187.99,1.21,1,9
13563,0,0,0.3,1.4282e-06,2.8997e-06,-4.045e-06,186.57,1.21,1,9
13339,0,0,0.3,3.3452e-06,-7.4209e-07,2.2091e-06,182.48,1.21,1,9
13052,0,0,0.3,2.1214e-07,2.6099e-06,4.7997e-06,186.3,1.21,1,9
13362,0,0,0.3,-1.0386e-05,-1.8343e-06,-1.0974e-06,187.04,1.21,1,9
14025,0,0,0.3,9.9165e-06,-5.8612e-06,2.6997e-06,187.99,1.21,1,9
13672,0,0,0.3,-5.637e-06,-4.9169e-06,-5.5576e-06,188.12,1.21,1,9
13887,0,0,0.3,1.8653e-06,-8.1925e-06,-8.5682e-06,179.74,1.21,1,5
14192,0,0,0.3,3.3667e-06,-7.1049e-07,-2.2557e-07,182.13,1.21,1,5
13824,0,0,0.3,-7.6177e-06,-3.1237e-06,-4.1253e-06,185.62,1.21,1,9
13226,0,0,0.3,1.565e-05,-1.9993e-05,7.0677e-06,177.1,1.21,1,5
13351,0,0,0.3,2.4157e-05,4.2234e-06,-1.8529e-05,183.62,1.21,1,9
12035,0,0,0.3,-4.2101e-06,-1.2445e-05,6.6896e-06,176.52,1.21,1,5
