"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
15928,0,0,0.2,-2.4652e-05,-5.8534e-05,-1.2489e-05,164.18,1.21,1,5
15435,0,0,0.2,-6.7032e-05,3.7807e-06,-6.6755e-06,157.15,1.21,1,5
14480,0,0,0.2,-3.9857e-05,6.2212e-06,-3.0917e-05,178.32,1.21,1,9
14947,0,0,0.2,3.4647e-05,-4.5039e-06,1.1958e-05,183.11,1.21,1,9
15266,0,0,0.2,1.3827e-05,-1.9432e-06,-1.1914e-05,163.29,1.21,1,9
14819,0,0,0.2,-1.1688e-05,1.0187e-05,2.9289e-06,180.13,1.21,1,9
14823,0,0,0.2,-3.4131e-06,5.6146e-07,-2.6482e-06,193.67,1.21,1,9
14702,0,0,0.2,-2.1847e-06,-2.2502e-06,2.4625e-06,194.26,1.21,1,9
15095,0,0,0.2,-2.4031e-06,3.8642e-06,1.1317e-05,183.37,1.21,1,9
15367,0,0,0.2,-4.638e-05,1.9887e-05,-6.9242e-06,160.4,1.21,1,9
13985,0,0,0.2,-3.1881e-06,4.4988e-05,-2.9134e-05,162.09,1.21,1,5
14900,0,0,0.2,-8.6524e-06,6.7773e-08,5.9208e-06,184.05,1.21,1,9
14985,0,0,0.2,1.4528e-06,-7.6043e-06,-4.3978e-06,195.38,1.21,1,9
14682,0,0,0.2,-4.6024e-06,-2.8963e-06,-6.7528e-06,195.58,1.21,1,9
14504,0,0,0.2,4.3983e-06,-1.2392e-05,-8.1717e-06,185.79,1.21,1,9
15484,0,0,0.2,4.5111e-05,1.9981e-05,-2.4536e-06,165.39,1.21,1,9
15041,0,0,0.2,6.6153e-06,3.8131e-06,1.1357e-05,165.48,1.21,1,9
14901,0,0,0.2,1.7565e-06,-7.8633e-06,2.8498e-05,183.92,1.21,1,9
14842,0,0,0.2,1.3644e-05,-3.3553e-06,-9.4806e-07,186.01,1.21,1,9
14841,0,0,0.2,1.5904e-05,-6.7669e-06,-1.1553e-05,174.18,1.21,1,9
14838,0,0,0.2,-8.1807e-07,4.6368e-06,-1.4191e-05,151.84,1.21,1,5
15056,0,0,0.2,-4.1406e-06,-5.1038e-05,-1.9832e-05,159.7,1.21,1,9
15193,0,0,0.2,1.6319e-05,3.4199e-06,-1.7972e-06,163.8,1.21,1,9
14427,0,0,0.2,-0.00010111,1.4101e-05,7.0808e-05,151.26,1.21,1,5
