"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4156.6,0,0,0.4,-1.1693e-10,1.5493e-09,-1.1462e-09,2.4303,1.21,1,5
4984.5,0,0,0.4,5.4365e-10,5.2395e-10,-1.2517e-10,2.0462,1.21,1,5
2961.5,0,0,0.4,4.6509e-10,3.3214e-10,-1.0123e-10,2.198,1.21,1,9
3289.4,0,0,0.4,1.7469e-11,1.075e-10,-1.6003e-10,2.2977,1.21,1,9
2118.3,0,0,0.4,-3.5815e-10,5.3613e-10,-5.6694e-10,1.9546,1.21,1,9
1999.3,0,0,0.4,-4.5491e-09,-1.7161e-10,2.0734e-09,2.1111,1.21,1,9
4554.5,0,0,0.4,-1.9337e-09,8.0285e-10,7.8245e-11,2.4595,1.21,1,9
8331.7,0,0,0.4,-9.0878e-10,4.3534e-10,-5.8671e-11,2.6821,1.21,1,9
4900.8,0,0,0.4,-2.5247e-10,-3.1935e-11,2.3583e-11,2.4367,1.21,1,9
3711.4,0,0,0.4,2.8554e-10,-2.5237e-10,7.693e-11,2.1589,1.21,1,9
6656.4,0,0,0.4,8.9933e-09,4.3914e-09,-2.0879e-09,2.7238,1.21,1,5
5041.6,0,0,0.4,-6.7278e-09,-1.2664e-08,1.5621e-09,2.3828,1.21,1,9
4534.1,0,0,0.4,-3.1988e-10,-1.8595e-09,-2.5444e-11,2.4781,1.21,1,9
6433.5,0,0,0.4,2.3075e-11,-4.8349e-11,-2.2193e-12,2.5899,1.21,1,9
5411.5,0,0,0.4,3.7531e-11,-1.1228e-10,1.0348e-11,2.5026,1.21,1,9
2207.9,0,0,0.4,-9.6948e-10,-1.394e-12,3.0568e-12,2.0117,1.21,1,9
1715.2,0,0,0.4,3.333e-10,2.938e-10,2.1275e-10,1.9334,1.21,1,9
3399.4,0,0,0.4,2.1657e-10,-1.4722e-11,-9.0994e-11,2.3175,1.21,1,9
4679.7,0,0,0.4,-3.1182e-10,-1.3824e-10,3.3557e-11,2.4412,1.21,1,9
3813.6,0,0,0.4,4.676e-10,-2.127e-10,-1.5296e-10,2.3099,1.21,1,9
4203.5,0,0,0.4,-8.0238e-10,2.1383e-09,7.2299e-10,2.0657,1.21,1,5
4968.2,0,0,0.4,2.2773e-10,-2.8985e-10,3.1383e-10,2.2657,1.21,1,9
3395.9,0,0,0.4,7.4723e-10,-1.2263e-10,4.6208e-11,2.1005,1.21,1,9
4251.6,0,0,0.4,-1.6876e-11,1.2037e-11,-2.9728e-10,2.0756,1.21,1,5
7049.6,0,0,0.4,-4.7344e-10,9.3738e-10,1.7303e-09,2.0011,1.21,1,5
3843.3,0,0,0.4,2.3337e-09,1.1469e-09,-8.8586e-10,2.4853,1.21,1,5
4588.7,0,0,0.4,2.0361e-10,1.4007e-11,-4.5978e-13,2.2136,1.21,1,9
2381.8,0,0,0.4,-1.0828e-09,-7.6335e-10,-7.5443e-10,2.0189,1.21,1,9
2218.5,0,0,0.4,-2.2094e-10,4.9655e-10,-4.9448e-10,2.0001,1.21,1,9
3201,0,0,0.4,2.8784e-10,4.6684e-10,-1.5585e-10,2.1166,1.21,1,9
4888.1,0,0,0.4,1.2586e-09,6.7513e-10,7.0391e-10,2.0968,1.21,1,5
5510.9,0,0,0.4,-1.0447e-09,-3.2482e-10,-7.1179e-10,2.0761,1.21,1,5
2056.2,0,0,0.4,2.1944e-10,9.1759e-11,1.9924e-10,1.9418,1.21,1,9
2255.3,0,0,0.4,4.7095e-10,-1.5245e-10,3.6618e-11,1.9497,1.21,1,9
1769.1,0,0,0.4,3.8611e-10,-1.0191e-10,-2.0399e-11,2.104,1.21,1,9
3938,0,0,0.4,3.4745e-10,-6.5731e-11,-1.4077e-10,2.3352,1.21,1,9
3758.9,0,0,0.4,-4.5398e-10,3.3812e-10,-2.0058e-10,2.3453,1.21,1,9
6018,0,0,0.4,1.7689e-10,-2.6364e-10,-1.2584e-11,2.477,1.21,1,9
2633.4,0,0,0.4,2.6096e-10,4.786e-10,-1.8397e-10,2.1644,1.21,1,9
6377.3,0,0,0.4,-3.0176e-10,2.992e-10,-2.0051e-11,2.5176,1.21,1,9
3910.1,0,0,0.4,-1.799e-10,1.4232e-10,1.6343e-10,2.3539,1.21,1,9
7597,0,0,0.4,-6.1291e-11,9.1322e-10,-6.9479e-10,2.0042,1.21,1,5
2427,0,0,0.4,-5.0795e-10,5.943e-10,-2.2348e-10,2.1892,1.21,1,9
2986,0,0,0.4,-6.2708e-10,1.7222e-10,-3.8618e-10,2.0052,1.21,1,9
6041.4,0,0,0.4,-2.3974e-10,1.7667e-10,-9.1653e-10,2.1177,1.21,1,5
3070.3,0,0,0.4,-2.0152e-09,1.8817e-09,-6.1315e-10,2.1098,1.21,1,9
5574.8,0,0,0.4,2.0229e-09,5.6122e-10,1.6036e-10,2.6842,1.21,1,5
3656.5,0,0,0.4,-8.2872e-08,-5.6385e-09,5.9148e-10,2.0715,1.21,1,9
3578,0,0,0.4,-1.3737e-09,2.3383e-09,-8.0613e-11,2.3298,1.21,1,9
4110.9,0,0,0.4,-8.7975e-08,-1.7772e-08,-2.8148e-10,2.3394,1.21,1,9
7900.4,0,0,0.4,-7.1568e-09,4.3448e-09,-2.7762e-10,2.5657,1.21,1,9
7025.4,0,0,0.4,-6.4565e-11,6.4148e-11,4.1544e-11,2.5886,1.21,1,9
6663.2,0,0,0.4,-2.0896e-09,-1.5111e-09,1.0873e-10,2.5708,1.21,1,9
8006.5,0,0,0.4,5.0218e-08,6.3579e-08,9.7611e-11,2.6406,1.21,1,9
4211.6,0,0,0.4,-4.6726e-10,1.4145e-10,-1.381e-11,2.433,1.21,1,9
7191.5,0,0,0.4,-2.6097e-10,3.8706e-10,-3.2331e-11,2.6439,1.21,1,9
4938,0,0,0.4,-2.3656e-10,7.0251e-11,9.1852e-12,2.4878,1.21,1,9
2758.6,0,0,0.4,-7.5165e-12,1.6868e-10,1.1349e-10,2.19,1.21,1,9
7160,0,0,0.4,-1.3059e-10,-2.5063e-11,-1.4154e-10,2.5818,1.21,1,9
3454.4,0,0,0.4,-2.4347e-10,-9.4962e-11,-8.847e-11,2.3089,1.21,1,9
2719.8,0,0,0.4,-9.7464e-10,-5.5885e-10,-3.412e-10,1.9987,1.21,1,9
5890.8,0,0,0.4,7.2127e-11,8.0184e-10,-2.3098e-09,2.4618,1.21,1,5
4829,0,0,0.4,9.5091e-09,-9.3016e-09,-1.2622e-10,2.0958,1.21,1,9
4192.8,0,0,0.4,2.7964e-09,-1.6682e-09,-1.959e-10,2.1812,1.21,1,9
6979.5,0,0,0.4,-1.1511e-09,-9.0823e-10,2.1275e-10,2.5261,1.21,1,9
