"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4133.5,0,0,0.35,-2.7821e-10,-9.3449e-10,-1.0102e-09,1.931,1.21,1,5
4973.4,0,0,0.35,-2.177e-10,3.0718e-10,-5.1024e-10,1.5682,1.21,1,5
2939.8,0,0,0.35,2.4611e-10,4.3678e-10,-1.3437e-10,1.6929,1.21,1,9
3268,0,0,0.35,-7.6771e-11,-1.1636e-10,4.0876e-11,1.7849,1.21,1,9
2096.8,0,0,0.35,9.7484e-11,2.8702e-11,1.6258e-10,1.5095,1.21,1,9
1975.3,0,0,0.35,-2.8649e-10,2.9622e-09,-4.1948e-10,1.6399,1.21,1,9
4535.3,0,0,0.35,3.9587e-10,1.3421e-10,-1.5776e-11,1.9133,1.21,1,9
8324.5,0,0,0.35,-9.5072e-12,4.2131e-11,3.0275e-13,2.0901,1.21,1,9
4883.1,0,0,0.35,-1.5767e-10,-6.0425e-11,-6.1334e-11,1.8849,1.21,1,9
3693.6,0,0,0.35,3.5309e-11,-3.4671e-10,-1.9531e-10,1.675,1.21,1,9
6631.8,0,0,0.35,3.5928e-09,8.9613e-11,1.0217e-09,2.1614,1.21,1,5
5025,0,0,0.35,-7.9209e-11,-4.2284e-09,2.705e-10,1.854,1.21,1,9
4514.5,0,0,0.35,-2.7891e-10,-1.5177e-09,3.5868e-11,1.9326,1.21,1,9
6417.8,0,0,0.35,6.6842e-11,-1.0111e-10,-1.2701e-11,2.0198,1.21,1,9
5393.8,0,0,0.35,1.234e-10,7.0598e-11,1.1668e-12,1.9526,1.21,1,9
2182,0,0,0.35,9.6861e-11,-8.4587e-10,-3.2129e-10,1.5588,1.21,1,9
1692.3,0,0,0.35,-8.3257e-13,8.6572e-11,-3.7867e-10,1.4946,1.21,1,9
3378.2,0,0,0.35,-6.6813e-11,1.1058e-10,5.1123e-11,1.802,1.21,1,9
4660.7,0,0,0.35,-2.2043e-11,-8.319e-11,-3.3757e-13,1.8963,1.21,1,9
3792.6,0,0,0.35,-2.2388e-10,5.3484e-10,-1.1774e-10,1.7977,1.21,1,9
4189.6,0,0,0.35,-6.0778e-10,-9.894e-12,7.0008e-10,1.5988,1.21,1,5
4953,0,0,0.35,-1.0371e-09,-4.8019e-11,-1.9271e-10,1.7618,1.21,1,9
3376.5,0,0,0.35,3.409e-09,6.6925e-11,-1.8215e-10,1.629,1.21,1,9
4237,0,0,0.35,8.5104e-10,1.2969e-09,1.1501e-09,1.6114,1.21,1,5
7038.7,0,0,0.35,4.4171e-10,6.4236e-10,-1.4197e-09,1.5528,1.21,1,5
3818.7,0,0,0.35,-2.2706e-09,-1.6846e-09,-9.2498e-10,1.9268,1.21,1,5
4572.2,0,0,0.35,9.1269e-11,6.5419e-10,3.4628e-10,1.7202,1.21,1,9
2357.8,0,0,0.35,-4.9618e-10,-6.5366e-10,4.3983e-11,1.5562,1.21,1,9
2196.8,0,0,0.35,3.0805e-10,-2.0518e-10,-7.0748e-10,1.5488,1.21,1,9
3182.6,0,0,0.35,4.3125e-10,4.0549e-11,3.202e-10,1.6428,1.21,1,9
4874.6,0,0,0.35,7.3882e-10,6.6815e-10,4.98e-10,1.6233,1.21,1,5
5498.5,0,0,0.35,1.0631e-09,-7.7524e-10,-3.8269e-10,1.6093,1.21,1,5
2034.5,0,0,0.35,-2.1471e-11,3.5123e-10,-3.1215e-10,1.5038,1.21,1,9
2233.9,0,0,0.35,-5.42e-11,-2.5557e-10,5.3555e-11,1.5075,1.21,1,9
1742.8,0,0,0.35,-1.7835e-12,2.2495e-10,1.7545e-10,1.6375,1.21,1,9
3918.3,0,0,0.35,-5.6187e-11,1.3966e-10,-8.603e-12,1.814,1.21,1,9
3738.2,0,0,0.35,-1.0566e-10,-1.2999e-10,-7.5032e-11,1.8233,1.21,1,9
6001.9,0,0,0.35,3.0485e-11,-6.533e-11,-2.6214e-12,1.9322,1.21,1,9
2611.2,0,0,0.35,-3.6964e-11,1.4182e-10,6.3377e-11,1.6797,1.21,1,9
6364,0,0,0.35,-1.5442e-11,1.6583e-10,2.1595e-12,1.9631,1.21,1,9
3889.9,0,0,0.35,-9.9235e-11,-1.1682e-10,-5.9839e-11,1.8336,1.21,1,9
7596.4,0,0,0.35,-6.0557e-11,3.5828e-10,-1.6161e-10,1.5525,1.21,1,5
2403.6,0,0,0.35,4.1035e-11,-6.2284e-11,8.3884e-11,1.7007,1.21,1,9
2967.7,0,0,0.35,1.5079e-10,-2.1624e-10,-6.9437e-11,1.5552,1.21,1,9
6032.5,0,0,0.35,-3.6601e-10,-7.0938e-11,-4.3024e-10,1.6412,1.21,1,5
3051.2,0,0,0.35,8.5648e-10,-2.0769e-10,-2.8168e-10,1.6374,1.21,1,9
5550.3,0,0,0.35,-3.4369e-09,6.3336e-10,5.916e-10,2.0837,1.21,1,5
3636.9,0,0,0.35,-1.1289e-07,-1.5048e-08,-9.8771e-10,1.6004,1.21,1,9
3556.9,0,0,0.35,-4.8267e-11,1.8457e-09,-3.4509e-10,1.8122,1.21,1,9
4091.2,0,0,0.35,-1.2586e-07,-1.8105e-08,-1.223e-10,1.8203,1.21,1,9
7887.8,0,0,0.35,-1.9338e-09,2.6036e-09,-1.2712e-10,2.0013,1.21,1,9
7010.2,0,0,0.35,2.8311e-10,-2.2831e-10,-1.2622e-11,2.0194,1.21,1,9
6647.7,0,0,0.35,-1.4346e-09,-1.2515e-09,4.2915e-11,2.0067,1.21,1,9
7993.7,0,0,0.35,1.0943e-09,2.5106e-10,6.6915e-11,2.0662,1.21,1,9
4191.6,0,0,0.35,-1.2038e-10,1.1283e-11,-9.9641e-12,1.9008,1.21,1,9
7180.6,0,0,0.35,-7.204e-11,-1.0504e-10,-5.0018e-11,2.0664,1.21,1,9
4918.9,0,0,0.35,-9.6329e-11,-1.3929e-11,-2.2287e-12,1.9519,1.21,1,9
2737.3,0,0,0.35,4.3613e-11,2.9299e-11,2.0038e-10,1.6928,1.21,1,9
7144.5,0,0,0.35,-1.4025e-11,1.2361e-10,-9.1846e-11,2.0044,1.21,1,9
3432.8,0,0,0.35,-6.8337e-11,3.6907e-11,-1.9677e-10,1.8048,1.21,1,9
2695,0,0,0.35,3.4059e-10,-6.8379e-10,1.3653e-11,1.6031,1.21,1,9
5871.3,0,0,0.35,-4.5279e-10,7.5156e-11,3.53e-10,1.8509,1.21,1,5
4812.1,0,0,0.35,5.0783e-09,-1.4384e-09,-3.6719e-10,1.6209,1.21,1,9
4176.2,0,0,0.35,2.1256e-09,-8.13e-10,-8.9928e-10,1.6922,1.21,1,9
6966.2,0,0,0.35,4.8607e-11,1.6844e-09,-9.4052e-11,1.9664,1.21,1,9
2569.3,0,0,0.35,-3.6621e-10,-3.6625e-09,2.5628e-11,1.6686,1.21,1,9
2818.7,0,0,0.35,-7.7534e-10,-1.7488e-09,-7.0917e-11,1.7595,1.21,1,9
5115.2,0,0,0.35,1.1389e-08,1.053e-08,2.2315e-11,1.9734,1.21,1,9
2975.2,0,0,0.35,1.4677e-10,-2.3916e-10,-1.3582e-11,1.8308,1.21,1,9
5552.3,0,0,0.35,5.6482e-11,-5.5759e-11,-7.2932e-12,1.9704,1.21,1,9
5101.7,0,0,0.35,-8.8717e-11,-1.0555e-10,4.4074e-12,1.9585,1.21,1,9
6302.2,0,0,0.35,-2.7243e-12,-1.6014e-10,-1.6708e-11,2.0157,1.21,1,9
5822.4,0,0,0.35,-8.7965e-12,-2.5205e-10,3.3664e-12,1.9807,1.21,1,9
3407,0,0,0.35,-2.9895e-11,-1.2165e-10,-6.4407e-11,1.7955,1.21,1,9
5155.2,0,0,0.35,1.6598e-10,5.642e-11,4.9816e-11,1.9132,1.21,1,9
3062.4,0,0,0.35,5.2806e-11,-6.5097e-11,1.5194e-10,1.7382,1.21,1,9
4083.4,0,0,0.35,1.4731e-09,-1.6164e-09,6.3249e-10,1.9434,1.21,1,5
2386.3,0,0,0.35,-9.9649e-10,-2.0215e-10,-1.8381e-10,1.6144,1.21,1,9
5100.1,0,0,0.35,2.9322e-10,3.6424e-10,-2.647e-10,1.5958,1.21,1,5
2051.5,0,0,0.35,2.6828e-11,-1.563e-10,6.4546e-12,1.6672,1.21,1,9
3029.7,0,0,0.35,2.531e-10,-1.3768e-10,8.7446e-12,1.5522,1.21,1,5
2197.4,0,0,0.35,-1.1e-10,-5.0928e-10,4.9123e-11,1.5284,1.21,1,9
4001.6,0,0,0.35,-7.9082e-11,-6.4046e-11,5.2424e-11,1.8788,1.21,1,9
4560.7,0,0,0.35,-2.0569e-11,3.5387e-10,-5.3021e-11,1.7932,1.21,1,9
2519.2,0,0,0.35,5.4925e-10,5.1959e-10,-1.51e-10,1.7458,1.21,1,9
5038.6,0,0,0.35,2.0066e-10,2.3192e-11,7.1549e-11,1.8949,1.21,1,9
2533.6,0,0,0.35,1.1198e-10,6.6718e-11,-1.1983e-10,1.7663,1.21,1,9
2516.6,0,0,0.35,2.9628e-10,-1.4529e-10,-1.0402e-10,1.6843,1.21,1,9
2218.2,0,0,0.35,-4.3626e-10,-6.3218e-10,-1.7424e-10,1.5234,1.21,1,9
2342.9,0,0,0.35,-1.4652e-10,6.6631e-10,6.7953e-11,1.536,1.21,1,9
5691,0,0,0.35,-1.3978e-09,-3.4067e-10,5.4314e-10,1.5072,1.21,1,5
6993,0,0,0.35,-1.3041e-09,-7.4285e-10,1.2471e-09,1.5622,1.21,1,5
4051.8,0,0,0.35,1.8633e-09,1.0123e-09,6.5554e-10,1.6531,1.21,1,9
7799,0,0,0.35,1.8825e-09,3.7095e-10,-8.8303e-10,1.9461,1.21,1,5
2937.9,0,0,0.35,9.6813e-10,9.771e-11,4.3041e-10,1.6541,1.21,1,9
6848.5,0,0,0.35,6.7106e-09,-8.2535e-10,-8.5764e-10,1.9531,1.21,1,5
