"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
15921,0,0,0.2,1.5439e-05,-2.2087e-07,3.9121e-05,164.2,1.21,1,5
15450,0,0,0.2,-9.8393e-06,-4.9038e-05,4.249e-05,157.16,1.21,1,5
14481,0,0,0.2,-3.0739e-05,4.131e-05,-1.7612e-05,178.33,1.21,1,9
14950,0,0,0.2,1.8403e-05,9.1802e-06,-1.982e-05,183.13,1.21,1,9
15261,0,0,0.2,1.8284e-05,-4.1559e-06,-1.3269e-05,163.28,1.21,1,9
14817,0,0,0.2,-1.4703e-06,2.4645e-05,6.1225e-06,180.15,1.21,1,9
14822,0,0,0.2,4.1965e-07,-3.1658e-06,1.0275e-05,193.68,1.21,1,9
14701,0,0,0.2,-3.4324e-06,6.8041e-06,6.3777e-06,194.28,1.21,1,9
15092,0,0,0.2,2.3102e-06,-5.9835e-06,2.0702e-05,183.37,1.21,1,9
15371,0,0,0.2,1.7863e-05,1.1843e-05,8.5374e-06,160.4,1.21,1,9
13992,0,0,0.2,4.759e-05,6.5876e-05,-3.0357e-05,162.11,1.21,1,5
14908,0,0,0.2,7.5014e-06,2.1662e-05,-1.3671e-06,184.08,1.21,1,9
14985,0,0,0.2,3.9393e-06,3.8571e-06,1.0813e-06,195.4,1.21,1,9
14684,0,0,0.2,4.5213e-07,1.3678e-06,9.0875e-07,195.61,1.21,1,9
14504,0,0,0.2,-9.1252e-06,-2.1091e-06,-6.2271e-06,185.79,1.21,1,9
15485,0,0,0.2,-4.1711e-05,-6.9445e-06,-1.4771e-06,165.37,1.21,1,9
15036,0,0,0.2,6.2328e-05,3.4195e-05,-1.6649e-05,165.5,1.21,1,9
14900,0,0,0.2,6.6439e-06,-2.1665e-05,1.4019e-05,183.93,1.21,1,9
14845,0,0,0.2,2.8662e-08,6.9875e-06,-2.4733e-05,186.05,1.21,1,9
14843,0,0,0.2,3.0153e-06,-3.1621e-07,-6.5929e-07,174.21,1.21,1,9
14846,0,0,0.2,3.9137e-06,-7.0296e-06,3.3269e-05,151.85,1.21,1,5
15054,0,0,0.2,-7.6842e-07,-4.8959e-05,3.5275e-05,159.74,1.21,1,9
15165,0,0,0.2,3.223e-05,-2.774e-05,-3.2756e-05,163.77,1.21,1,9
14430,0,0,0.2,-6.6522e-05,-7.7118e-05,1.9682e-05,151.28,1.21,1,5
14493,0,0,0.2,-1.0542e-05,-2.2301e-05,-4.0638e-06,158.44,1.21,1,5
15243,0,0,0.2,1.8581e-05,-3.2795e-06,4.4643e-05,163.38,1.21,1,5
14689,0,0,0.2,-1.2029e-05,-3.9031e-06,1.7416e-05,166.05,1.21,1,9
14640,0,0,0.2,4.0126e-05,2.3263e-05,4.1287e-05,170.02,1.21,1,9
15972,0,0,0.2,2.8443e-05,1.3413e-05,2.2469e-05,170.84,1.21,1,9
15220,0,0,0.2,-4.0045e-05,-1.7317e-05,1.4411e-05,164.67,1.21,1,9
14827,0,0,0.2,-2.4544e-05,4.4184e-05,-7.7155e-06,155.76,1.21,1,5
15534,0,0,0.2,-0.00010065,7.6253e-05,1.1578e-05,159.99,1.21,1,5
15188,0,0,0.2,-4.2475e-05,-4.3212e-05,-9.3148e-06,167.7,1.21,1,9
15436,0,0,0.2,-3.3335e-05,-3.2519e-05,-8.0632e-05,168.82,1.21,1,9
14809,0,0,0.2,-1.8285e-05,-5.7708e-07,1.0272e-05,181.46,1.21,1,9
14517,0,0,0.2,9.1718e-06,1.071e-05,-1.2993e-05,182.97,1.21,1,9
14944,0,0,0.2,2.6589e-06,9.8686e-06,4.8429e-06,188.74,1.21,1,9
14472,0,0,0.2,-2.1101e-06,-6.6099e-06,-4.5856e-06,191.59,1.21,1,9
15024,0,0,0.2,-2.7868e-05,-2.569e-05,3.1855e-05,176.77,1.21,1,9
14707,0,0,0.2,7.7437e-06,-1.244e-05,1.6952e-06,190.59,1.21,1,9
14991,0,0,0.2,9.2183e-07,-5.1043e-06,3.5253e-06,186.43,1.21,1,9
15662,0,0,0.2,0.00011861,-1.2729e-05,9.7476e-05,150.89,1.21,1,5
14840,0,0,0.2,2.846e-05,-3.017e-05,-1.0724e-05,176.12,1.21,1,9
15014,0,0,0.2,5.0294e-05,4.9675e-05,1.2974e-05,161.44,1.21,1,9
15252,0,0,0.2,-5.4541e-05,-6.9394e-05,1.9343e-05,152.51,1.21,1,5
14513,0,0,0.2,-5.6449e-05,7.2766e-06,5.3773e-05,167.6,1.21,1,9
16009,0,0,0.2,2.594e-05,1.1795e-05,2.5928e-05,163.85,1.21,1,5
15129,0,0,0.2,-2.7368e-05,1.2553e-05,2.3667e-05,171.27,1.21,1,9
14693,0,0,0.2,1.2574e-05,-4.9287e-06,8.4754e-06,189.45,1.21,1,9
14728,0,0,0.2,-9.773e-06,-9.8268e-06,-9.6359e-06,184.74,1.21,1,9
14646,0,0,0.2,7.4826e-06,6.1868e-06,1.2167e-05,192.44,1.21,1,9
15481,0,0,0.2,2.5035e-06,-2.6477e-06,6.2601e-06,196.35,1.21,1,9
15367,0,0,0.2,4.3253e-06,2.7192e-06,4.9041e-06,196.69,1.21,1,9
13930,0,0,0.2,9.2822e-06,3.3615e-06,1.5373e-06,196.6,1.21,1,9
14764,0,0,0.2,-2.6885e-05,-1.4045e-06,7.9839e-06,190.57,1.21,1,9
15140,0,0,0.2,2.3412e-06,-1.2278e-05,3.7481e-06,196.28,1.21,1,9
14690,0,0,0.2,-4.3908e-06,-3.6358e-06,3.0578e-06,192.34,1.21,1,9
15042,0,0,0.2,2.2476e-05,1.9792e-05,2.3613e-06,172.52,1.21,1,9
15471,0,0,0.2,-8.6876e-06,-3.0527e-06,1.1659e-05,187.06,1.21,1,9
15526,0,0,0.2,1.7197e-05,-1.7275e-05,8.1855e-06,178.06,1.21,1,9
14855,0,0,0.2,3.7387e-05,-4.4878e-06,-2.6548e-05,163.93,1.21,1,9
16175,0,0,0.2,8.1008e-05,-9.0501e-05,3.1094e-05,158.49,1.21,1,5
14915,0,0,0.2,6.6268e-05,4.8013e-05,-3.81e-06,170.39,1.21,1,9
14841,0,0,0.2,-0.00010546,4.8718e-05,-1.3003e-05,166.74,1.21,1,9
14770,0,0,0.2,-1.0037e-05,6.7755e-06,-2.9231e-06,192.48,1.21,1,9
14901,0,0,0.2,-1.0729e-05,-2.2433e-05,-4.2582e-06,178.15,1.21,1,9
14667,0,0,0.2,-1.0029e-05,-6.4404e-06,1.2515e-05,187.21,1.21,1,9
15194,0,0,0.2,1.2683e-05,4.1843e-06,-1.1001e-05,196.7,1.21,1,9
14737,0,0,0.2,5.1229e-06,1.2944e-05,3.5268e-06,191.07,1.21,1,9
14517,0,0,0.2,1.3455e-05,3.914e-06,-1.1611e-06,192.65,1.21,1,9
15026,0,0,0.2,7.3275e-06,-1.0496e-06,3.4823e-06,192.34,1.21,1,9
14797,0,0,0.2,-6.0726e-06,2.6694e-06,4.2301e-06,191.84,1.21,1,9
14996,0,0,0.2,-1.6587e-06,-4.7645e-06,6.5256e-06,188.78,1.21,1,9
14786,0,0,0.2,-1.073e-05,-3.5303e-05,2.644e-05,177.2,1.21,1,9
