"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4156.6,0,0,0.4,5.3775e-10,3.5091e-09,-3.041e-10,2.4295,1.21,1,5
4984.5,0,0,0.4,-3.5596e-10,-2.7723e-10,1.3954e-12,2.0455,1.21,1,5
2961.5,0,0,0.4,3.1428e-10,-1.7461e-10,3.047e-11,2.1973,1.21,1,9
3289.4,0,0,0.4,3.482e-10,6.0826e-10,1.4134e-11,2.297,1.21,1,9
2118.3,0,0,0.4,5.6584e-10,2.6919e-10,5.5574e-11,1.9539,1.21,1,9
1999.3,0,0,0.4,-4.2941e-09,1.2866e-09,-1.1296e-10,2.1103,1.21,1,9
4554.5,0,0,0.4,-1.4774e-09,-7.2491e-10,-8.9598e-11,2.4587,1.21,1,9
8331.7,0,0,0.4,-2.5842e-09,5.9681e-11,-2.4651e-11,2.6813,1.21,1,9
4900.8,0,0,0.4,6.956e-10,-2.5302e-10,-1.9574e-11,2.4359,1.21,1,9
3711.4,0,0,0.4,-5.8926e-11,5.3586e-10,1.9436e-10,2.1581,1.21,1,9
6656.4,0,0,0.4,-6.7997e-09,-5.3664e-10,-3.2506e-09,2.723,1.21,1,5
5041.6,0,0,0.4,2.2964e-09,9.7366e-09,-2.0485e-09,2.3821,1.21,1,9
4534.1,0,0,0.4,-4.3464e-11,1.8306e-09,-1.2104e-10,2.4774,1.21,1,9
6433.5,0,0,0.4,7.9383e-10,-1.2527e-10,4.0428e-11,2.5892,1.21,1,9
5411.5,0,0,0.4,4.3105e-10,-3.1966e-11,-4.4074e-11,2.5019,1.21,1,9
2207.9,0,0,0.4,2.0813e-10,-4.5247e-10,-1.6654e-10,2.0109,1.21,1,9
1715.2,0,0,0.4,-2.5221e-10,-3.6965e-11,-3.197e-10,1.9327,1.21,1,9
3399.4,0,0,0.4,-1.9584e-10,2.4464e-10,-2.6968e-10,2.3167,1.21,1,9
4679.7,0,0,0.4,7.0241e-10,3.0715e-10,3.0322e-11,2.4404,1.21,1,9
3813.6,0,0,0.4,1.3932e-09,-1.3521e-09,-1.1088e-11,2.3092,1.21,1,9
4203.5,0,0,0.4,4.3806e-10,4.0687e-10,1.3923e-11,2.0649,1.21,1,5
4968.2,0,0,0.4,6.4016e-10,4.3051e-10,3.0795e-10,2.2649,1.21,1,9
3395.9,0,0,0.4,-5.6102e-10,-3.6663e-10,3.5513e-10,2.0998,1.21,1,9
4251.6,0,0,0.4,-3.8412e-10,-8.3365e-10,-4.8094e-11,2.0749,1.21,1,5
7049.6,0,0,0.4,-7.2648e-10,-1.3393e-09,1.0317e-09,2.0004,1.21,1,5
3843.3,0,0,0.4,2.4375e-09,3.3391e-09,2.6756e-10,2.4846,1.21,1,5
4588.7,0,0,0.4,-6.0329e-10,-1.7478e-09,1.1274e-10,2.2129,1.21,1,9
2381.8,0,0,0.4,-6.8504e-11,5.9277e-10,6.8194e-11,2.0182,1.21,1,9
2218.5,0,0,0.4,-2.058e-10,1.7576e-09,-6.3927e-11,1.9993,1.21,1,9
3201,0,0,0.4,-3.0802e-10,2.1515e-10,1.3788e-10,2.1158,1.21,1,9
4888.1,0,0,0.4,9.4012e-10,1.6305e-10,1.3837e-09,2.0961,1.21,1,5
5510.9,0,0,0.4,-1.4232e-09,6.8428e-10,4.0616e-10,2.0754,1.21,1,5
2056.2,0,0,0.4,2.7925e-11,-2.0283e-10,4.84e-10,1.941,1.21,1,9
2255.3,0,0,0.4,-1.0575e-10,-1.3872e-10,-2.0267e-10,1.949,1.21,1,9
1769.1,0,0,0.4,-5.6795e-11,-1.2783e-10,-9.45e-11,2.1033,1.21,1,9
3938,0,0,0.4,4.3122e-10,4.4297e-11,-3.8059e-11,2.3345,1.21,1,9
3758.9,0,0,0.4,6.7569e-11,-8.9367e-11,1.6626e-11,2.3445,1.21,1,9
6018,0,0,0.4,-3.9282e-10,3.7868e-10,2.097e-11,2.4762,1.21,1,9
2633.4,0,0,0.4,4.0576e-10,1.0714e-09,2.4743e-10,2.1636,1.21,1,9
6377.3,0,0,0.4,-1.333e-10,7.1044e-10,-4.877e-12,2.5168,1.21,1,9
3910.1,0,0,0.4,-6.1433e-11,6.6286e-10,-8.8938e-11,2.3532,1.21,1,9
7597,0,0,0.4,2.2619e-09,2.6517e-09,-4.3832e-10,2.0034,1.21,1,5
2427,0,0,0.4,-4.377e-10,8.3422e-10,-2.2708e-10,2.1885,1.21,1,9
2986,0,0,0.4,4.6828e-10,9.0634e-10,-2.9967e-10,2.0044,1.21,1,9
6041.4,0,0,0.4,-7.1656e-10,1.5422e-09,-6.3077e-10,2.1169,1.21,1,5
3070.3,0,0,0.4,-4.4519e-09,-4.282e-09,-1.2619e-09,2.109,1.21,1,9
5574.8,0,0,0.4,8.4488e-09,-9.2779e-10,-1.4939e-09,2.6834,1.21,1,5
3656.5,0,0,0.4,-8.79e-08,-1.5548e-08,-1.3479e-09,2.0707,1.21,1,9
3578,0,0,0.4,-1.79e-09,-7.1525e-10,-7.1452e-10,2.329,1.21,1,9
4110.9,0,0,0.4,-1.2141e-07,-1.5221e-08,-4.085e-09,2.3386,1.21,1,9
