"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
4376.5,0,0,0.8,-2.7763e-09,1.7938e-09,-2.969e-09,8.6536,1.21,1,5
5111.8,0,0,0.8,9.5677e-10,-2.5767e-09,1.7772e-09,7.5715,1.21,1,5
3167.4,0,0,0.8,-1.0455e-09,-8.552e-10,1.2782e-10,8.2462,1.21,1,9
3499.2,0,0,0.8,-1.3523e-11,-2.136e-10,4.8048e-12,8.5415,1.21,1,9
2315.9,0,0,0.8,1.1021e-10,9.5492e-12,-3.2724e-10,7.4663,1.21,1,9
2220.9,0,0,0.8,3.8334e-10,6.6419e-09,-1.6239e-09,7.9336,1.21,1,9
4748.3,0,0,0.8,-6.3151e-10,2.0837e-09,-3.5293e-10,8.9831,1.21,1,9
8452.6,0,0,0.8,4.1709e-10,5.4034e-10,-4.528e-11,9.6984,1.21,1,9
5082.5,0,0,0.8,8.5056e-11,4.6714e-10,-6.9032e-11,8.9287,1.21,1,9
3888.2,0,0,0.8,-1.146e-09,-1.1664e-10,-4.7297e-10,8.0704,1.21,1,9
6861,0,0,0.8,-6.3046e-09,-1.905e-08,-4.6184e-09,9.5486,1.21,1,5
5216.1,0,0,0.8,1.5896e-08,2.0088e-09,6.9106e-10,8.841,1.21,1,9
4731.8,0,0,0.8,-1.1748e-09,3.8498e-11,1.317e-10,9.0281,1.21,1,9
6600.2,0,0,0.8,5.6934e-10,5.7869e-10,-2.8027e-11,9.3783,1.21,1,9
5588.7,0,0,0.8,1.1093e-10,1.4126e-10,4.5965e-11,9.1191,1.21,1,9
2419.9,0,0,0.8,7.9981e-10,-5.1918e-10,4.7313e-10,7.6902,1.21,1,9
1918.5,0,0,0.8,6.1549e-10,-7.2543e-10,-7.6027e-10,7.4177,1.21,1,9
3606.4,0,0,0.8,7.1935e-11,-4.0895e-10,-2.768e-10,8.5429,1.21,1,9
4868.8,0,0,0.8,-1.756e-10,-2.7409e-10,1.5744e-11,8.9796,1.21,1,9
4003.2,0,0,0.8,-7.1874e-11,2.2291e-10,-5.7819e-10,8.5432,1.21,1,9
4348,0,0,0.8,7.1008e-10,1.1534e-09,1.4729e-09,7.6861,1.21,1,5
5130.8,0,0,0.8,1.401e-09,1.8356e-09,3.3075e-10,8.4141,1.21,1,9
3605.8,0,0,0.8,-1.1327e-09,1.8194e-09,1.2581e-09,7.8358,1.21,1,9
4399.2,0,0,0.8,-2.8189e-10,-3.7585e-11,5.6068e-10,7.7513,1.21,1,5
7145.7,0,0,0.8,-1.6412e-09,-5.8227e-10,-2.0766e-09,7.6435,1.21,1,5
4068.9,0,0,0.8,-2.6582e-09,-2.1676e-09,1.7239e-09,8.7752,1.21,1,5
4750.3,0,0,0.8,-1.2009e-09,1.6446e-09,-3.5353e-10,8.2665,1.21,1,9
2595,0,0,0.8,-5.5274e-10,5.232e-10,1.2194e-10,7.7728,1.21,1,9
2426.6,0,0,0.8,7.2668e-10,2.3387e-09,-5.9189e-10,7.6557,1.21,1,9
3383,0,0,0.8,3.415e-11,6.4035e-10,-2.6552e-10,7.9509,1.21,1,9
5026.4,0,0,0.8,-1.6783e-10,-5.2064e-10,-1.2699e-09,7.7734,1.21,1,5
5633.8,0,0,0.8,1.7726e-09,3.9084e-09,2.0256e-09,7.7498,1.21,1,5
2254,0,0,0.8,-4.4467e-10,-9.0457e-10,-3.7811e-11,7.4308,1.21,1,9
2445.8,0,0,0.8,8.1808e-10,5.1832e-10,-1.7196e-10,7.4915,1.21,1,9
1997.4,0,0,0.8,6.7095e-10,2.5396e-11,2.2947e-10,7.8939,1.21,1,9
4134,0,0,0.8,6.0428e-10,2.8389e-13,-7.2655e-11,8.6249,1.21,1,9
3962.3,0,0,0.8,6.0481e-11,4.4348e-10,-1.4338e-10,8.6831,1.21,1,9
6183.4,0,0,0.8,3.8909e-10,-1.1204e-10,1.3775e-12,9.1548,1.21,1,9
2843.4,0,0,0.8,1.9705e-10,-7.8311e-11,5.6921e-11,8.1125,1.21,1,9
