"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","p","rho","voidfraction","Cell Type"
14609,0,0,0.25,-3.1971e-06,-3.608e-06,-1.8522e-06,178.05,1.21,1,5
14665,0,0,0.25,-2.601e-06,1.8766e-05,-1.2674e-05,178.12,1.21,1,5
13087,0,0,0.25,3.6034e-06,-1.546e-06,1.0403e-06,191.1,1.21,1,9
13089,0,0,0.25,-3.4771e-06,5.3514e-06,-1.5542e-07,191.99,1.21,1,9
14176,0,0,0.25,-2.1873e-07,4.1108e-06,-3.2125e-08,182.6,1.21,1,9
13276,0,0,0.25,-1.6397e-06,-4.0632e-06,3.7297e-06,192.25,1.21,1,9
13320,0,0,0.25,-1.6555e-06,-7.2454e-07,-1.8977e-09,190.29,1.21,1,9
13027,0,0,0.25,-3.0469e-07,-1.8237e-06,1.3838e-07,191.96,1.21,1,9
13431,0,0,0.25,8.665e-07,1.2215e-06,6.486e-08,195.26,1.21,1,9
14003,0,0,0.25,-2.6825e-06,-3.4535e-06,-5.8444e-06,181.85,1.21,1,9
12782,0,0,0.25,1.7469e-05,-1.6545e-05,3.3987e-05,177.02,1.21,1,5
13432,0,0,0.25,-7.3671e-07,1.9421e-06,-1.0831e-07,192.74,1.21,1,9
13317,0,0,0.25,-1.895e-07,-2.5827e-07,1.6634e-07,189.66,1.21,1,9
13359,0,0,0.25,1.0023e-06,-2.1919e-07,-1.6515e-08,203.1,1.21,1,9
12992,0,0,0.25,-8.9444e-08,1.0912e-07,4.3372e-07,202.13,1.21,1,9
13928,0,0,0.25,-1.5372e-06,1.3005e-06,-8.2228e-07,187.9,1.21,1,9
13467,0,0,0.25,-1.476e-06,-1.2266e-06,-2.0406e-07,184.46,1.21,1,9
13445,0,0,0.25,6.4036e-07,8.0562e-07,3.3127e-07,196.5,1.21,1,9
13332,0,0,0.25,-6.691e-07,1.5896e-06,-2.3001e-08,203.01,1.21,1,9
13482,0,0,0.25,2.6285e-06,-1.2491e-06,3.2502e-06,197.69,1.21,1,9
14124,0,0,0.25,-1.3085e-05,1.2679e-06,-3.1529e-05,177.83,1.21,1,5
13912,0,0,0.25,8.7064e-07,2.0393e-06,-6.1476e-07,182.06,1.21,1,9
13481,0,0,0.25,2.1611e-06,4.5774e-06,3.9131e-06,187.83,1.21,1,9
