"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
135.12,0.004746,-0.0024791,0.59267,11422,-0.00040476,-0.00087323,-0.00088516,1.21,0.4389,1.9629e-05,1
