"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
141.96,-0.048914,-0.021024,0.73891,11961,-0.0091251,-0.0046822,-0.0046071,1.21,0.43816,1.9629e-05,1
