"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
123.75,0.017915,0.025128,0.61919,9221.5,0.00073489,0.0010592,0.0038324,1.21,0.49244,1.9629e-05,1
