"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
118.52,0.020303,0.016859,0.65281,7842.4,0.0064663,0.0054551,-0.034341,1.21,0.53532,1.9629e-05,1
