"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
112.33,0.0093142,0.002161,0.39394,15771,-1.281e-06,-3.5883e-07,2.7875e-06,1.21,0.36365,1.9629e-05,1
