"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
112.35,0.0093166,0.0021614,0.39394,15771,9.1165e-08,-2.7747e-07,-2.176e-07,1.21,0.36365,1.9629e-05,1
