"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
129.62,0.0082737,0.0022163,0.46347,13752,9.3326e-07,-2.5428e-06,9.1889e-07,1.21,0.39295,1.9629e-05,1
