"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
182.11,0,0,0.2,15392,-5.7932e-006,-5.7372e-006,5.7462e-005,1.21,1,0.0017102,1
