"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
152.37,0,0,0.75,10937,0.0084195,0.013425,0.0034936,1.21,1,0.0017102,1
