"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
179.69,0,0,0.7,6714.2,-0.065039,0.041847,0.00013566,1.21,1,0.0017102,1
