"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
240.94,0,0,0.7,6551,0.009507,0.039888,-0.0053617,1.21,1,0.0017102,1
