"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
199.98,0,0,0.6,6461.7,0.023081,-0.071673,-0.0015118,1.21,1,0.0017102,1
