"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
179.37,0,0,0.35,14194,-6.068e-06,-3.9959e-06,5.1978e-06,1.21,1,0.0017102,1
