"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
158.85,0,0,0.175,15411,2.6485e-07,-1.1983e-06,2.8958e-05,1.21,1,0.0017102,1
