"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
158.16,0,0,0.65,6278.1,-0.0085033,0.0025674,-0.0016402,1.21,1,0.0017102,1
