"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
182.61,0.019609,-0.015454,0.88454,8429.2,-0.016188,0.018236,0.052848,1.21,0.51825,1.9629e-05,1
