"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
95.917,0.15999,-0.17679,0.91691,5436.6,-0.023169,0.016975,-0.044036,1.21,0.63404,1.9629e-05,1
