"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
134.88,0.00089185,0.00051843,0.59272,11458,-0.00034722,-0.00027198,-8.6332e-05,1.21,0.43806,1.9629e-05,1
