"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
149.96,-7.4049e-05,-0.012159,0.76206,9146.5,0.0034011,-0.018433,0.021263,1.21,0.49543,1.9629e-05,1
