"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
104.88,0.014305,-0.46106,2.4157,1647.1,-0.01313,0.025002,0.0060198,1.21,0.85345,1.9629e-05,1
