"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
123.85,-0.11192,-0.082288,2.7459,1624.8,0.01604,0.14093,0.039316,1.21,0.8561,1.9629e-05,1
