"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
32.714,-0.00028823,0.00039406,1.0407,6407.7,-9.6218e-05,7.1668e-05,0.00093111,1.21,0.62919,1.9629e-05,1
