"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
84.838,0.00099387,0.0084504,2.3151,5915.6,0.00087337,0.0010606,0.0026964,1.21,0.6721,1.9629e-05,1
