"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
7109.6,-0.21933,0.022795,1.0552,0.0062783,0.031836,-0.047063,3754.8,75.305,1.21,0.59936,1.9624e-05,1
