"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
7970.4,-0.016765,0.1591,1.1059,-0.076407,0.02732,-0.034519,3754.8,125.38,1.21,0.5502,1.9624e-05,1
